mode,run,seed,hft_frac,n_ticks,shock_tick,shock_dp,speed_multiplier,vstar_postshock,calendar_post_volume,total_executed_volume,total_executed_trades,post_rv,pre_rv,post_rv_per_volume,post_rv_per_trade,post_vol_per_sqrt_volume,equal_volume_vol_ratio,post_window_volume,pre_window_volume,post_window_trades,pre_window_trades,post_window_ticks,pre_window_ticks,target_post_volume,post_volume_error,calendar_style_vol_ratio,spread_ratio,mm_stress_ratio,avg_sub_iters,threshold_hit_rate,book_depleted_rate
event_time,31,3102231,0.2,500,200,-10,2,14.0,4187.0,10819.0,3590.0,0.0499919610442672,0.0327396498821452,1.1908518590821163e-05,3.586223891267377e-05,0.0002438856915379,1.5229533957342147,4198.0,4187.0,1394.0,1350.0,201,183,4187.0,11.0,1.2816755666939266,1.2630806540490989,1.0,1.674,1.0,0.0
calendar,32,3202231,0.2,500,200,-10,2,,4247.0,7675.0,2355.0,0.1971931185235832,0.0233996785191304,4.65407407419361e-05,0.0001427900930655,0.0003951335811492,6.818112298441801,4237.0,3428.0,1381.0,971.0,299,200,4247.0,-10.0,3.029675153235643,2.384592660739956,1.0,1.0,1.0,0.0
event_time,32,3202231,0.2,500,200,-10,2,14.0,4247.0,12242.0,3511.0,0.5998005074070623,0.0260423722996376,0.0001402714002355,0.0005019251108008,0.0008728211791596,23.031711628353023,4276.0,4276.0,1195.0,1194.0,185,159,4247.0,29.0,8.217178250805068,12.422398831596263,1.0,1.468,1.0,0.0
calendar,33,3302231,0.2,500,200,-10,2,,4487.0,7761.0,2369.0,0.3467270777342227,0.0316712910034121,7.748091122552464e-05,0.0002512515056045,0.0005097605218017,8.009540157419023,4475.0,3274.0,1380.0,984.0,299,200,4487.0,-12.0,2.548687836331544,4.036042213920133,1.0,1.0,1.0,0.0
event_time,33,3302231,0.2,500,200,-10,2,15.0,4487.0,11886.0,3681.0,0.1079506334764645,0.0634847761821024,2.4058532087467025e-05,7.393879005237297e-05,0.0003480239328742,1.721639580778222,4487.0,4543.0,1460.0,1361.0,199,180,4487.0,0.0,1.5314712561297057,1.563144996461411,1.0,1.694,1.0,0.0
calendar,34,3402231,0.2,500,200,-10,2,,3948.0,7336.0,2262.0,0.1066353723563465,0.0477109260888085,2.7126780044860472e-05,8.324385039527441e-05,0.0003016820355239,1.9262993154778307,3931.0,3388.0,1281.0,973.0,299,200,3948.0,-17.0,1.1819334261624763,0.9511792874090208,1.0,1.0,1.0,0.0
event_time,34,3402231,0.2,500,200,-10,2,13.0,3948.0,10450.0,3444.0,0.0299119136038712,0.2043460961107735,7.551606564976334e-06,2.158146724666036e-05,0.0001961669559559,0.1461200010592407,3961.0,3954.0,1386.0,1289.0,197,188,3948.0,13.0,0.8019769701805698,1.2062490935757375,1.0,1.632,1.0,0.0
calendar,35,3502231,0.2,500,200,-10,2,,4554.0,7360.0,2315.0,0.4439019592893907,0.0580070005920297,9.807820576433732e-05,0.0003202755839028,0.000573297979788,4.744383078821105,4526.0,2806.0,1386.0,923.0,299,200,4554.0,-28.0,2.780679099878835,2.4741040882499012,1.0,1.0,1.0,0.0
event_time,35,3502231,0.2,500,200,-10,2,15.0,4554.0,11963.0,3713.0,0.1534075524813624,0.0270800954501595,3.3575739216756935e-05,0.0001057253979885,0.0004107577961667,5.679833574284527,4569.0,4581.0,1451.0,1386.0,200,181,4554.0,15.0,3.4828115486834452,4.59718918136163,1.0,1.574,1.0,0.0
calendar,36,3602231,0.2,500,200,-10,2,,3984.0,6979.0,2244.0,0.2309254406923933,0.0516914427676577,5.80944504886524e-05,0.0001762789623606,0.0004414553527022,3.365989800564012,3975.0,2995.0,1310.0,930.0,299,200,3984.0,-9.0,1.3046498501535324,1.3526829581665218,1.0,1.0,1.0,0.0
event_time,36,3602231,0.2,500,200,-10,2,13.0,3984.0,10249.0,3532.0,0.0405088639325388,0.111949059855302,1.0144969680074836e-05,3.073510161801125e-05,0.0002310316511486,0.3620320927926155,3993.0,3995.0,1318.0,1399.0,191,196,3984.0,9.0,0.9494631969064504,1.404718703981929,1.0,1.614,1.0,0.0
calendar,37,3702231,0.2,500,200,-10,2,,4408.0,8689.0,2504.0,0.1153830192596723,0.0138109771419735,2.6259221497422008e-05,8.415975146584413e-05,0.000296778973815,8.139590068774403,4394.0,4281.0,1371.0,1128.0,299,200,4408.0,-14.0,3.7504534491074657,6.552127416914742,0.9533333333333334,1.0,1.0,0.0
event_time,37,3702231,0.2,500,200,-10,2,15.0,4408.0,11306.0,3757.0,0.0472425145472451,0.0642359376273205,1.0671451219165391e-05,3.1183177918973726e-05,0.0002335254734652,0.7331271673515235,4427.0,4413.0,1515.0,1461.0,196,193,4408.0,19.0,1.4273190827364883,1.4744114192824138,1.0,1.742,1.0,0.0
calendar,38,3802231,0.2,500,200,-10,2,,4145.0,7171.0,2274.0,0.8165085682056972,0.0900197037630041,0.0001973196153227,0.0006232889833631,0.0008133216419263,6.632871592953148,4138.0,3026.0,1310.0,961.0,299,200,4145.0,-7.0,2.3769003202985006,1.6787948220913242,1.0,1.0,1.0,0.0
event_time,38,3802231,0.2,500,200,-10,2,14.0,4145.0,11093.0,3671.0,0.2086399906289201,0.0518794578884102,5.028681384162934e-05,0.0001553536788003,0.000522578577497,4.03616931542212,4149.0,4164.0,1343.0,1403.0,185,187,4145.0,4.0,1.5790197457291033,1.7898754298729904,1.0,1.666,1.0,0.0
calendar,39,3902231,0.2,500,200,-10,2,,3808.0,6689.0,2259.0,0.2023832840582332,0.0197360673001353,5.335704826212317e-05,0.0001610049992507,0.0004230902257839,7.788868535242196,3793.0,2881.0,1257.0,997.0,299,200,3808.0,-15.0,2.863736910910462,3.6799253788104576,1.0,1.0,1.0,0.0
event_time,39,3902231,0.2,500,200,-10,2,13.0,3808.0,11224.0,3598.0,0.0538016797068579,0.0128446197232122,1.4069476910789225e-05,4.662190615845579e-05,0.0002850510577724,4.175509374556552,3824.0,3812.0,1154.0,1137.0,174,148,3808.0,16.0,2.7933400053492026,3.880796324972082,0.96,1.534,1.0,0.0
calendar,40,4002231,0.2,500,200,-10,2,,4407.0,7223.0,2249.0,0.2997100144999592,0.0817324699347484,6.817789228843476e-05,0.0002218430899333,0.0004782814479041,2.348992245343197,4396.0,2816.0,1351.0,895.0,299,200,4407.0,-11.0,1.341681961499409,1.892117992302881,1.0,1.0,1.0,0.0
event_time,40,4002231,0.2,500,200,-10,2,15.0,4407.0,11960.0,3821.0,0.5070970230244065,0.0203189940653117,0.0001150401594882,0.000401501997644,0.0007989772339967,25.019070953289535,4408.0,4419.0,1263.0,1485.0,181,182,4407.0,1.0,4.185485037618249,5.109947512749371,1.0,1.642,1.0,0.0
calendar,41,4102231,0.2,500,200,-10,2,,3906.0,6928.0,2204.0,0.1166812607179848,0.0338683293911579,2.995667797637609e-05,9.424980671888924e-05,0.0003170424922512,2.6729713096071346,3895.0,3022.0,1238.0,963.0,299,200,3906.0,-11.0,1.49577990638006,1.4817434577434418,1.0,1.0,1.0,0.0
event_time,41,4102231,0.2,500,200,-10,2,13.0,3906.0,10575.0,3430.0,0.0496123628285157,0.1236222861323253,1.2652987204416149e-05,3.9003429896631855e-05,0.0002627039356628,0.40050333085342,3921.0,3913.0,1272.0,1262.0,184,183,3906.0,15.0,0.8277803342600617,0.8986733692677048,1.0,1.588,1.0,0.0
calendar,42,4202231,0.2,500,200,-10,2,,3714.0,6802.0,2386.0,0.025561300620502,0.0099863886045922,6.897274857124132e-06,1.9364621682198508e-05,0.0001520208231287,2.132780829596174,3706.0,3088.0,1320.0,1062.0,299,200,3714.0,-8.0,2.48234664599839,2.3866609508460006,0.95,1.0,1.0,0.0
event_time,42,4202231,0.2,500,200,-10,2,12.0,3714.0,11446.0,3486.0,0.0046986303199262,0.0178403798320162,1.2634122936074989e-06,4.561777009637172e-06,9.286269581633456e-05,0.2630872065268376,3719.0,3715.0,1030.0,1121.0,145,165,3714.0,5.0,0.9349341069244282,0.8835971019658253,0.3166666666666666,1.394,1.0,0.0
calendar,43,4302231,0.2,500,200,-10,2,,4027.0,6686.0,2246.0,0.0642697413362234,0.0225402518242563,1.5991475823892365e-05,4.810609381453848e-05,0.0002315806768248,1.886462029402376,4019.0,2659.0,1336.0,906.0,299,200,4027.0,-8.0,1.3614367687147535,1.5634494822696618,1.0,1.0,1.0,0.0
event_time,43,4302231,0.2,500,200,-10,2,13.0,4027.0,10632.0,3460.0,0.1882009642775888,0.0393871074460684,4.673478129565156e-05,0.0001454412397817,0.0005039000475531,4.794848976872371,4027.0,4041.0,1294.0,1381.0,185,198,4027.0,0.0,2.7181192084998225,2.654492023541076,1.0,1.536,1.0,0.0
calendar,44,4402231,0.2,500,200,-10,2,,4162.0,6902.0,2264.0,0.3956497944719756,0.0475832763147498,9.522257388013854e-05,0.0002941634159642,0.000564722679221,5.483225570296946,4155.0,2740.0,1345.0,916.0,299,200,4162.0,-7.0,2.1805049313368103,2.054260312145941,1.0,1.0,1.0,0.0
event_time,44,4402231,0.2,500,200,-10,2,14.0,4162.0,11035.0,3691.0,0.6269872318956712,0.018397298696521,0.0001500687486586,0.0005568270265503,0.0009330309154299,33.941717870519035,4178.0,4161.0,1126.0,1642.0,173,200,4162.0,16.0,5.211005726178817,8.325980853091814,0.9933333333333332,1.572,1.0,0.0
calendar,45,4502231,0.2,500,200,-10,2,,3577.0,7349.0,2287.0,0.025637459325473,0.0217166091678245,7.19546992014399e-06,2.0379538414525464e-05,0.0001552039965897,1.187503985474412,3563.0,3584.0,1258.0,966.0,299,189,3577.0,-14.0,1.0454470607156008,1.3029255762569156,0.9733333333333334,1.0,1.0,0.0
event_time,45,4502231,0.2,500,200,-10,2,12.0,3577.0,10346.0,3318.0,0.1145640756850343,0.0578794530740805,3.194759500419252e-05,0.0001002310373447,0.0004288421772255,1.9848761243548905,3586.0,3596.0,1143.0,1093.0,174,168,3577.0,9.0,1.1827914172731049,1.4676091454700628,1.0,1.538,1.0,0.0
calendar,46,4602231,0.2,500,200,-10,2,,4505.0,6978.0,2273.0,0.1382778851195275,0.012816820495145,3.074208206303412e-05,0.0001022009498296,0.0003211704247129,5.931670362525612,4498.0,2473.0,1353.0,915.0,299,200,4505.0,-7.0,2.917143617712209,2.9398573327200186,1.0,1.0,1.0,0.0
event_time,46,4602231,0.2,500,200,-10,2,15.0,4505.0,11388.0,3872.0,0.2003780230611752,0.0504144618083234,4.433142103123345e-05,0.0001364972909136,0.0004729080502568,3.9666995382879553,4520.0,4511.0,1468.0,1631.0,199,199,4505.0,15.0,2.389720521069378,2.2835357257097035,1.0,1.828,1.0,0.0
calendar,47,4702231,0.2,500,200,-10,2,,3791.0,6402.0,2196.0,0.0629267934106729,0.0245170213448367,1.6638496406841088e-05,4.844248915371285e-05,0.0002359954252894,1.7719570775195856,3782.0,2611.0,1299.0,891.0,299,200,3791.0,-9.0,1.547259906902872,1.455112279774961,1.0,1.0,1.0,0.0
event_time,47,4702231,0.2,500,200,-10,2,13.0,3791.0,10493.0,3440.0,0.4683621919983614,0.3246256669614523,0.0001231883724351,0.0003752902179474,0.0008285465273227,1.4439146356139216,3802.0,3805.0,1248.0,1091.0,180,171,3791.0,11.0,0.6630447212727627,0.9149557715087768,1.0,1.57,1.0,0.0
calendar,48,4802231,0.2,500,200,-10,2,,4261.0,7286.0,2300.0,0.2290991665391314,0.0592638710611034,5.40838447920518e-05,0.0001736915591653,0.0004259767707136,2.760596282623371,4236.0,3025.0,1319.0,974.0,299,200,4261.0,-25.0,1.8126507833679184,1.540267735488086,1.0,1.0,1.0,0.0
event_time,48,4802231,0.2,500,200,-10,2,14.0,4261.0,10964.0,3540.0,0.1153815880875058,0.0579989834118746,2.7040447173073776e-05,8.668789488167228e-05,0.0003750563845879,1.98937244778036,4267.0,4267.0,1331.0,1370.0,193,194,4261.0,6.0,1.232401765440829,1.112833102699311,1.0,1.664,1.0,0.0
calendar,49,4902231,0.2,500,200,-10,2,,5028.0,8253.0,2476.0,0.490779724443297,0.0120874230054927,9.843155323772502e-05,0.000342245275065,0.0005742153438524,26.262146559443643,4986.0,3225.0,1434.0,1032.0,299,200,5028.0,-42.0,10.937984688391255,11.317641667772287,0.9333333333333332,1.0,1.0,0.0
event_time,49,4902231,0.2,500,200,-10,2,17.0,5028.0,12544.0,4081.0,1.0985852895717805,0.0402252127774909,0.0002179732717404,0.0007203837964405,0.0010590743150733,26.628088517692905,5040.0,4914.0,1525.0,1697.0,195,200,5028.0,12.0,3.7951691679606174,3.602238884492899,1.0,1.89,1.0,0.0
calendar,0,4231,0.4,500,200,-10,2,,4203.0,7421.0,2580.0,0.0553235686305011,0.012167530498636,1.3225811291059325e-05,3.852616199895624e-05,0.0002106689964421,3.497887223968642,4183.0,3218.0,1436.0,1137.0,299,200,4203.0,-20.0,2.179685892518437,2.2649999499534896,0.9966666666666668,1.0,1.0,0.0
event_time,0,4231,0.4,500,200,-10,2,14.0,4203.0,10718.0,3720.0,0.0507468488787549,0.0163426462837244,1.2068216142391186e-05,3.818423542419484e-05,0.0002547140098444,3.112563108667661,4205.0,4215.0,1329.0,1568.0,187,197,4203.0,2.0,1.991394114858478,2.3567468325440273,0.9266666666666666,1.574,1.0,0.0
calendar,1,104231,0.4,500,200,-10,2,,4119.0,7464.0,2400.0,0.1180826850551852,0.053622439831768,2.8723591596980113e-05,8.759843104984068e-05,0.0003103336058363,1.7917947821804097,4111.0,3345.0,1348.0,1048.0,299,200,4119.0,-8.0,1.2135439800909138,1.585914710586399,1.0,1.0,1.0,0.0
event_time,1,104231,0.4,500,200,-10,2,14.0,4119.0,10912.0,3613.0,0.052082881653036,0.0344083554642346,1.2601713441334629e-05,3.763213992271388e-05,0.0002561853370889,1.508542060521497,4133.0,4119.0,1384.0,1387.0,193,185,4119.0,14.0,1.291290432449273,1.6352481443282372,1.0,1.554,1.0,0.0
calendar,2,204231,0.4,500,200,-10,2,,5206.0,8308.0,2519.0,0.5662741005181287,0.0279199294643505,0.0001089826983291,0.0003742723731117,0.00060454454477,12.108350527478803,5196.0,3102.0,1513.0,1002.0,299,200,5206.0,-10.0,3.932243693431893,3.70827302195196,1.0,1.0,1.0,0.0
event_time,2,204231,0.4,500,200,-10,2,17.0,5206.0,12494.0,4235.0,0.0970571083383505,0.0192404000593579,1.863973657352612e-05,5.7193346103918975e-05,0.0003022476414598,4.866186361880245,5207.0,5023.0,1697.0,1701.0,205,200,5206.0,1.0,1.9557384933262432,1.5128693975290195,1.0,1.776,1.0,0.0
calendar,3,304231,0.4,500,200,-10,2,,4964.0,7875.0,2503.0,0.1266119665175528,0.0256485812603943,2.5593686379129345e-05,8.520320761611902e-05,0.0002930124161629,2.9047693452310837,4947.0,2911.0,1486.0,1011.0,299,200,4964.0,-17.0,2.3294770905580693,1.8568995229841168,1.0,1.0,1.0,0.0
event_time,3,304231,0.4,500,200,-10,2,17.0,4964.0,12677.0,3970.0,0.1358179609041962,0.1077645635006177,2.719078296380305e-05,8.634326821627224e-05,0.0003721036596769,1.2570409981042794,4995.0,4982.0,1573.0,1519.0,197,192,4964.0,31.0,1.119230364396976,1.2030980424438815,1.0,1.672,1.0,0.0
calendar,4,404231,0.4,500,200,-10,2,,4883.0,8443.0,2619.0,0.1570243050223295,0.0327673134990244,3.226305835675561e-05,0.0001041275232243,0.0003288985779334,3.505214892728531,4867.0,3560.0,1508.0,1106.0,299,200,4883.0,-16.0,2.3215225092319636,2.6645808970430203,0.96,1.0,1.0,0.0
event_time,4,404231,0.4,500,200,-10,2,16.0,4883.0,12542.0,3942.0,0.4849037295598766,0.0827999089800966,9.89599448081381e-05,0.0003194359219762,0.0007154873081979,5.839598953140272,4900.0,4886.0,1518.0,1575.0,194,192,4883.0,17.0,2.9618468145354533,2.42056371109091,1.0,1.558,1.0,0.0
calendar,5,504231,0.4,500,200,-10,2,,4933.0,8673.0,2597.0,1.5262172847126902,0.0445705937829048,0.0003102067651855,0.001014772130793,0.0010197436036963,26.0300145448483,4920.0,3740.0,1504.0,1087.0,299,200,4933.0,-13.0,3.420179754103788,3.350495773396133,1.0,1.0,1.0,0.0
event_time,5,504231,0.4,500,200,-10,2,16.0,4933.0,12619.0,4000.0,0.1199806729113823,0.0651137685158206,2.417502980281731e-05,7.847002806499824e-05,0.0003493490293201,1.8348344895556583,4963.0,4942.0,1529.0,1547.0,199,190,4933.0,30.0,1.789814126458669,1.8773612353956424,1.0,1.674,1.0,0.0
calendar,6,604231,0.4,500,200,-10,2,,4585.0,8097.0,2439.0,0.1492214941876938,0.0793087564404169,3.267385465025045e-05,0.0001047168380264,0.0003311054913562,1.446884021393435,4567.0,3512.0,1425.0,1008.0,299,200,4585.0,-18.0,1.5872810916127644,1.4570531356274412,1.0,1.0,1.0,0.0
event_time,6,604231,0.4,500,200,-10,2,15.0,4585.0,11932.0,3759.0,0.1363827601283262,0.0587171345296039,2.968714848243931e-05,9.147066406997062e-05,0.0003906470412964,2.32624702412504,4594.0,4601.0,1491.0,1425.0,195,189,4585.0,9.0,1.2278436131558306,1.1471201498340684,1.0,1.578,1.0,0.0
calendar,7,704231,0.4,500,200,-10,2,,5745.0,8492.0,2544.0,1.7170222188038164,0.0164392782174427,0.0002992892136663,0.0010853490637192,0.0010012848112246,50.01115752688363,5737.0,2747.0,1582.0,960.0,299,200,5745.0,-8.0,7.316568477292724,6.952201267734288,1.0,1.0,1.0,0.0
event_time,7,704231,0.4,500,200,-10,2,19.0,5745.0,13868.0,4414.0,0.3416200635790974,0.083103167107258,5.9278164771663616e-05,0.000182294591024,0.000536212733152,3.9567199360296663,5763.0,5547.0,1874.0,1755.0,207,200,5745.0,18.0,1.5823212553794055,0.9915603982240118,1.0,1.89,1.0,0.0
calendar,8,804231,0.4,500,200,-10,2,,4430.0,7916.0,2534.0,0.3095352017020025,0.0444079172697117,6.999891490321179e-05,0.0002115756676021,0.0004841244036976,5.494880489787646,4422.0,3486.0,1463.0,1068.0,299,200,4430.0,-8.0,1.7908431229411463,1.29520904181065,1.0,1.0,1.0,0.0
event_time,8,804231,0.4,500,200,-10,2,15.0,4430.0,11835.0,3771.0,0.1803125833508018,0.0625317433933896,4.0528789244954346e-05,0.000130850931314,0.0004691600978559,2.8738146262627726,4449.0,4434.0,1378.0,1399.0,185,182,4430.0,19.0,2.0381530211358068,1.66729116337874,1.0,1.566,1.0,0.0
calendar,9,904231,0.4,500,200,-10,2,,4528.0,8062.0,2530.0,0.2729858619112263,0.0204811243102471,6.066352486916141e-05,0.0001923790429254,0.000451027213209,10.467436096193037,4500.0,3534.0,1419.0,1103.0,299,200,4528.0,-28.0,2.7160564917395114,2.63810138422381,1.0,1.0,1.0,0.0
event_time,9,904231,0.4,500,200,-10,2,15.0,4528.0,12047.0,3777.0,0.4369456724212305,0.0530289559775008,9.617998512463802e-05,0.0003166272988559,0.0007015034775364,8.214363405748557,4543.0,4529.0,1380.0,1495.0,196,184,4528.0,15.0,2.8579878252050284,3.464989041476244,1.0,1.558,1.0,0.0
calendar,10,1004231,0.4,500,200,-10,2,,4433.0,8487.0,2587.0,0.0482856793567134,0.0251936652109841,1.0909552498127764e-05,3.364855704300591e-05,0.000191156056719,1.7554936266818422,4426.0,4054.0,1435.0,1148.0,299,200,4433.0,-7.0,1.3300496864964064,1.454227309823015,0.9,1.0,1.0,0.0
event_time,10,1004231,0.4,500,200,-10,2,15.0,4433.0,11818.0,3743.0,0.3546049306063522,0.0831639084398765,7.981204830212744e-05,0.0002423820441601,0.0006544550507661,4.261048839456337,4443.0,4440.0,1463.0,1434.0,187,193,4433.0,10.0,2.959415165424354,2.90242420832251,1.0,1.578,1.0,0.0
calendar,11,1104231,0.4,500,200,-10,2,,4621.0,7591.0,2537.0,0.0772846591241862,0.0121099345348533,1.6764568139736707e-05,5.333654873994908e-05,0.0002370486523576,4.111562702537728,4610.0,2970.0,1449.0,1084.0,299,200,4621.0,-11.0,3.2650044640016582,3.1900416965648684,0.9033333333333332,1.0,1.0,0.0
event_time,11,1104231,0.4,500,200,-10,2,15.0,4621.0,11615.0,3951.0,0.0704505382649784,0.0129598508634193,1.5189853010991472e-05,4.6227387312977985e-05,0.0002748391721549,5.417305825345836,4638.0,4622.0,1524.0,1658.0,202,193,4621.0,17.0,4.4473189137469005,3.959848525563315,1.0,1.6,1.0,0.0
calendar,12,1204231,0.4,500,200,-10,2,,4600.0,8276.0,2527.0,0.2271587471144616,0.1018602830726356,4.953308920943342e-05,0.0001588522707094,0.0004074210703421,1.787582204468084,4586.0,3676.0,1430.0,1093.0,299,200,4600.0,-14.0,1.535046600745358,1.5215522818547182,1.0,1.0,1.0,0.0
event_time,12,1204231,0.4,500,200,-10,2,15.0,4600.0,11850.0,3862.0,0.7306544005899993,0.117870585395474,0.0001584933623839,0.0004920231653804,0.0009029587564893,6.205507814433797,4610.0,4615.0,1485.0,1499.0,195,193,4600.0,10.0,2.60163508911412,2.395757585360099,1.0,1.604,1.0,0.0
calendar,13,1304231,0.4,500,200,-10,2,,4012.0,7079.0,2374.0,0.1242785299367633,0.0237133053673279,3.110073321740824e-05,9.253799697450732e-05,0.0003230513027578,4.022464813037567,3996.0,3067.0,1343.0,1027.0,299,200,4012.0,-16.0,1.6814228666127475,1.4754165335677307,1.0,1.0,1.0,0.0
event_time,13,1304231,0.4,500,200,-10,2,13.0,4012.0,10559.0,3512.0,0.3100259603498763,0.033468146986298,7.717848154092016e-05,0.0002492170099275,0.0006476477892454,9.254088952515133,4017.0,4013.0,1244.0,1325.0,185,189,4012.0,5.0,2.6453044145034745,2.3176048136522156,1.0,1.428,1.0,0.0
calendar,14,1404231,0.4,500,200,-10,2,,4842.0,7733.0,2525.0,0.1532267490112674,0.0209718039558469,3.1802978209063405e-05,0.0001046630799257,0.0003266001855663,4.384095785062306,4818.0,2891.0,1464.0,1055.0,299,200,4842.0,-24.0,3.1748951826172296,2.6623135249534076,1.0,1.0,1.0,0.0
event_time,14,1404231,0.4,500,200,-10,2,16.0,4842.0,12291.0,3947.0,0.271262550530205,0.0397400419393234,5.5826826616629974e-05,0.0001868199383816,0.0005391048000849,6.664372278667485,4859.0,4744.0,1452.0,1681.0,193,200,4842.0,17.0,2.9147726349990744,3.4899813331661833,1.0,1.712,1.0,0.0
calendar,15,1504231,0.4,500,200,-10,2,,4402.0,7213.0,2346.0,0.1423497416350234,0.0217001639782972,3.236692624716313e-05,0.0001037534560022,0.0003295556627036,4.192752551821381,4398.0,2811.0,1372.0,971.0,299,200,4402.0,-4.0,2.040506855334203,1.8771128191107591,1.0,1.0,1.0,0.0
event_time,15,1504231,0.4,500,200,-10,2,15.0,4402.0,11699.0,3671.0,0.1107828156641706,0.0740468139601482,2.507533174834103e-05,8.139810114928045e-05,0.0003632682531928,1.4981503604807025,4418.0,4424.0,1361.0,1381.0,190,188,4402.0,16.0,1.3845504885018185,1.4236774637779992,1.0,1.618,1.0,0.0
calendar,16,1604231,0.4,500,200,-10,2,,4036.0,7694.0,2603.0,0.0371596182134107,0.0134814505330799,9.241387270184224e-06,2.6618637688689663e-05,0.0001760452357018,2.507518414200535,4021.0,3658.0,1396.0,1202.0,299,200,4036.0,-15.0,2.809450455509448,3.113008224118646,0.97,1.0,1.0,0.0
event_time,16,1604231,0.4,500,200,-10,2,13.0,4036.0,10771.0,3495.0,0.0462410964941197,0.0440367805525698,1.1440152522048428e-05,3.4075973835018235e-05,0.0002402902238733,1.0578497378255445,4042.0,4072.0,1357.0,1232.0,199,173,4036.0,6.0,1.6073785413596282,1.3043613125997726,1.0,1.456,1.0,0.0
calendar,17,1704231,0.4,500,200,-10,2,,4898.0,8031.0,2587.0,0.8956304221962532,0.0105209314210026,0.000183418067212,0.0005998864180818,0.0007839476028579,54.61955890188579,4883.0,3133.0,1493.0,1090.0,299,200,4898.0,-15.0,8.86262326645811,9.38632177973962,1.0,1.0,1.0,0.0
event_time,17,1704231,0.4,500,200,-10,2,16.0,4898.0,12210.0,3982.0,0.2593875910868891,0.0492880098431836,5.295785853141875e-05,0.0001606115115089,0.0005170133140395,5.165989858204744,4898.0,4808.0,1615.0,1571.0,199,200,4898.0,0.0,2.208380568893232,1.8485106186600844,1.0,1.676,1.0,0.0
calendar,18,1804231,0.4,500,200,-10,2,,4451.0,7620.0,2401.0,0.131245038987185,0.044077466297742,2.953973418572699e-05,9.374645641941788e-05,0.0003147095992007,2.1237929211249735,4443.0,3169.0,1400.0,997.0,299,200,4451.0,-8.0,1.952134609079803,1.414074106845372,1.0,1.0,1.0,0.0
event_time,18,1804231,0.4,500,200,-10,2,15.0,4451.0,13023.0,3806.0,0.5167358967128711,0.010852875797554,0.0001159640701779,0.0003847623951696,0.0007832008463492,47.69826965732777,4456.0,4464.0,1343.0,1143.0,190,147,4451.0,5.0,6.735150402236862,9.760816517612142,0.9066666666666666,1.448,1.0,0.0
calendar,19,1904231,0.4,500,200,-10,2,,4447.0,8053.0,2582.0,0.4665655681468043,0.0681030640945151,0.000105343320873,0.0003213261488614,0.000594031022776,5.577839998907984,4429.0,3606.0,1452.0,1126.0,299,200,4447.0,-18.0,1.8973051209634444,1.7927117395210033,1.0,1.0,1.0,0.0
event_time,19,1904231,0.4,500,200,-10,2,15.0,4447.0,11750.0,3771.0,0.3242983273868385,0.0339095624159782,7.240418115356966e-05,0.000244568874349,0.0006255333670079,9.512378269721236,4479.0,4455.0,1326.0,1582.0,186,195,4447.0,32.0,3.581016299734503,2.684984440855112,1.0,1.56,1.0,0.0
calendar,20,2004231,0.4,500,200,-10,2,,4505.0,7632.0,2432.0,0.1089281573089359,0.031282209054131,2.424936716583615e-05,7.736374808873294e-05,0.0002852088044688,2.42399005187069,4492.0,3127.0,1408.0,1019.0,299,200,4505.0,-13.0,1.4978274166567669,1.2334069561876,1.0,1.0,1.0,0.0
event_time,20,2004231,0.4,500,200,-10,2,15.0,4505.0,11755.0,3684.0,0.714971883885044,0.1878358408842892,0.0001584600806482,0.0005288253579031,0.000921999528011,3.807209121630268,4512.0,4513.0,1352.0,1411.0,187,193,4505.0,7.0,1.2727364398458143,1.7371989168561033,1.0,1.552,1.0,0.0
calendar,21,2104231,0.4,500,200,-10,2,,4901.0,9046.0,2727.0,0.2927829077358637,0.0174085411095141,5.973942210484874e-05,0.0001979600457984,0.000447456216771,14.224043480048284,4901.0,4145.0,1479.0,1248.0,299,200,4901.0,0.0,6.640336685683606,7.773445032689296,1.0,1.0,1.0,0.0
event_time,21,2104231,0.4,500,200,-10,2,16.0,4901.0,12214.0,4096.0,0.2146936028753447,0.0363368747229218,4.371688105789957e-05,0.000131311072095,0.000466150794741,5.897593661257717,4911.0,4902.0,1635.0,1655.0,202,192,4901.0,10.0,2.470294152349067,2.6129136410332237,1.0,1.732,1.0,0.0
calendar,22,2204231,0.4,500,200,-10,2,,4173.0,8125.0,2467.0,0.0831555320446925,0.0209660655546534,2.0003736359079284e-05,6.141472086018654e-05,0.0002590663068539,3.770604979917371,4157.0,3952.0,1354.0,1107.0,299,200,4173.0,-16.0,2.356550552630277,2.699471912144272,1.0,1.0,1.0,0.0
event_time,22,2204231,0.4,500,200,-10,2,14.0,4173.0,11237.0,3620.0,0.159068268078262,0.0392059384883021,3.808194112479339e-05,0.0001201421964337,0.0004570795718692,4.05822023904912,4177.0,4178.0,1324.0,1363.0,183,185,4173.0,4.0,2.467762537224258,2.7530534950172942,1.0,1.542,1.0,0.0
calendar,23,2304231,0.4,500,200,-10,2,,4931.0,8430.0,2626.0,0.7769791494539807,0.0111582830780824,0.0001580189443672,0.0005135354589913,0.000727992707721,49.551361001675176,4917.0,3499.0,1513.0,1108.0,299,200,4931.0,-14.0,6.555976042994364,6.456873573878393,1.0,1.0,1.0,0.0
