mode,regime,volume_threshold,hft_frac,run,seed,n_iter,shock_it,shock_dp,speed_multiplier,info_lag,softlimit,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,avg_sub_iters,max_sub_iters_observed,threshold_hit_rate,executed_volume_total,book_depleted_rate,calendar_volume_per_tick_target,vstar_to_calendar_tick_ratio
event_time,event_time_V13,13.0,0.0,20,1200013,500,200,-10,2,0,100,2.242788234107949,3.5027058761211842,0.1408730158730159,47,1.0,1.736,5,1.0,10315,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.0,21,1210013,500,200,-10,2,0,100,2.2537474507420434,1.0450328737991836,0.30563250230840255,19,1.0,1.638,5,1.0,10749,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.0,22,1220013,500,200,-10,2,0,100,1.9313769809332129,2.3638890844515483,0.07502569373072968,9,1.0,1.692,6,1.0,10276,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.0,23,1230013,500,200,-10,2,0,100,2.146936113582755,2.0013165523796235,0.17044334975369455,33,1.0,1.658,5,1.0,10411,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.0,24,1240013,500,200,-10,2,0,100,1.7401117743566619,1.647194257082892,0.20493562231759666,14,1.0,1.652,5,1.0,10379,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.0,25,1250013,500,200,-10,2,0,100,2.1676982872098014,2.1836536289454607,0.15830115830115823,16,1.0,1.67,5,1.0,10100,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.0,26,1260013,500,200,-10,2,0,100,1.7938061025587029,1.3940854158310536,0.0917355371900826,24,1.0,1.678,4,1.0,10146,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.0,27,1270013,500,200,-10,2,0,100,2.227541202757737,2.3188962084874425,0.23047251687560275,16,1.0,1.692,4,1.0,10346,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.0,28,1280013,500,200,-10,2,0,100,3.064628873915673,3.705391326066787,0.12270531400966186,20,1.0,1.612,5,1.0,10156,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.0,29,1290013,500,200,-10,2,0,100,1.1081848387327815,0.7512209925517289,0.10832497492477429,22,1.0,1.71,4,1.0,10265,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,0,1000113,500,200,-10,2,0,100,0.7463087879068863,0.6188683777129126,0.09749303621169916,21,1.0,1.594,4,1.0,10447,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,1,1010113,500,200,-10,2,0,100,1.666730247060078,1.4367560285520076,0.11024305555555558,9,1.0,1.618,5,1.0,10374,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,2,1020113,500,200,-10,2,0,100,1.3913323098445294,1.8160127600281533,0.14535519125683058,7,1.0,1.726,4,1.0,10068,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,3,1030113,500,200,-10,2,0,100,1.9971786362239452,2.3849443857078954,0.17751479289940827,31,1.0,1.672,6,1.0,10207,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,4,1040113,500,200,-10,2,0,100,2.2633124721954045,4.224182227707235,0.10735586481113318,16,0.96,1.558,5,1.0,10841,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,5,1050113,500,200,-10,2,0,100,2.929636760123365,3.7475842070958985,0.20682926829268294,39,1.0,1.682,5,1.0,10173,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,6,1060113,500,200,-10,2,0,100,0.9516032933873783,1.2227451816314474,0.13645038167938928,3,1.0,1.674,5,1.0,9631,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,7,1070113,500,200,-10,2,0,100,0.8783963342568376,0.8295263620889328,0.3213973799126637,5,1.0,1.54,6,1.0,10730,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,8,1080113,500,200,-10,2,0,100,1.8571040732801471,1.8104022729393356,0.12642487046632128,2,1.0,1.63,4,1.0,10088,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,9,1090113,500,200,-10,2,0,100,4.45708678592736,4.015132542815646,0.29777777777777775,23,1.0,1.622,4,1.0,10339,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,10,1100113,500,200,-10,2,0,100,2.1250761797685613,2.5977923326967147,0.20703125000000003,149,0.6166666666666667,1.534,5,1.0,11361,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,11,1110113,500,200,-10,2,0,100,3.745071728373121,3.5565449843934798,0.24622641509433957,26,1.0,1.628,4,1.0,10050,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,12,1120113,500,200,-10,2,0,100,2.2148923863720498,3.714156847755388,0.13133402275077563,14,1.0,1.574,5,1.0,11243,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,13,1130113,500,200,-10,2,0,100,3.6843818507576116,3.1530885467756615,0.09333333333333331,13,1.0,1.574,4,1.0,10823,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,14,1140113,500,200,-10,2,0,100,2.0636024180306705,2.069496070845304,0.12393566698202467,65,0.8966666666666666,1.59,5,1.0,10423,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,15,1150113,500,200,-10,2,0,100,0.7832539174710308,0.9612580335327874,0.17344753747323344,21,1.0,1.632,4,1.0,9953,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,16,1160113,500,200,-10,2,0,100,1.2289545297702316,1.1346707117160602,0.24629629629629624,300,1.0,1.568,4,1.0,10180,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,17,1170113,500,200,-10,2,0,100,2.2290108262971824,2.887346563600242,0.25954198473282447,26,1.0,1.562,4,1.0,10838,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,18,1180113,500,200,-10,2,0,100,1.0670199821943056,1.6851515520141245,0.1944444444444444,18,1.0,1.648,4,1.0,10527,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,19,1190113,500,200,-10,2,0,100,1.8778974630017318,1.8683698580164458,0.1611459265890779,9,1.0,1.642,5,1.0,10462,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,20,1200113,500,200,-10,2,0,100,2.9344819964923086,2.967545221404976,0.13759689922480622,36,1.0,1.548,5,1.0,10881,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,21,1210113,500,200,-10,2,0,100,3.8608294540140213,4.632822782138373,0.18461538461538454,18,1.0,1.546,5,1.0,11033,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,22,1220113,500,200,-10,2,0,100,1.5691074215547642,1.5161989428932023,0.19397993311036796,12,1.0,1.632,4,1.0,10158,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,23,1230113,500,200,-10,2,0,100,1.2721931782419713,1.4914604740733517,0.11331133113311342,4,1.0,1.716,5,1.0,10464,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,24,1240113,500,200,-10,2,0,100,1.5825446718835,1.4090244652824035,0.14702815432742447,17,1.0,1.724,4,1.0,10342,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,25,1250113,500,200,-10,2,0,100,1.4685429429600372,1.1298825313351204,0.17164898746383797,8,1.0,1.672,5,1.0,10108,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,26,1260113,500,200,-10,2,0,100,2.344548173021774,1.6314217782542162,0.26270373921380624,29,1.0,1.596,4,1.0,10503,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,27,1270113,500,200,-10,2,0,100,2.287115740676883,1.9560801922956548,0.18309859154929578,11,1.0,1.636,4,1.0,10235,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,28,1280113,500,200,-10,2,0,100,1.8591524784154028,1.5174912133162983,0.07932011331444765,98,1.0,1.596,5,1.0,10606,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.1,29,1290113,500,200,-10,2,0,100,1.6074996636375194,1.5077472721748109,0.17715392061955468,10,1.0,1.614,4,1.0,10747,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,0,1000213,500,200,-10,2,0,100,0.7797431446327556,1.1662652639077036,0.15430267062314534,102,1.0,1.606,4,1.0,10880,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,1,1010213,500,200,-10,2,0,100,0.9144924125894441,0.7810987411869341,0.2877492877492877,13,1.0,1.556,4,1.0,10463,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,2,1020213,500,200,-10,2,0,100,1.8328289453085287,1.7988470520078892,0.11205976520811099,9,1.0,1.536,4,1.0,10793,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,3,1030213,500,200,-10,2,0,100,1.01243061783323,1.1213191097416983,0.08972125435540067,15,1.0,1.574,4,1.0,10406,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,4,1040213,500,200,-10,2,0,100,4.206256284027593,2.8580699714195528,0.2507068803016022,74,1.0,1.52,4,1.0,10479,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,5,1050213,500,200,-10,2,0,100,2.6057052318663025,1.872405226586869,0.25887850467289725,56,1.0,1.5,5,1.0,10246,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,6,1060213,500,200,-10,2,0,100,2.6928669531860367,2.688426330407611,0.22722820763956894,21,1.0,1.616,4,1.0,10473,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,7,1070213,500,200,-10,2,0,100,2.7079802203943086,2.2087306688119166,0.23751274209989806,26,1.0,1.548,4,1.0,10526,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,8,1080213,500,200,-10,2,0,100,3.129898532305045,3.22558914864897,0.3252631578947369,16,1.0,1.48,4,1.0,10649,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,9,1090213,500,200,-10,2,0,100,3.337467497221132,5.237356783201217,0.11770428015564197,88,0.92,1.544,4,1.0,11120,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,10,1100213,500,200,-10,2,0,100,2.4704480269567815,2.471864376616366,0.14330218068535824,16,0.0,1.354,4,1.0,12661,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,11,1110213,500,200,-10,2,0,100,4.236627055639583,5.402189274433844,0.2685774946921443,45,0.85,1.444,5,1.0,11331,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,12,1120213,500,200,-10,2,0,100,0.9879680394446338,1.1393384830247233,0.14626218851570966,21,1.0,1.616,4,1.0,10058,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,13,1130213,500,200,-10,2,0,100,5.811771558622318,4.304036419340908,0.3486590038314177,46,1.0,1.516,4,1.0,10598,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,14,1140213,500,200,-10,2,0,100,2.2269964590457803,3.091621084099195,0.11855104281009878,24,0.37,1.408,4,1.0,12694,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,15,1150213,500,200,-10,2,0,100,0.9321209096712575,0.892788491401276,0.11984659635666348,16,1.0,1.622,4,1.0,10577,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,16,1160213,500,200,-10,2,0,100,2.1648161450587526,2.5074683826672626,0.2079851439182916,25,0.9933333333333333,1.58,4,1.0,10960,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,17,1170213,500,200,-10,2,0,100,1.5161169330423832,1.8110866142766961,0.22041763341067286,10,1.0,1.55,4,1.0,10491,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,18,1180213,500,200,-10,2,0,100,3.9427473744652977,4.658038128359368,0.345309381237525,58,1.0,1.58,5,1.0,10436,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,19,1190213,500,200,-10,2,0,100,4.1882398827980385,4.741614129573175,0.1609081934846989,29,0.9366666666666666,1.572,5,1.0,10874,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,20,1200213,500,200,-10,2,0,100,6.728177680832394,6.4327697072983305,0.3853564547206166,81,1.0,1.444,4,1.0,11041,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,21,1210213,500,200,-10,2,0,100,2.2462440720221566,2.216940456097262,0.21113243761996162,21,1.0,1.476,4,1.0,10716,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,22,1220213,500,200,-10,2,0,100,2.130164215918073,3.1834183676843093,0.12075471698113205,25,0.9666666666666667,1.568,5,1.0,10992,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,23,1230213,500,200,-10,2,0,100,1.7924927768438381,1.540088012185225,0.36809269162210334,57,1.0,1.52,4,1.0,10372,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,24,1240213,500,200,-10,2,0,100,1.0924964195897418,1.345473134777259,0.17872340425531913,11,1.0,1.552,4,1.0,10670,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,25,1250213,500,200,-10,2,0,100,1.7672120601878993,1.6775684372252042,0.20354808590102705,14,1.0,1.616,4,1.0,10622,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,26,1260213,500,200,-10,2,0,100,4.478554631145037,4.1481358167786455,0.32013201320132023,41,1.0,1.58,5,1.0,10625,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,27,1270213,500,200,-10,2,0,100,2.9765119319029796,5.133621267603609,0.1095041322314049,13,0.9766666666666667,1.588,5,1.0,11354,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,28,1280213,500,200,-10,2,0,100,2.2414929433606403,2.2543047114407897,0.14826498422712928,2,1.0,1.558,5,1.0,10591,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.2,29,1290213,500,200,-10,2,0,100,2.7399565693339745,3.0176332700699757,0.15259117082533594,11,1.0,1.49,4,1.0,10906,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,0,1000313,500,200,-10,2,0,100,5.178376835489297,5.704262191053308,0.2692664809656453,21,1.0,1.456,4,1.0,11086,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,1,1010313,500,200,-10,2,0,100,2.6038522004771236,3.071630766286445,0.1727605118829982,8,1.0,1.516,4,1.0,10212,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,2,1020313,500,200,-10,2,0,100,4.4929258060095885,6.382330138112872,0.14003944773175545,24,0.9633333333333334,1.354,4,1.0,11729,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,3,1030313,500,200,-10,2,0,100,5.591300410336319,9.49866185782303,0.11086474501108647,25,0.9633333333333334,1.354,4,1.0,12024,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,4,1040313,500,200,-10,2,0,100,1.6488169464300257,1.4395346890940384,0.13818565400843877,5,1.0,1.534,4,1.0,10296,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,5,1050313,500,200,-10,2,0,100,2.6856015835165503,2.286515850619907,0.07551020408163271,1,1.0,1.49,4,1.0,10826,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,6,1060313,500,200,-10,2,0,100,2.647523287820318,2.6001097884919435,0.19680851063829788,7,1.0,1.516,4,1.0,10465,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,7,1070313,500,200,-10,2,0,100,0.6005307980932207,0.8649851408314398,0.13015873015873014,0,1.0,1.506,4,1.0,11119,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,8,1080313,500,200,-10,2,0,100,1.8728744098675474,1.6379727131270467,0.1622857142857143,26,1.0,1.554,4,1.0,10836,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,9,1090313,500,200,-10,2,0,100,2.6363360025900615,1.9216666052623719,0.1892147587511826,5,1.0,1.416,4,1.0,11293,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,10,1100313,500,200,-10,2,0,100,6.518840370106191,13.601450302055575,0.2634297520661157,26,0.9533333333333334,1.362,5,1.0,12245,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,11,1110313,500,200,-10,2,0,100,0.6638841892832306,0.7236749389019188,0.10231316725978647,20,1.0,1.57,4,1.0,10618,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,12,1120313,500,200,-10,2,0,100,2.164268394515091,2.429568658345928,0.14384920634920637,13,1.0,1.538,4,1.0,10137,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,13,1130313,500,200,-10,2,0,100,1.1359631386637987,1.3683582217056414,0.26976744186046514,30,1.0,1.446,4,1.0,10648,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,14,1140313,500,200,-10,2,0,100,3.2914765710840768,2.808280318928102,0.34888241010689997,16,1.0,1.39,5,1.0,11602,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,15,1150313,500,200,-10,2,0,100,4.911681813194831,4.790901811947881,0.3878902554399243,6,1.0,1.516,4,1.0,10606,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,16,1160313,500,200,-10,2,0,100,2.7255853914974204,3.2562666969910596,0.16519823788546256,4,1.0,1.524,4,1.0,11130,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,17,1170313,500,200,-10,2,0,100,1.193937812598399,1.2550685232248595,0.21444201312910294,37,1.0,1.564,4,1.0,10607,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,18,1180313,500,200,-10,2,0,100,0.9159274932248482,0.7255048530225567,0.1881188118811882,2,1.0,1.574,4,1.0,10678,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,19,1190313,500,200,-10,2,0,100,1.3676934162258243,1.8578124501872604,0.28121212121212125,106,1.0,1.488,5,1.0,11153,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,20,1200313,500,200,-10,2,0,100,2.2686566245351627,1.8727986249115187,0.08908908908908914,12,1.0,1.446,4,1.0,10999,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,21,1210313,500,200,-10,2,0,100,1.6751732739755685,1.5119933600622997,0.159877800407332,15,1.0,1.494,5,1.0,10086,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,22,1220313,500,200,-10,2,0,100,1.6081065089150037,1.9190890463927344,0.26453143534994067,20,1.0,1.482,4,1.0,10869,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,23,1230313,500,200,-10,2,0,100,5.010303651365562,5.664024582665116,0.09674329501915717,34,0.9566666666666667,1.356,5,1.0,11172,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,24,1240313,500,200,-10,2,0,100,0.8390243170408151,1.063204894675168,0.12896174863387974,6,1.0,1.482,3,1.0,10399,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,25,1250313,500,200,-10,2,0,100,3.433457232347735,4.760985999538413,0.19201520912547532,78,1.0,1.442,5,1.0,11041,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,26,1260313,500,200,-10,2,0,100,1.998357758090656,2.716094592143999,0.27404343329886244,64,1.0,1.524,5,1.0,10621,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,27,1270313,500,200,-10,2,0,100,0.9365999087642098,0.9505429944565778,0.19285042333019756,21,1.0,1.512,4,1.0,10484,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,28,1280313,500,200,-10,2,0,100,4.389346736405751,4.4196066680157,0.43385214007782097,35,1.0,1.516,4,1.0,10725,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.3,29,1290313,500,200,-10,2,0,100,3.9760510932116593,3.6035908760188913,0.24710830704521558,12,1.0,1.458,4,1.0,10837,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,0,1000413,500,200,-10,2,0,100,1.964020915838902,2.1978954849904593,0.20106951871657752,5,1.0,1.456,4,1.0,10908,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,1,1010413,500,200,-10,2,0,100,2.1175674634226413,1.3899538524996322,0.328752642706131,17,1.0,1.354,5,1.0,11207,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,2,1020413,500,200,-10,2,0,100,4.547927041518947,7.845243383309129,0.12343096234309621,14,0.9733333333333334,1.346,4,1.0,12081,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,3,1030413,500,200,-10,2,0,100,3.516819616015069,3.217549879234429,0.29846708746618583,0,1.0,1.416,4,1.0,10924,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,4,1040413,500,200,-10,2,0,100,1.7639314452615087,2.076453237539703,0.22026887280248186,42,1.0,1.512,4,1.0,10916,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,5,1050413,500,200,-10,2,0,100,3.89731153665846,2.572316409738649,0.31111111111111106,47,1.0,1.514,4,1.0,10740,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,6,1060413,500,200,-10,2,0,100,1.5610625988297464,1.4866775260327165,0.20281690140845066,14,1.0,1.476,3,1.0,10512,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,7,1070413,500,200,-10,2,0,100,2.8017293288175678,2.7560283945880117,0.22188449848024322,26,1.0,1.476,4,1.0,10881,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,8,1080413,500,200,-10,2,0,100,1.6445901490729407,1.3908695638979731,0.28520499108734404,163,1.0,1.472,4,1.0,10890,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,9,1090413,500,200,-10,2,0,100,2.1595851546124787,2.516966960303219,0.20710059171597633,20,1.0,1.512,4,1.0,10571,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,10,1100413,500,200,-10,2,0,100,2.0297946245154423,4.038070285168298,0.19962859795728877,300,0.68,1.402,4,1.0,11733,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,11,1110413,500,200,-10,2,0,100,1.6614885207924324,2.1874516938820245,0.19942748091603046,6,1.0,1.478,3,1.0,10814,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,12,1120413,500,200,-10,2,0,100,2.752292243342433,2.749354371155178,0.2971996386630533,12,1.0,1.47,4,1.0,11257,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,13,1130413,500,200,-10,2,0,100,2.538258550761718,1.989827229359311,0.2529989094874591,39,1.0,1.392,4,1.0,10864,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,14,1140413,500,200,-10,2,0,100,2.7486737982427143,2.1414857863729835,0.24859287054409007,14,1.0,1.508,4,1.0,10407,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,15,1150413,500,200,-10,2,0,100,4.961750389339915,3.9257723160174103,0.35811423390752495,22,1.0,1.312,4,1.0,11852,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,16,1160413,500,200,-10,2,0,100,1.3038043994234672,1.6153852315423811,0.1340659340659341,12,1.0,1.528,5,1.0,10382,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,17,1170413,500,200,-10,2,0,100,1.9700660713135687,3.0016699421469353,0.20078354554358474,19,1.0,1.486,4,1.0,10642,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,18,1180413,500,200,-10,2,0,100,3.824064184051233,2.9257699373001764,0.28789323164918973,8,1.0,1.394,4,1.0,11052,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,19,1190413,500,200,-10,2,0,100,4.072333496648427,5.184161836935642,0.2507869884575025,17,1.0,1.41,4,1.0,11432,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,20,1200413,500,200,-10,2,0,100,2.2095069967155667,1.675639241179516,0.2863849765258216,24,1.0,1.36,3,1.0,10690,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,21,1210413,500,200,-10,2,0,100,0.8825883733218728,0.7911282878562282,0.12833763996554687,138,1.0,1.494,4,1.0,10776,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,22,1220413,500,200,-10,2,0,100,1.1364713463314573,0.7942664198651418,0.11914460285132386,8,1.0,1.474,4,1.0,10609,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,23,1230413,500,200,-10,2,0,100,5.1031880676457835,7.551572232703691,0.1762376237623762,64,0.84,1.256,3,1.0,11958,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,24,1240413,500,200,-10,2,0,100,4.1693567858608205,4.626883023978621,0.2989361702127659,15,1.0,1.454,4,1.0,11011,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,25,1250413,500,200,-10,2,0,100,3.595656210875174,6.5268118553184085,0.21688034188034186,9,1.0,1.44,4,1.0,10930,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,26,1260413,500,200,-10,2,0,100,1.9119490503525163,1.7636920203364173,0.19108910891089106,24,1.0,1.496,5,1.0,10483,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,27,1270413,500,200,-10,2,0,100,2.785940200626785,2.3614806022085415,0.27715736040609135,14,1.0,1.508,4,1.0,10735,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,28,1280413,500,200,-10,2,0,100,1.7288509991633014,1.4860104263168403,0.22408026755852853,18,1.0,1.502,3,1.0,10840,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.4,29,1290413,500,200,-10,2,0,100,1.4975772397163727,1.1213893480792176,0.14737883283877343,2,1.0,1.482,4,1.0,11102,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.5,0,1000513,500,200,-10,2,0,100,11.292581300123258,13.471384199952377,0.3347685683530679,199,1.0,1.344,3,1.0,11657,0.0,12.914933333333332,1.0065866903429623
event_time,event_time_V13,13.0,0.5,1,1010513,500,200,-10,2,0,100,3.6749937049975405,5.152240423758303,0.18894472361809042,43,0.9466666666666667,1.366,3,1.0,11526,0.0,12.914933333333332,1.0065866903429623
