hft_frac,info_lag,softlimit,baseline_lag,baseline_softlimit,interaction_acf_abs_ret_1,baseline_acf_abs_ret_1,delay_only_acf_abs_ret_1,liquidity_only_acf_abs_ret_1,combined_acf_abs_ret_1,interaction_acf_abs_ret_5,baseline_acf_abs_ret_5,delay_only_acf_abs_ret_5,liquidity_only_acf_abs_ret_5,combined_acf_abs_ret_5,interaction_vol_persistence,baseline_vol_persistence,delay_only_vol_persistence,liquidity_only_vol_persistence,combined_vol_persistence,interaction_high_vol_cluster_share,baseline_high_vol_cluster_share,delay_only_high_vol_cluster_share,liquidity_only_high_vol_cluster_share,combined_high_vol_cluster_share,interaction_vol_ratio,baseline_vol_ratio,delay_only_vol_ratio,liquidity_only_vol_ratio,combined_vol_ratio
0.2,10,20,0,100,-0.04982089823194896,0.2738371602487577,0.3367050246396349,0.3395950205944575,0.35264198675338576,-0.1204496973709611,0.12223668772525116,0.19466199250135272,0.22368280271255314,0.1756584101176936,-0.009208295542225242,0.9571686441524065,0.9673754227898559,0.9675686985734541,0.9685671816686782,-0.19910813823857276,0.3462653288740246,0.5172798216276477,0.3600891861761426,0.3319955406911929,-0.9450787213128518,2.0237133402670238,2.7790756621158588,1.9668803529595729,1.7771639534955561
0.2,10,50,0,100,0.01930117462295322,0.2738371602487577,0.3367050246396349,0.2540271561537936,0.33619619516762406,-0.034500581497526536,0.12223668772525116,0.19466199250135272,0.12419580769395465,0.16212053097252965,-0.0007833910281229706,0.9571686441524065,0.9673754227898559,0.9563492395687888,0.9657726271781152,-0.01326644370122626,0.3462653288740246,0.5172798216276477,0.2552954292084727,0.41304347826086957,-0.15006061402358517,2.0237133402670238,2.7790756621158588,1.5436150525540888,2.148916760379339
0.4,1,20,0,100,0.007261933352662342,0.30813855910208476,0.40523335521959797,0.3119341071116103,0.41629083658178584,-0.004857930923576781,0.13560605132970102,0.18514297841571145,0.1500859459830844,0.19476494214551804,0.0024448643375128976,0.9633943189193818,0.9666078799815992,0.9630285238611893,0.9686869492609197,-0.1225195094760313,0.43444816053511703,0.5004459308807134,0.3086956521739131,0.25217391304347825,-0.7518105714708123,2.3617835311311164,2.710169054417358,1.897841186476996,1.4944161382924248
0.4,1,50,0,100,-0.013029138132791607,0.30813855910208476,0.40523335521959797,0.2970245525311793,0.3810902105159009,-0.04376943025980662,0.13560605132970102,0.18514297841571145,0.16708706812437438,0.1728545649505782,0.0003591448649736817,0.9633943189193818,0.9666078799815992,0.9603952634487914,0.9639679693759826,-0.07201783723522837,0.43444816053511703,0.5004459308807134,0.393422519509476,0.38740245261984396,-0.4249634378363014,2.3617835311311164,2.710169054417358,2.3224366177075693,2.2458587031575092
0.4,3,20,0,100,0.03856651504214659,0.30813855910208476,0.2979730067901354,0.3119341071116103,0.3403350698418075,-0.010180732461152114,0.13560605132970102,0.19303371545905545,0.1500859459830844,0.1973328776512867,0.0008376826172464824,0.9633943189193818,0.9667750423836569,0.9630285238611893,0.9672469299427109,0.024303232998885038,0.43444816053511703,0.4283166109253066,0.3086956521739131,0.3268673355629877,-0.2974229951823153,2.3617835311311164,2.5671470405360375,1.897841186476996,1.8057817006996018
0.4,3,50,0,100,0.04563184581078594,0.30813855910208476,0.2979730067901354,0.2970245525311793,0.3324908460300159,-0.012955229578636263,0.13560605132970102,0.19303371545905545,0.16708706812437438,0.21155950267509255,0.003487112816522142,0.9633943189193818,0.9667750423836569,0.9603952634487914,0.9672630997295887,-0.02396878483835002,0.43444816053511703,0.4283166109253066,0.393422519509476,0.36332218506131553,-0.5262271680872894,2.3617835311311164,2.5671470405360375,2.3224366177075693,2.001572959025201
0.4,5,20,0,100,0.012292444478024633,0.30813855910208476,0.31723309146392975,0.3119341071116103,0.3333210839514799,-0.004585301003074305,0.13560605132970102,0.1969637642945788,0.1500859459830844,0.20685835794488786,0.0004432147766160188,0.9633943189193818,0.9673725982732952,0.9630285238611893,0.9674500179917188,-0.03221850613154964,0.43444816053511703,0.507803790412486,0.3086956521739131,0.34983277591973244,-0.4631492987056478,2.3617835311311164,2.7668248849695347,1.897841186476996,1.8397332416097667
0.4,5,50,0,100,-0.009308462677525942,0.30813855910208476,0.31723309146392975,0.2970245525311793,0.29681062221549837,-0.019092164268523726,0.13560605132970102,0.1969637642945788,0.16708706812437438,0.20935261682072842,0.0027503602621362644,0.9633943189193818,0.9673725982732952,0.9603952634487914,0.9671239030648412,-0.08684503901895202,0.43444816053511703,0.507803790412486,0.393422519509476,0.3799331103678929,-0.5108823736181942,2.3617835311311164,2.7668248849695347,2.3224366177075693,2.2165955979277934
0.4,10,20,0,100,-0.008795599996687553,0.30813855910208476,0.3230225025162486,0.3119341071116103,0.31802245052908656,-0.0759100744817823,0.13560605132970102,0.21401248086354888,0.1500859459830844,0.15258230103514994,-0.0027855271822253558,0.9633943189193818,0.9681239335724723,0.9630285238611893,0.9649726113320545,-0.05585284280936459,0.43444816053511703,0.5923076923076923,0.3086956521739131,0.4107023411371238,-1.0558730807753793,2.3617835311311164,3.455743058343391,1.897841186476996,1.9359276329138912
0.4,10,50,0,100,-0.0005715328865082414,0.30813855910208476,0.3230225025162486,0.2970245525311793,0.3113369630588349,-0.038275623813147086,0.13560605132970102,0.21401248086354888,0.16708706812437438,0.20721787384507515,0.00048110621975383516,0.9633943189193818,0.9681239335724723,0.9603952634487914,0.9656059843216358,-0.12731326644370122,0.43444816053511703,0.5923076923076923,0.393422519509476,0.4239687848383501,-1.197181442680984,2.3617835311311164,3.455743058343391,2.3224366177075693,2.21921470223886
