info_lag,softlimit,hft_frac,n_runs,vol_ratio_mean,vol_ratio_std,vol_ratio_ci_low,vol_ratio_ci_high,spread_ratio_mean,spread_ratio_std,spread_ratio_ci_low,spread_ratio_ci_high,max_drawdown_mean,max_drawdown_std,max_drawdown_ci_low,max_drawdown_ci_high,recovery_time_mean,recovery_time_std,recovery_time_ci_low,recovery_time_ci_high,mm_panic_ratio_mean,mm_panic_ratio_std,mm_panic_ratio_ci_low,mm_panic_ratio_ci_high,acf_abs_ret_1_mean,acf_abs_ret_1_std,acf_abs_ret_1_ci_low,acf_abs_ret_1_ci_high,acf_abs_ret_5_mean,acf_abs_ret_5_std,acf_abs_ret_5_ci_low,acf_abs_ret_5_ci_high,vol_persistence_mean,vol_persistence_std,vol_persistence_ci_low,vol_persistence_ci_high,high_vol_cluster_share_mean,high_vol_cluster_share_std,high_vol_cluster_share_ci_low,high_vol_cluster_share_ci_high
1,20,0.4,30,1.4944161382924248,0.5039952415989342,1.306383733819691,1.6730056484918803,1.5042087249856961,0.6200614996594024,1.2931654056083144,1.7299631150865156,0.22625778051765666,0.08090148606449372,0.19834222060851037,0.256420734021501,35.86666666666667,43.48740073847258,23.065,53.87749999999999,1.0,0.0,1.0,1.0,0.41629083658178584,0.12968185468296484,0.36950264241154374,0.4615648111543431,0.19476494214551804,0.12476346082115733,0.15218478486752832,0.23640197990086015,0.9686869492609197,0.012521841374645614,0.9641039029328117,0.972829258600164,0.25217391304347825,0.1471875918733826,0.20021739130434785,0.303901895206243
1,20,0.6,30,1.9675951338137698,0.9781259886659771,1.6530936840796873,2.3570839034236863,2.0069170113392216,1.2694296532781624,1.606233633678863,2.5262211529986343,0.2436748006099295,0.09141973302073242,0.21258214229555775,0.27838130361080043,30.933333333333334,41.35959492009107,18.930833333333336,47.73416666666667,1.0,0.0,1.0,1.0,0.3605349254209091,0.14001276968334725,0.31247009542853366,0.4122137055470718,0.19123783121929733,0.10470244325987577,0.15786671133131996,0.22904175585617179,0.9658659482162063,0.013287484310758301,0.9607773570166038,0.9702282254389021,0.3555183946488294,0.17057681546487558,0.29820512820512823,0.42131828316610925
1,20,0.8,30,1.8888295892961555,0.7318287066084603,1.6554702941631358,2.1493155951063105,1.8941431065651553,0.7672199927723803,1.639690143761031,2.1881431682731125,0.29330451197484303,0.15437233946073217,0.24234032539791903,0.3470494933606221,41.3,60.433006510201594,21.7,64.17,1.0,0.0,1.0,1.0,0.3007029383711049,0.0932625082853176,0.2683886338185342,0.3362030549792965,0.15839359490138832,0.10531106665002617,0.11901104647991946,0.19549077471098203,0.9603386189959543,0.012695137862946272,0.9558524645715913,0.9647899979171528,0.33110367892976594,0.18420945546305306,0.2698578595317726,0.3950139353400223
1,20,1.0,30,2.147385430214925,0.7436617636566804,1.8742977105666956,2.4301718114315025,2.052953801706822,0.7455206852838194,1.7930119160647735,2.327520060012647,0.3919243200264859,0.1853823321184959,0.33285338225475425,0.45667361711925253,54.96666666666667,83.4656581592335,27.43166666666667,87.17333333333333,1.0,0.0,1.0,1.0,0.2615028574928854,0.13255271560437693,0.21527032195759313,0.31063764256852927,0.12067185948465625,0.08305321297255343,0.0899153558672929,0.15073163752644458,0.9558311871898225,0.011638164091007725,0.9517923657676893,0.9599137582864312,0.37781493868450394,0.1628359400141696,0.3200390189520625,0.44046822742474917
1,50,0.0,30,1.9014450085011971,1.1559948308703076,1.5350008721120216,2.3803347833679083,2.1167789840888482,1.7561158297252448,1.5663740046269201,2.85053228733034,0.15607632630780893,0.04845720467994062,0.1385076000349368,0.17308379745888797,29.866666666666667,57.722722074397716,14.265000000000002,51.76916666666666,0.9983333333333333,0.006709631665607483,0.9955555555555555,1.0,0.43092828982723624,0.14195680675078737,0.381355458299966,0.4800828696044017,0.18512620951081266,0.11907049774392536,0.14243997374244527,0.227148434651026,0.9664400999317443,0.013040632518258892,0.961671508131815,0.9707803718476646,0.3500557413600892,0.2591090780739539,0.25960144927536233,0.44617892976588625
1,50,0.2,30,2.1446186341214695,1.0197233877109866,1.8228329657550324,2.535022501210268,2.3365228429469087,1.5281705108364816,1.8745569877759227,2.9303773749816715,0.1836042280434832,0.061457205478691594,0.16335027669201488,0.20706666257186726,16.133333333333333,10.887301471592183,12.199166666666667,20.2,1.0,0.0,1.0,1.0,0.4000232881314369,0.09920831624909002,0.3640516160089942,0.43609618118043675,0.19031756915007372,0.07886811408435619,0.16302719659670922,0.2169051514762919,0.9666181970141883,0.00899445575714483,0.9630739624973185,0.9697369674071249,0.42976588628762546,0.21861255750771091,0.35472129319955414,0.507469342251951
1,50,0.4,30,2.2458587031575092,1.668756326309107,1.7476343673688126,2.9006652447702725,2.684906489362038,2.839020580781689,1.8970568084688089,3.8384034507515192,0.21263124881325193,0.06787731143944883,0.18806327531659914,0.23597456833759425,48.9,65.80291891649665,27.465833333333332,73.94,0.9972222222222222,0.010652409053647546,0.9928888888888888,1.0,0.3810902105159009,0.13167181003872408,0.33502362509816913,0.42814481665201914,0.1728545649505782,0.08714531189000015,0.14428246986538182,0.2055267492252415,0.9639679693759826,0.014000829651681479,0.9588004777465563,0.9688444595736379,0.38740245261984396,0.22799233706304498,0.30802118171683385,0.4680183946488295
1,50,0.6,30,2.126184698561019,1.0266963666715954,1.77830936081958,2.5003306230027036,2.199210424499432,1.0969519604762914,1.8421261468276717,2.641983823274541,0.2435378117739659,0.09324398554798617,0.2121016329034461,0.27862663762503803,37.6,47.072651112494405,23.658333333333342,56.034166666666664,0.9988888888888889,0.0060858061945018435,0.9966666666666666,1.0,0.3195192293255798,0.10876259013602134,0.2845707022750314,0.35776555410090954,0.1499656421151048,0.07091954313968926,0.12684265409164722,0.17613437328110787,0.9612845631763242,0.010602417002910218,0.9574488463859333,0.9649992705639281,0.3832775919732442,0.22079798384916965,0.3101226309921962,0.46889632107023405
1,50,0.8,30,2.2236416424892007,1.0318499746711833,1.8888999825139094,2.594140970129168,2.4224226626801877,1.1742326927653786,2.044367044874201,2.8470985914026943,0.2859938973464658,0.12266002310868517,0.2434792093271853,0.3286201615323276,31.166666666666668,53.49900632872465,16.865833333333335,50.67249999999999,1.0,0.0,1.0,1.0,0.32012303859197233,0.12613544542463787,0.2764502217621714,0.3692385745690683,0.15103548837754077,0.09609384366806058,0.11804392274113021,0.1849607276147559,0.9631820951726315,0.012078786066439593,0.9590372178466928,0.9674979010967815,0.4367892976588629,0.2395204138410706,0.35071348940914154,0.5127118171683388
1,50,1.0,30,2.774253124638148,1.675773479319817,2.2122329620488372,3.38622177792919,3.1205640470049825,2.516456431717159,2.3455988611463017,4.096752618704312,0.3552176158558959,0.17365111582443857,0.29917877836267426,0.4206826681733919,47.63333333333333,69.14227377652911,26.2,74.93916666666667,0.997,0.011917661320116306,0.9918833333333332,1.0,0.2246279201042293,0.0790802193025162,0.1938877221880778,0.2514231961286728,0.14492504532834316,0.0956606631033795,0.11450961789202516,0.17857041059140663,0.959373462044453,0.01156315549602153,0.9551862502286964,0.9633467790836407,0.47023411371237456,0.24880134215956234,0.3815914158305463,0.5585702341137123
