run,seed,hft_frac,info_lag,book_volume,speed_mult,softlimit,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,stabilization_price,stabilization_price_ratio,stabilization_gap,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
129,129022520,0.2,1,1500,2,100,500,200,-10,1.3767379432275837,1.2258458499794895,0.1621349446122859,15,1.0,95.122,0.957925478348439,0.042074521651561,0.5222037755415329,0.2915927443518936,0.9798806052348792,0.294314381270903
130,130022520,0.2,1,1500,2,100,500,200,-10,13.060260562799384,28.74480656431015,0.2740213523131672,19,1.0,79.28,0.9404507710557533,0.0595492289442467,0.4758115311558941,0.164462960833977,0.9768485962034116,1.0
131,131022520,0.2,1,1500,2,100,500,200,-10,0.9996006631506558,0.8241949677580929,0.2207293666026871,29,1.0,91.302,0.876218809980806,0.1237811900191939,0.2818466735270166,0.1084975400693738,0.9631652813986464,0.0501672240802675
132,132022520,0.2,1,1500,2,100,500,200,-10,2.174168942141737,2.3882576906407924,0.2545126353790614,77,1.0,111.51000000000002,1.0064079422382672,-0.0064079422382672,0.4904240832102751,0.3638761938120099,0.9757755408518136,0.3210702341137124
133,133022520,0.2,1,1500,2,100,500,200,-10,2.2190052876666932,3.74783049566908,0.1380753138075312,13,0.97,86.11200000000002,0.900753138075314,0.0992468619246859,0.4562193742893048,-0.0206809349817378,0.9507247649859936,0.7959866220735786
134,134022520,0.2,1,1500,2,100,500,200,-10,4.538200733515876,4.3715185306076645,0.1827515400410678,5,1.0,122.502,1.2577207392197125,-0.2577207392197125,0.5290589400742264,0.1156510392976061,0.9694327736888474,0.5886287625418061
135,135022520,0.2,1,1500,2,100,500,200,-10,3.7941574267874176,3.4202297600888363,0.1873727087576375,19,1.0,103.89400000000002,1.057983706720978,-0.0579837067209778,0.4097735536262626,0.3021548732079701,0.9692882923559688,0.5886287625418061
136,136022520,0.2,1,1500,2,100,500,200,-10,1.8580156979194324,2.484429848342356,0.1139664804469274,16,1.0,90.516,1.0113519553072623,-0.0113519553072625,0.3119132536766185,0.1877558841997918,0.9607132412985508,0.6622073578595318
137,137022520,0.2,1,1500,2,100,500,200,-10,7.0485996970493145,5.068999738688753,0.2925170068027211,18,1.0,110.89,1.077648202137998,-0.077648202137998,0.5694498055864325,0.1125837787179856,0.9738798331840404,0.7391304347826086
138,138022520,0.2,1,1500,2,100,500,200,-10,2.84383050201883,3.845427411797541,0.1960199004975124,300,1.0,86.05799999999999,0.8562985074626865,0.1437014925373134,0.3793654007483183,0.0529960922227708,0.9606467925685878,0.7090301003344481
139,139022520,0.2,1,1500,2,100,500,200,-10,3.892213260050241,7.045986434760175,0.1524520255863539,12,1.0,89.986,0.9593390191897656,0.0406609808102345,0.2955922882503092,0.011486766200453,0.9518912169249224,0.9899665551839464
140,140022520,0.2,1,1500,2,100,500,200,-10,0.9778843030151716,1.26940658538439,0.1126620139581256,18,1.0,103.498,1.0318843469591228,-0.0318843469591227,0.3933550619167518,0.2437429198470531,0.9714372374373254,0.2307692307692307
141,141022520,0.2,1,1500,2,100,500,200,-10,1.380011808376182,1.5709206434687857,0.1692307692307692,16,1.0,82.844,0.8496820512820512,0.1503179487179488,0.3162339302009008,0.2046695836271739,0.961909558256294,0.4046822742474916
142,142022520,0.2,1,1500,2,100,500,200,-10,1.6277230318511735,2.2789821000171693,0.140749148694665,11,1.0,86.86800000000001,0.9860158910329172,0.0139841089670826,0.4486960311108127,0.2361582828786927,0.9658405521790924,0.2909698996655518
143,143022520,0.2,1,1500,2,100,500,200,-10,1.5972708633034596,1.766084779095714,0.1159420289855072,25,1.0,95.622,0.9238840579710146,0.0761159420289854,0.4123167587850969,0.0777864122482211,0.9614745461553106,0.1906354515050167
144,144022520,0.2,1,1500,2,100,500,200,-10,1.0674603234425772,1.0673521925834255,0.1280947255113025,2,1.0,92.478,0.9954574811625404,0.0045425188374595,0.3324978663168628,0.086127084866476,0.9502561074595928,0.0702341137123745
145,145022520,0.2,1,1500,2,100,500,200,-10,1.7811836208221998,1.9110696038774064,0.1608863198458574,7,1.0,97.064,0.9351059730250482,0.0648940269749518,0.4131796880412455,0.1945447736740083,0.9661392973201972,0.2140468227424749
146,146022520,0.2,1,1500,2,100,500,200,-10,1.4793680258707622,1.4125191808307,0.1590038314176245,16,1.0,97.984,0.938544061302682,0.0614559386973181,0.4964704760558575,0.3799765550453353,0.9752304254201216,0.31438127090301
147,147022520,0.2,1,1500,2,100,500,200,-10,1.8755942808812167,1.408136294318308,0.1210579857578839,28,1.0,112.288,1.1422990844354015,-0.1422990844354017,0.2582797269137962,0.1080684773688423,0.955140078342284,0.1906354515050167
148,148022520,0.2,1,1500,2,100,500,200,-10,1.298755409444151,1.2436202109696832,0.1194833153928956,19,1.0,95.978,1.0331324004305704,-0.0331324004305704,0.4826363221079435,0.1414202005462036,0.9704549091653202,0.2341137123745819
149,149022520,0.2,1,1500,2,100,500,200,-10,1.2057878211752189,0.9586706909149628,0.2517241379310345,19,1.0,107.868,0.929896551724138,0.0701034482758621,0.5309778827348367,0.4153750079431564,0.9907317502758658,0.1538461538461538
150,150022520,0.2,1,1500,2,100,500,200,-10,3.6651364637235857,5.169191547864764,0.1174785100286532,30,0.9666666666666668,98.83,0.943935052531041,0.0560649474689589,0.4341565612643447,0.3051621280784587,0.9725298223397572,0.5986622073578596
151,151022520,0.2,1,1500,2,100,500,200,-10,2.2583387664866543,2.27147242551292,0.1802378774016468,40,0.9366666666666666,100.328,0.9179139981701736,0.0820860018298262,0.5478325460931143,0.2088362010667901,0.9730977475458302,0.5083612040133779
152,152022520,0.2,1,1500,2,100,500,200,-10,2.766340427066262,2.5797351642124475,0.1983914209115281,26,1.0,108.368,0.9684361036639856,0.0315638963360144,0.4735803048792858,0.3240151964046103,0.9777573876004032,0.4782608695652174
153,153022520,0.2,1,1500,2,100,500,200,-10,1.6391991482249404,2.1525046148666704,0.2419047619047619,22,1.0,84.72399999999999,0.806895238095238,0.193104761904762,0.3477428967431294,0.0969429867506224,0.9548641468057192,0.6555183946488294
154,154022520,0.2,1,1500,2,100,500,200,-10,3.589572235538682,4.060190139448149,0.2467532467532467,114,1.0,102.102,0.9471428571428572,0.0528571428571428,0.4025474526710567,0.0036999295137677,0.96268764018758,0.7892976588628763
155,155022520,0.2,1,1500,2,100,500,200,-10,1.709699403301945,1.828358238399442,0.1407563025210084,196,1.0,86.38600000000001,0.9074159663865548,0.0925840336134452,0.431879335506793,0.1425769045894591,0.9609607440223832,0.4481605351170568
156,156022520,0.2,1,1500,2,100,500,200,-10,1.9464943407751627,2.104621118210346,0.1605456453305351,79,1.0,83.194,0.8729695697796432,0.1270304302203567,0.470610222036502,0.3064686259289301,0.9650137523496712,0.5117056856187291
157,157022520,0.2,1,1500,2,100,500,200,-10,4.892423155409252,8.411127279392987,0.1189956331877728,14,1.0,85.41,0.9324235807860264,0.0675764192139737,0.1767437146578604,0.0804009666067483,0.9605989183639227,0.9297658862876256
158,158022520,0.2,1,1500,2,100,500,200,-10,3.753774745688284,4.0713472839244105,0.1956967213114753,9,1.0,104.97199999999997,1.0755327868852456,-0.0755327868852455,0.5568327133849974,0.3320205976161655,0.9786865305697096,0.5551839464882943
159,159022520,0.2,1,1500,2,100,500,200,-10,3.070602717625761,3.519007582855526,0.1850467289719626,29,1.0,106.224,0.9927476635514018,0.0072523364485982,0.3373119911980993,0.170821303460329,0.9702090513998616,0.5384615384615384
160,160022520,0.2,1,1500,2,100,500,200,-10,1.5396384965091303,1.6768888380425713,0.1907756813417191,13,1.0,88.07,0.9231656184486372,0.0768343815513628,0.5477472004169903,0.2455755733437168,0.9842536676136232,0.2642140468227424
161,161022520,0.2,1,1500,2,100,500,200,-10,2.936165304393963,2.888990397577262,0.1664899257688229,36,1.0,99.852,1.0588759278897135,-0.0588759278897137,0.5276732417216237,0.399950973931691,0.9814534161318011,0.4983277591973244
162,162022520,0.2,1,1500,2,100,500,200,-10,2.6778874442931806,2.94151517474762,0.1551561021759697,18,1.0,113.86999999999998,1.077294228949858,-0.0772942289498579,0.5109503195635536,0.3402945135931919,0.9839869089987476,0.3712374581939799
163,163022520,0.2,1,1500,2,100,500,200,-10,2.0855379163206003,2.6362140549592814,0.1146435452793833,31,0.8966666666666666,111.316,1.0724084778420038,-0.0724084778420037,0.3924497863137797,0.1535496298090284,0.9542065133708152,0.6287625418060201
164,164022520,0.2,1,1500,2,100,500,200,-10,1.5931937092289106,1.698369650215911,0.2239208633093525,38,1.0,110.954,0.9977877697841728,0.0022122302158272,0.4506749547489215,0.2905786509565868,0.9823738993699396,0.1337792642140468
165,165022520,0.2,1,1500,2,100,500,200,-10,2.5307559965999933,4.404269161497799,0.1002004008016032,22,0.9433333333333334,106.52,1.0673346693386774,-0.0673346693386773,0.4290536506543422,0.2323695769050371,0.9561327596933172,0.8160535117056856
166,166022520,0.2,1,1500,2,100,500,200,-10,2.80168230599522,3.3095673130658048,0.3230769230769231,21,1.0,112.748,1.020343891402715,-0.0203438914027149,0.4591417817071028,0.2716463294839494,0.9796441068416316,0.4147157190635451
167,167022520,0.2,1,1500,2,100,500,200,-10,2.1071386819954188,2.392599872106696,0.1788990825688073,4,1.0,102.34,0.9388990825688074,0.0611009174311926,0.4240955011135235,0.3440518059524634,0.9784092227024888,0.1939799331103679
168,168022520,0.2,1,1500,2,100,500,200,-10,2.1903336763806225,2.2016936017039437,0.095530236634531,25,1.0,129.154,1.13193689745837,-0.1319368974583699,0.4155673060025578,0.0527188757328047,0.9591958371715196,0.5986622073578596
169,169022520,0.2,1,1500,2,100,500,200,-10,3.833346006765943,2.883444974942654,0.2714285714285714,30,1.0,114.286,0.9603865546218486,0.0396134453781513,0.6328640020890205,0.3064939980853469,0.9750276040735932,0.4448160535117056
170,170022520,0.2,1,1500,2,100,500,200,-10,1.4543081180513613,1.7531562321842709,0.1212121212121212,16,1.0,92.852,1.004891774891775,-0.0048917748917749,0.4120119676474552,0.056579058600461,0.9610068755563984,0.157190635451505
171,171022520,0.2,1,1500,2,100,500,200,-10,1.2560823294350276,1.1132304510225106,0.1007005253940455,43,1.0,130.206,1.14015761821366,-0.1401576182136601,0.4965058427957267,0.2787971603538343,0.9617310721589408,0.1170568561872909
172,172022520,0.2,1,1500,2,100,500,200,-10,3.852068240116099,6.2713877791433,0.1528205128205128,22,0.9733333333333334,94.15,0.9656410256410256,0.0343589743589742,0.5075578624595347,0.2973827677962257,0.972673594901377,0.9832775919732442
173,173022520,0.2,1,1500,2,100,500,200,-10,2.644248895798875,3.322663868816307,0.1636197440585009,29,1.0,115.71,1.0576782449725777,-0.0576782449725776,0.5249421961872274,0.3371934235964269,0.9713391561239186,0.4247491638795986
174,174022520,0.2,1,1500,2,100,500,200,-10,1.6477928684891725,2.8173303566428665,0.2211155378486056,300,1.0,83.91199999999999,0.8357768924302788,0.1642231075697212,0.5266607327954932,0.2097492538214681,0.982480037038922,0.3979933110367893
175,175022520,0.2,1,1500,2,100,500,200,-10,3.001138460672007,3.883694152891397,0.1239583333333333,16,0.7633333333333333,88.26199999999999,0.9193958333333332,0.0806041666666668,0.3880561081606301,0.2302894473028339,0.9630755768916848,0.7190635451505016
176,176022520,0.2,1,1500,2,100,500,200,-10,2.459478593445408,3.0005487179403643,0.2028985507246377,35,1.0,96.58,0.9331400966183576,0.0668599033816425,0.5285167533959265,0.1653466259465579,0.980240892731861,0.4816053511705686
177,177022520,0.2,1,1500,2,100,500,200,-10,1.28676694159938,1.5390290036573266,0.1879496402877698,300,0.4,98.76399999999998,0.8881654676258991,0.1118345323741009,0.5671295372437657,0.270758571581078,0.9605168353214276,0.2642140468227424
178,178022520,0.2,1,1500,2,100,500,200,-10,0.4864889423442689,0.2423877577637777,0.08,32,1.0,136.194,1.0681882352941177,-0.0681882352941176,0.4352601215941864,0.1760907803326872,0.9506303557363648,0.0
179,179022520,0.2,1,1500,2,100,500,200,-10,2.102929158589375,2.116511244741296,0.0954198473282442,24,1.0,106.838,1.0194465648854962,-0.0194465648854962,0.2271874454791553,-0.0413303735930217,0.942001357707592,0.6020066889632107
180,180022520,0.2,1,1500,2,100,500,200,-10,6.344808710496984,5.171085213917848,0.1295180722891565,25,0.98,109.824,1.1026506024096383,-0.1026506024096385,0.6948105950311758,0.2057260988107914,0.977076838517742,0.7324414715719063
181,181022520,0.2,1,1500,2,100,500,200,-10,1.621533578873961,1.5224518312612794,0.156441717791411,12,1.0,89.38600000000002,0.9139672801635994,0.0860327198364006,0.3145495498766025,0.0749978714033728,0.9591863063805876,0.471571906354515
182,182022520,0.2,1,1500,2,100,500,200,-10,2.965978932012052,3.547169940980722,0.1656862745098039,15,1.0,103.912,1.0187450980392156,-0.0187450980392156,0.553614076937168,0.3905543813487979,0.9831088206164916,0.745819397993311
183,183022520,0.2,1,1500,2,100,500,200,-10,4.769895317534623,16.32493008732058,0.1508515815085158,33,0.9533333333333334,84.52,1.0282238442822385,-0.0282238442822384,0.3683755344028227,-0.0051444757556571,0.9574890857119724,1.0
184,184022520,0.2,1,1500,2,100,500,200,-10,1.0433516752291017,1.1836130224686785,0.1183127572016461,20,1.0,98.39999999999998,1.0123456790123455,-0.0123456790123455,0.3183466433508562,0.2430005291409863,0.9610522920873478,0.1270903010033444
185,185022520,0.2,1,1500,2,100,500,200,-10,1.2565714712612803,1.3070062769294386,0.1573896353166987,29,1.0,94.862,0.9103838771593092,0.0896161228406908,0.3213122206907957,0.0381083080085136,0.925566933998989,0.4347826086956521
186,186022520,0.2,1,1500,2,100,500,200,-10,2.5187091706981684,2.256286680163215,0.2357487922705314,32,1.0,106.488,1.0288695652173914,-0.0288695652173913,0.3503975823333526,0.1817930162227569,0.9571938780100688,0.3311036789297659
187,187022520,0.2,1,1500,2,100,500,200,-10,2.4363155050952083,2.98707911619088,0.2019512195121951,40,1.0,106.286,1.0369365853658536,-0.0369365853658536,0.439423331650178,0.2260509244368689,0.97561781703186,0.5418060200668896
188,188022520,0.2,1,1500,2,100,500,200,-10,4.812683859997602,9.66861176339562,0.1185567010309278,39,0.92,103.22,1.0641237113402062,-0.0641237113402062,0.4611283615513601,0.2659373041253209,0.9736984359707366,0.8896321070234113
189,189022520,0.2,1,1500,2,100,500,200,-10,3.877283871207901,3.773249767977655,0.2103524229074889,11,1.0,97.84199999999998,1.077555066079295,-0.0775550660792949,0.2788025844367404,0.0800873873206123,0.9583711093466324,0.782608695652174
190,190022520,0.2,1,1500,2,100,500,200,-10,2.991525066273492,2.8030156676147313,0.178055822906641,27,1.0,96.792,0.9315880654475456,0.0684119345524543,0.4248334301793232,0.078700721293571,0.9604710814967804,0.8160535117056856
191,191022520,0.2,1,1500,2,100,500,200,-10,2.4896907236963535,3.5991902472172916,0.1729468599033817,61,0.8066666666666666,95.216,0.919961352657005,0.080038647342995,0.4024625878111108,0.3620245091098686,0.9819815811502888,0.4849498327759197
192,192022520,0.2,1,1500,2,100,500,200,-10,1.8848575513603696,1.662647275619348,0.1901776384535005,53,1.0,111.748,1.1676907001044932,-0.1676907001044931,0.6706164372476102,0.3382334586832215,0.9864105230170336,0.2040133779264214
193,193022520,0.2,1,1500,2,100,500,200,-10,2.0742194156401856,2.249817102893526,0.1768172888015717,9,1.0,91.83400000000002,0.9021021611001968,0.0978978388998033,0.4679458389305445,0.0926331112675189,0.9712903642325418,0.3946488294314381
194,194022520,0.2,1,1500,2,100,500,200,-10,1.796290651194208,2.492753076582596,0.2310797174571139,69,1.0,82.154,0.8290010090817357,0.1709989909182643,0.3733831098077946,0.3251011421427465,0.9806275284538596,0.3377926421404682
195,195022520,0.2,1,1500,2,100,500,200,-10,3.7566218516818046,5.770496853806125,0.183419689119171,24,1.0,95.118,0.985678756476684,0.014321243523316,0.4773680945372786,0.2041413091846831,0.9802335424415624,0.6321070234113713
196,196022520,0.2,1,1500,2,100,500,200,-10,4.0976318422634135,3.797413234514872,0.2055610724925521,29,1.0,97.638,0.9695928500496525,0.0304071499503476,0.4759367920693884,0.0760957828929847,0.9627604287304004,0.5585284280936454
197,197022520,0.2,1,1500,2,100,500,200,-10,4.122201779449752,5.075532729053265,0.2041450777202073,6,1.0,92.602,0.9596062176165804,0.0403937823834196,0.4089950336638202,0.088217325132555,0.9646332746707956,0.8327759197324415
198,198022520,0.2,1,1500,2,100,500,200,-10,1.9649441699897636,2.914038318951208,0.0982318271119842,26,0.35,100.11,0.9833988212180746,0.0166011787819253,0.4375900965426884,0.3393211239296368,0.959896735147185,0.4347826086956521
199,199022520,0.2,1,1500,2,100,500,200,-10,1.6491980193313254,1.6937449721824502,0.1522157996146435,40,1.0,97.158,0.9360115606936416,0.0639884393063584,0.3849566284287987,0.0634269471526191,0.9636470590333476,0.4013377926421405
0,40320,0.4,0,300,2,100,500,200,-10,1.1233925245241998,1.6991009844070395,0.3502879078694818,22,1.0,96.306,0.9242418426103648,0.0757581573896353,0.3626523007775134,0.3875196419359678,0.97977249668069,0.1806020066889632
1,1040320,0.4,0,300,2,100,500,200,-10,6.124258441296501,7.305872401759085,0.4227642276422765,20,1.0,97.732,0.993211382113821,0.006788617886179,0.3295924019677778,0.105090622664582,0.9574876032577744,0.6521739130434783
2,2040320,0.4,0,300,2,100,500,200,-10,4.017038637550655,5.002837233995532,0.2642436149312376,300,0.4666666666666667,90.03200000000001,0.884400785854617,0.1155992141453829,0.3500436486164126,0.2756772356321568,0.9635343602750552,0.9264214046822744
3,3040320,0.4,0,300,2,100,500,200,-10,2.733985046917178,3.104595801564756,0.2982625482625482,4,1.0,136.53599999999997,1.3179150579150578,-0.3179150579150578,0.1639277173729019,0.2295519369636643,0.9649701155149192,0.3812709030100334
4,4040320,0.4,0,300,2,100,500,200,-10,2.5560206115615367,3.5448958857032578,0.1354903943377149,41,0.98,89.478,0.904732052578362,0.0952679474216381,0.1134557932575418,0.1608840122171876,0.953298574990834,0.5652173913043478
5,5040320,0.4,0,300,2,100,500,200,-10,2.802532444304118,2.358997056630127,0.2063492063492063,18,0.61,94.518,0.9376785714285716,0.0623214285714284,0.4255103153487821,0.3665164604880674,0.9808922153221272,0.5384615384615384
6,6040320,0.4,0,300,2,100,500,200,-10,2.981072113930772,2.6898813678009867,0.4419213973799126,16,1.0,84.74199999999999,0.7401048034934496,0.2598951965065503,0.3065138791990519,0.1468765131104754,0.961057170869884,0.5284280936454849
7,7040320,0.4,0,300,2,100,500,200,-10,0.925478652530269,0.9665945851249936,0.0912698412698413,2,1.0,94.384,0.9363492063492064,0.0636507936507936,0.1704512898104951,0.1462746584020714,0.9660887384997991,0.1872909698996655
8,8040320,0.4,0,300,2,100,500,200,-10,3.17031119909607,4.21109289187532,0.3971774193548387,35,0.9333333333333332,123.306,1.2430040322580644,-0.2430040322580644,0.4052426538734895,0.3383891619941325,0.9733528420142494,0.3277591973244147
9,9040320,0.4,0,300,2,100,500,200,-10,0.8429094787373257,1.189639792994603,0.1059811122770198,25,0.0866666666666666,93.142,0.9773557187827911,0.0226442812172088,0.378189544790972,0.2079668262274925,0.9388371247339954,0.0301003344481605
10,10040320,0.4,0,300,2,100,500,200,-10,1.7570034587090515,1.345272145056669,0.113849765258216,10,1.0,88.64399999999999,1.0404225352112677,-0.0404225352112674,0.4862758984941314,0.3702136637712876,0.9745599039153926,0.2742474916387959
11,11040320,0.4,0,300,2,100,500,200,-10,2.5155594912633212,2.5467850757932218,0.3404689092762487,160,0.95,100.502,1.0244852191641185,-0.0244852191641185,0.3382384794156653,0.1746250824455857,0.9639839641823328,0.2374581939799331
12,12040320,0.4,0,300,2,100,500,200,-10,2.2971832456333345,3.5709582821233536,0.1598086124401914,30,1.0,108.42199999999998,1.0375311004784686,-0.0375311004784686,0.3125750399357271,0.2922055228224665,0.962957941585209,0.6789297658862876
13,13040320,0.4,0,300,2,100,500,200,-10,1.3245492633535776,1.675860897363869,0.2651209677419354,3,1.0,114.45,1.1537298387096775,-0.1537298387096775,0.4969618504266432,0.189596898031678,0.976211516690858,0.1170568561872909
14,14040320,0.4,0,300,2,100,500,200,-10,2.5114423505776893,2.8232723263084902,0.2003988035892322,9,1.0,127.7,1.2731804586241278,-0.2731804586241277,0.2543217736350357,0.2173992726469978,0.9716723522529253,0.3712374581939799
15,15040320,0.4,0,300,2,100,500,200,-10,3.181880554709549,2.4836942509166335,0.1399594320486815,15,1.0,100.97,1.0240365111561869,-0.0240365111561866,0.1947569156969371,0.1374101632856875,0.9688169520800464,0.5150501672240803
16,16040320,0.4,0,300,2,100,500,200,-10,2.4458573128135868,3.531956795350034,0.2072916666666667,15,1.0,168.1,1.7510416666666666,-0.7510416666666666,0.3952089496732318,0.2625651822106599,0.975044042333994,0.4347826086956521
17,17040320,0.4,0,300,2,100,500,200,-10,1.851676054287291,2.228523882484967,0.333011583011583,2,1.0,97.23,0.9385135135135136,0.0614864864864863,0.3468215406700674,0.1974571974422099,0.9786119936537728,0.31438127090301
18,18040320,0.4,0,300,2,100,500,200,-10,2.871373668792467,2.4273512355220723,0.3567708333333334,127,1.0,149.54000000000005,1.298090277777778,-0.2980902777777781,0.3384468169872635,0.0717984516997397,0.9465779921780566,0.4916387959866221
19,19040320,0.4,0,300,2,100,500,200,-10,0.7015573331320445,0.823418223929303,0.1272534464475079,1,1.0,85.096,0.9023966065747616,0.0976033934252385,0.2556519575415248,0.1846320759646808,0.96890688428723,0.0434782608695652
20,20040320,0.4,0,300,2,100,500,200,-10,0.8771212595016219,1.2501066957543,0.0903426791277259,1,1.0,92.394,0.9594392523364486,0.0405607476635514,0.144379961412085,0.126087773350738,0.9643444774851686,0.0702341137123745
21,21040320,0.4,0,300,2,100,500,200,-10,1.28513932472247,1.922721987464883,0.2038724373576309,4,1.0,101.384,1.1547152619589978,-0.1547152619589977,0.5442469493057361,0.1193395604610474,0.9787413618163632,0.1371237458193979
22,22040320,0.4,0,300,2,100,500,200,-10,2.5137741270982334,2.5195584606947974,0.264321608040201,12,1.0,106.392,1.0692663316582915,-0.0692663316582915,0.2734150364585902,0.2258515443683945,0.9706911156332596,0.6923076923076923
23,23040320,0.4,0,300,2,100,500,200,-10,2.238276381665176,4.179642158374904,0.3354101765316718,300,0.5166666666666667,79.454,0.8250674974039459,0.174932502596054,0.3444355760381428,0.1011626725740129,0.9655211680779576,0.8193979933110368
24,24040320,0.4,0,300,2,100,500,200,-10,2.541507664163659,2.527099610137528,0.2535087719298246,11,0.3466666666666667,113.242,0.9933508771929824,0.0066491228070174,0.4104522995661673,0.3911523610149822,0.9781449949854994,0.4816053511705686
25,25040320,0.4,0,300,2,100,500,200,-10,4.415467264609267,4.185339817422348,0.3135135135135135,30,1.0,97.358,1.052518918918919,-0.052518918918919,0.168646328469649,0.0283184193974996,0.9429652356198918,0.4983277591973244
26,26040320,0.4,0,300,2,100,500,200,-10,1.8343551260184536,2.0930880290856075,0.3888888888888888,15,1.0,109.502,0.9812007168458784,0.0187992831541217,0.2305452402091214,0.2779057656338357,0.9695225117114724,0.2274247491638795
27,27040320,0.4,0,300,2,100,500,200,-10,2.4847277958669087,5.654164531943585,0.2287581699346405,7,1.0,80.178,0.8733986928104576,0.1266013071895424,0.4548760879097926,0.2309798315252741,0.9701555533549128,0.8494983277591973
28,28040320,0.4,0,300,2,100,500,200,-10,1.4319198804072764,1.271115025653515,0.1744604316546763,3,1.0,100.844,0.9068705035971222,0.0931294964028778,0.3380067530736443,0.2652662664708032,0.9649802931511194,0.2006688963210702
29,29040320,0.4,0,300,2,100,500,200,-10,1.4155175137919946,1.1914436668285833,0.1127406049495875,4,1.0,112.93,1.0351054078826765,-0.0351054078826764,0.135599629210029,-0.0043602667053117,0.9697466441270534,0.1705685618729097
30,30040320,0.4,0,300,2,100,500,200,-10,1.6015325571088532,2.4095760970824767,0.1193415637860083,16,1.0,88.72400000000002,0.9127983539094652,0.0872016460905348,0.1308800504856486,0.0152958185074745,0.9233726574421088,0.3244147157190635
31,31040320,0.4,0,300,2,100,500,200,-10,1.854360812895256,2.774676011507489,0.0984555984555983,21,0.9333333333333332,166.0,1.6023166023166024,-0.6023166023166024,0.4726306050615874,0.2221573553044019,0.9723982776609869,0.4280936454849498
32,32040320,0.4,0,300,2,100,500,200,-10,1.4779397548319984,1.000556952219133,0.3648068669527897,8,1.0,121.168,1.040068669527897,-0.0400686695278968,0.2231363133922039,0.2134985836620287,0.943318791216769,0.0635451505016722
33,33040320,0.4,0,300,2,100,500,200,-10,1.4999363244512829,1.5047303946895874,0.3792415169660678,23,1.0,109.15399999999998,1.0893612774451096,-0.0893612774451095,0.416626658136363,0.1834042648138295,0.9767373743838476,0.1906354515050167
34,34040320,0.4,0,300,2,100,500,200,-10,2.685538236495897,3.4906731369045367,0.193609022556391,12,1.0,142.89999999999998,1.3430451127819547,-0.3430451127819547,0.3214135096204946,0.0890268367578247,0.961167413107274,0.4882943143812709
35,35040320,0.4,0,300,2,100,500,200,-10,1.6315314806349304,1.6677230731693853,0.086105675146771,12,1.0,112.554,1.101311154598826,-0.1013111545988258,0.2407408466973973,0.0643055011017494,0.955137615213259,0.5351170568561873
36,36040320,0.4,0,300,2,100,500,200,-10,4.878279903249857,4.9092244719521005,0.2582846003898635,15,1.0,93.038,0.9068031189083824,0.0931968810916177,0.2275451303952952,0.0508388709930859,0.9402136035283136,0.7525083612040134
37,37040320,0.4,0,300,2,100,500,200,-10,2.7965339571333523,2.984685836984018,0.1511017838405036,9,1.0,85.146,0.8934522560335783,0.1065477439664217,0.4269695085195186,0.2777364066877308,0.979629505515795,0.6488294314381271
38,38040320,0.4,0,300,2,100,500,200,-10,1.9299844733490816,2.521611431619289,0.3985042735042735,7,0.9833333333333332,100.474,1.0734401709401709,-0.0734401709401708,0.1228708411230811,0.148964800733299,0.94251466551802,0.4013377926421405
39,39040320,0.4,0,300,2,100,500,200,-10,5.8472512856269985,5.566229883739555,0.5431861804222649,21,1.0,109.756,1.053320537428023,-0.053320537428023,0.2890409974802532,0.0820370733826943,0.9689052903936098,0.4882943143812709
40,40040320,0.4,0,300,2,100,500,200,-10,2.381937420400058,3.0761787997531456,0.4459459459459459,21,1.0,71.262,0.8025,0.1975,0.2990231364497967,0.1587163575406657,0.9434163925580108,0.5016722408026756
41,41040320,0.4,0,300,2,100,500,200,-10,5.660852706200763,5.956304464028539,0.3696537678207739,25,1.0,92.528,0.9422403258655804,0.0577596741344195,0.2129538773283441,0.2060717383981926,0.9509540631898508,0.7959866220735786
42,42040320,0.4,0,300,2,100,500,200,-10,4.865781715620359,4.577627539299628,0.5986261040235525,25,1.0,155.734,1.5283022571148184,-0.5283022571148184,0.159120010204369,0.0601719534496574,0.9112142909357592,0.6321070234113713
43,43040320,0.4,0,300,2,100,500,200,-10,0.8321847592733805,1.411511486866536,0.5085714285714286,23,1.0,106.476,1.0140571428571428,-0.0140571428571427,0.3717537361987033,0.3340765492071489,0.9714300753610297,0.0969899665551839
44,44040320,0.4,0,300,2,100,500,200,-10,1.198326956450835,1.027155085523909,0.5987963891675026,16,1.0,94.90800000000002,0.9519358074222668,0.048064192577733,0.5246757114614241,0.1515175139972493,0.9659915263386464,0.1137123745819397
45,45040320,0.4,0,300,2,100,500,200,-10,1.9454727310261093,0.7692164770860391,0.1061611374407583,17,1.0,107.47,1.0186729857819905,-0.0186729857819905,0.4193441760981847,0.2462729838580887,0.9680991253177744,0.2207357859531772
46,46040320,0.4,0,300,2,100,500,200,-10,11.474169944003224,13.948683428180198,0.6267995570321151,22,1.0,94.518,1.0467109634551497,-0.0467109634551494,0.2427254347094695,0.1010776528214751,0.9668675617553324,0.979933110367893
