mode,run,seed,hft_frac,speed_mult,info_lag,book_volume,softlimit,n_ticks,shock_tick,calendar_target_ticks,target_total_volume,target_shock_volume,total_executed_volume,post_volume,volume_match_error,volume_per_tick,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,realized_vol_per_volume,shock_triggered
event_time,31,3104222,0.4,2,0,1000,100,476,201,500,6840.0,2948.0,6845.0,3887.0,5.0,14.380252100840336,1.1910558685095658,1.0452479703697861,0.12319538017324361,40,0.0,0.0002401821546261575,True
calendar,32,3204222,0.4,2,0,1000,100,500,200,500,8769.0,3589.0,8769.0,5180.0,0.0,17.538,6.743812922658108,7.188216302891608,0.25671641791044775,35,0.0,0.0007425502202831763,True
event_time,32,3204222,0.4,2,0,1000,100,520,202,500,8769.0,3589.0,8774.0,5153.0,5.0,16.873076923076923,3.6196281040932536,2.9162846088873877,0.13326653306613223,26,0.0,0.00026327120591049816,True
calendar,33,3304222,0.4,2,0,1000,100,500,200,500,7300.0,2802.0,7300.0,4498.0,0.0,14.6,2.9782496988720077,2.8793016808763805,0.2106382978723404,94,0.0,0.0004752479044072688,True
event_time,33,3304222,0.4,2,0,1000,100,499,201,500,7300.0,2802.0,7314.0,4492.0,14.0,14.657314629258517,2.616995940523594,2.558308512996492,0.16204690831556506,14,0.0,0.0004090015171258671,True
calendar,34,3404222,0.4,2,0,1000,100,500,200,500,8888.0,3611.0,8888.0,5277.0,0.0,17.776,4.4770877807560545,4.905091384893648,0.33394833948339486,59,0.0,0.0007905905668318398,True
event_time,34,3404222,0.4,2,0,1000,100,558,202,500,8888.0,3611.0,8888.0,5252.0,0.0,15.92831541218638,1.5586573064626013,1.4125966853510978,0.14905149051490515,9,0.0,0.0002133786408679401,True
calendar,35,3504222,0.4,2,0,1000,100,500,200,500,7994.0,3655.0,7994.0,4339.0,0.0,15.988,1.223687905760477,1.286984845826339,0.23154981549815504,300,0.0,0.0002685735650688492,True
event_time,35,3504222,0.4,2,0,1000,100,509,201,500,7994.0,3655.0,8003.0,4344.0,9.0,15.722986247544204,1.0083050722985119,1.170619027960137,0.14589371980676322,1,0.0,0.00021390320465067365,True
calendar,36,3604222,0.4,2,0,1000,100,500,200,500,8679.0,4040.0,8679.0,4639.0,0.0,17.358,7.355314905559075,8.922081804659243,0.17887029288702924,13,0.0,0.00038555243973510515,True
event_time,36,3604222,0.4,2,0,1000,100,502,202,500,8679.0,4040.0,8702.0,4633.0,23.0,17.334661354581673,8.365364037951963,8.642162378480732,0.15937499999999996,17,0.0,0.00045992803468997574,True
calendar,37,3704222,0.4,2,0,1000,100,500,200,500,7506.0,3193.0,7506.0,4313.0,0.0,15.012,1.1056747834213663,1.3160924528423061,0.16204217536071028,9,0.0,0.0002960172078657468,True
event_time,37,3704222,0.4,2,0,1000,100,484,202,500,7506.0,3193.0,7526.0,4299.0,20.0,15.549586776859504,1.4568902323923119,1.2849196537850731,0.1730337078651686,7,0.0,0.0003802885201090977,True
calendar,38,3804222,0.4,2,0,1000,100,500,200,500,7640.0,3167.0,7640.0,4473.0,0.0,15.28,1.350845695595986,1.4066656718951938,0.11503531786074664,27,0.0,0.0002780376718729492,True
event_time,38,3804222,0.4,2,0,1000,100,512,202,500,7640.0,3167.0,7651.0,4466.0,11.0,14.943359375,1.4248240433601593,1.699419854999641,0.1744897959183673,60,0.0,0.0003178528773975901,True
calendar,39,3904222,0.4,2,0,1000,100,500,200,500,7280.0,2871.0,7280.0,4409.0,0.0,14.56,1.5958567687898262,1.8254806979486904,0.12254025044722722,38,0.0,0.000266305261192755,True
event_time,39,3904222,0.4,2,0,1000,100,449,202,500,7280.0,2871.0,7304.0,4412.0,24.0,16.267260579064587,5.246861261031817,5.109686684015019,0.2977578475336323,37,0.0,0.0010942234059338417,True
calendar,40,4004222,0.4,2,0,1000,100,500,200,500,6911.0,2844.0,6911.0,4067.0,0.0,13.822,1.395459898666171,1.3017920187627399,0.17272727272727267,15,0.0,0.00023824768565854348,True
event_time,40,4004222,0.4,2,0,1000,100,477,202,500,6911.0,2844.0,6921.0,4044.0,10.0,14.50943396226415,1.3248851021714796,1.316867517283729,0.12549407114624508,29,0.0,0.00016470056057443094,True
calendar,41,4104222,0.4,2,0,1000,100,500,200,500,7885.0,2940.0,7885.0,4945.0,0.0,15.77,4.2597328405497015,5.261144672855249,0.22356828193832598,4,0.0,0.0006954895990842196,True
event_time,41,4104222,0.4,2,0,1000,100,565,202,500,7885.0,2940.0,7892.0,4931.0,7.0,13.968141592920354,1.7193343667138892,1.8950666911555971,0.11615044247787609,5,0.0,0.00020026961748800085,True
calendar,42,4204222,0.4,2,0,1000,100,500,200,500,7356.0,3287.0,7356.0,4069.0,0.0,14.712,1.3954636246314243,1.1019609433367092,0.21665089877010413,17,0.0,0.00022523275346098698,True
event_time,42,4204222,0.4,2,0,1000,100,478,202,500,7356.0,3287.0,7374.0,4070.0,18.0,15.426778242677825,1.5611418196037021,1.364454650137578,0.1228733459357278,16,0.0,0.00024134185203887268,True
calendar,43,4304222,0.4,2,0,1000,100,500,200,500,7716.0,3143.0,7716.0,4573.0,0.0,15.432,1.5067014728342394,2.0666857279389768,0.20736086175942556,27,0.0,0.00028097760562889227,True
event_time,43,4304222,0.4,2,0,1000,100,503,201,500,7716.0,3143.0,7732.0,4558.0,16.0,15.371769383697814,1.1626406736632504,1.34419319550601,0.15698178664353854,77,0.0,0.0001895449459916657,True
calendar,44,4404222,0.4,2,0,1000,100,500,200,500,7841.0,3423.0,7841.0,4418.0,0.0,15.682,3.6163790674154654,3.350425109578129,0.12600806451612903,11,0.0,0.00024043534195984675,True
event_time,44,4404222,0.4,2,0,1000,100,511,202,500,7841.0,3423.0,7842.0,4392.0,1.0,15.346379647749512,4.731735929589054,4.44884677854914,0.16649949849548654,13,0.0,0.0003469008266818721,True
calendar,45,4504222,0.4,2,0,1000,100,500,200,500,7633.0,3362.0,7633.0,4271.0,0.0,15.266,1.0222752114148916,0.7727469211066252,0.1080139372822299,161,0.0,0.00021823752061134982,True
event_time,45,4504222,0.4,2,0,1000,100,486,201,500,7633.0,3362.0,7650.0,4267.0,17.0,15.74074074074074,1.2901272876574175,0.9134432166319797,0.10664335664335667,19,0.0,0.00028635971191442214,True
calendar,46,4604222,0.4,2,0,1000,100,500,200,500,7072.0,2883.0,7072.0,4189.0,0.0,14.144,1.0179893343124125,0.7926301270395003,0.1314285714285714,26,0.0,0.0001538231632605855,True
event_time,46,4604222,0.4,2,0,1000,100,488,201,500,7072.0,2883.0,7072.0,4172.0,0.0,14.491803278688524,1.6366549757101436,1.4319352517470796,0.14839961202715807,22,0.0,0.00034206750763866693,True
calendar,47,4704222,0.4,2,0,1000,100,500,200,500,7904.0,3317.0,7904.0,4587.0,0.0,15.808,0.9748642695331727,1.1485532196484598,0.24068479355488412,10,0.0,0.00043186824082503317,True
event_time,47,4704222,0.4,2,0,1000,100,489,203,500,7904.0,3317.0,7912.0,4562.0,8.0,16.1799591002045,0.9896714967623159,1.013510838920634,0.09580838323353302,12,0.0,0.0003760199080268316,True
calendar,48,4804222,0.4,2,0,1000,100,500,200,500,8532.0,3968.0,8532.0,4564.0,0.0,17.064,3.0583727123467197,3.50095379669146,0.2404761904761905,9,0.0,0.00039569345260954465,True
event_time,48,4804222,0.4,2,0,1000,100,502,202,500,8532.0,3968.0,8533.0,4525.0,1.0,16.99800796812749,3.3530640975140296,3.7448450360834356,0.13230035756853406,13,0.0,0.0003800116496407424,True
calendar,49,4904222,0.4,2,0,1000,100,500,200,500,7654.0,2729.0,7654.0,4925.0,0.0,15.308,6.162874587287863,5.104907467386591,0.2985232067510548,50,0.0,0.000699776374771684,True
event_time,49,4904222,0.4,2,0,1000,100,509,201,500,7654.0,2729.0,7656.0,4903.0,2.0,15.041257367387033,2.8567384583579596,3.6544501393930124,0.1824894514767932,48,0.0,0.000311540202473662,True
calendar,0,6222,0.6,2,0,1000,100,500,200,500,7604.0,2845.0,7604.0,4759.0,0.0,15.208,1.9458182041599967,1.9136069005611223,0.12500000000000006,13,0.0,0.0002900934724188407,True
event_time,0,6222,0.6,2,0,1000,100,456,202,500,7604.0,2845.0,7618.0,4737.0,14.0,16.70614035087719,2.6421928395564818,2.7149379362140507,0.17450365726227798,42,0.0,0.00037778686418235915,True
calendar,1,106222,0.6,2,0,1000,100,500,200,500,8963.0,3085.0,8963.0,5878.0,0.0,17.926,3.832431546295679,3.3473962007712625,0.13701431492842528,11,0.0,0.0004498383006771165,True
event_time,1,106222,0.6,2,0,1000,100,557,203,500,8963.0,3085.0,8963.0,5821.0,0.0,16.09156193895871,2.311519996714056,1.9164403762151292,0.1719367588932807,24,0.0,0.00026804395235365816,True
calendar,2,206222,0.6,2,0,1000,100,500,200,500,7919.0,3918.0,7919.0,4001.0,0.0,15.838,1.6191285286424262,2.088369253973815,0.2185491276400368,32,0.0,0.00047705759770815914,True
event_time,2,206222,0.6,2,0,1000,100,391,201,500,7919.0,3918.0,7919.0,3971.0,0.0,20.25319693094629,2.4224012817008242,2.0815083827829306,0.22140896614821595,31,0.0,0.0005936001421359077,True
calendar,3,306222,0.6,2,0,1000,100,500,200,500,8902.0,3754.0,8902.0,5148.0,0.0,17.804,1.3499015208060645,1.8074802387192168,0.21750433275563263,96,0.0,0.00044758839197112863,True
event_time,3,306222,0.6,2,0,1000,100,521,201,500,8902.0,3754.0,8915.0,5136.0,13.0,17.111324376199615,1.1723193042389417,0.9713317553902082,0.19042871385842466,12,0.0,0.00033360907925037635,True
calendar,4,406222,0.6,2,0,1000,100,500,200,500,8620.0,3828.0,8620.0,4792.0,0.0,17.24,0.6949806102938065,1.0524395492008496,0.3117154811715481,83,0.0,0.0003976050984411384,True
event_time,4,406222,0.6,2,0,1000,100,477,202,500,8620.0,3828.0,8631.0,4791.0,11.0,18.09433962264151,1.637502855237745,2.9074299599054982,0.4454926624737946,34,0.0,0.000976647426050819,True
calendar,5,506222,0.6,2,0,1000,100,500,200,500,8246.0,3368.0,8246.0,4878.0,0.0,16.492,1.6158343505512234,2.144886084160992,0.20085015940488835,11,0.0,0.00034959549950283446,True
event_time,5,506222,0.6,2,0,1000,100,474,203,500,8246.0,3368.0,8247.0,4857.0,1.0,17.39873417721519,2.0011268990664197,3.4549442181112475,0.21025104602510455,43,0.0,0.0004295774145207453,True
calendar,6,606222,0.6,2,0,1000,100,500,200,500,8260.0,3537.0,8260.0,4723.0,0.0,16.52,1.3303909987158518,1.1499755630568085,0.2193548387096774,181,0.0,0.0002534967081241838,True
event_time,6,606222,0.6,2,0,1000,100,530,202,500,8260.0,3537.0,8269.0,4705.0,9.0,15.60188679245283,0.903343127629882,0.8688504586585203,0.14085820895522397,13,0.0,0.00016628557872047864,True
calendar,7,706222,0.6,2,0,1000,100,500,200,500,7789.0,2833.0,7789.0,4956.0,0.0,15.578,3.138553124259603,2.7272237658740015,0.18893528183716068,11,0.0,0.00039474071869078574,True
event_time,7,706222,0.6,2,0,1000,100,522,203,500,7789.0,2833.0,7815.0,4952.0,26.0,14.971264367816092,3.581777305254342,2.627275408616971,0.17875920084121977,8,0.0,0.00042500296823674535,True
calendar,8,806222,0.6,2,0,1000,100,500,200,500,8917.0,3645.0,8917.0,5272.0,0.0,17.834,1.7711933719695094,1.4638666529878874,0.4176857949200376,44,0.0,0.0009003662459471359,True
event_time,8,806222,0.6,2,0,1000,100,477,204,500,8917.0,3645.0,8924.0,5253.0,7.0,18.70859538784067,1.6885837554658596,2.684429422482566,0.45224719101123595,86,0.0,0.0009775063359138392,True
calendar,9,906222,0.6,2,0,1000,100,500,200,500,8155.0,3608.0,8155.0,4547.0,0.0,16.31,3.135673635183851,6.014292378729254,0.13508064516129037,8,0.0,0.00023549432365854657,True
event_time,9,906222,0.6,2,0,1000,100,474,202,500,8155.0,3608.0,8193.0,4541.0,38.0,17.28481012658228,4.865376643484397,8.705890259747017,0.11818181818181821,10,0.0,0.0002615482389432292,True
calendar,10,1006222,0.6,2,0,1000,100,500,200,500,9196.0,3799.0,9196.0,5397.0,0.0,18.392,4.7612999773565665,3.314242142338217,0.0944333996023857,8,0.0,0.0004685968657510738,True
event_time,10,1006222,0.6,2,0,1000,100,518,203,500,9196.0,3799.0,9212.0,5377.0,16.0,17.783783783783782,2.771943511786754,2.2416212247183602,0.09537856440511311,3,0.0,0.00028434044230573664,True
calendar,11,1106222,0.6,2,0,1000,100,500,200,500,7742.0,2809.0,7742.0,4933.0,0.0,15.484,2.479104694131616,2.6097073668035944,0.2115384615384615,13,0.0,0.00041382344523435704,True
event_time,11,1106222,0.6,2,0,1000,100,531,204,500,7742.0,2809.0,7751.0,4908.0,9.0,14.596986817325801,1.6981545387905135,2.1172120279847078,0.149789029535865,5,0.0,0.00025321342874343893,True
calendar,12,1206222,0.6,2,0,1000,100,500,200,500,8206.0,3619.0,8206.0,4587.0,0.0,16.412,0.8379451242039472,0.8478878594707412,0.13473684210526313,20,0.0,0.00028419882102529657,True
event_time,12,1206222,0.6,2,0,1000,100,487,202,500,8206.0,3619.0,8211.0,4519.0,5.0,16.860369609856264,1.1157534001411331,0.9991253512682797,0.16281512605042017,17,0.0,0.00037111366895981756,True
calendar,13,1306222,0.6,2,0,1000,100,500,200,500,8448.0,3321.0,8448.0,5127.0,0.0,16.896,1.2372253899314585,1.093981184824231,0.25398512221041436,29,0.0,0.00027932910413238683,True
event_time,13,1306222,0.6,2,0,1000,100,505,202,500,8448.0,3321.0,8469.0,5115.0,21.0,16.77029702970297,2.2367911468842188,1.9756699876193204,0.33690987124463523,29,0.0,0.0006821736683361544,True
calendar,14,1406222,0.6,2,0,1000,100,500,200,500,8562.0,3322.0,8562.0,5240.0,0.0,17.124,3.0406500893793207,2.1110373411499537,0.2886699507389162,8,0.0,0.0006256647241501663,True
event_time,14,1406222,0.6,2,0,1000,100,543,202,500,8562.0,3322.0,8578.0,5222.0,16.0,15.79742173112339,1.1773841799976548,0.8916272449412097,0.17799999999999996,7,0.0,0.00020888777626069097,True
calendar,15,1506222,0.6,2,0,1000,100,500,200,500,9263.0,3515.0,9263.0,5748.0,0.0,18.526,10.766336541470228,9.888673109350044,0.5146750524109015,47,0.0,0.0012819392335853125,True
event_time,15,1506222,0.6,2,0,1000,100,542,204,500,9263.0,3515.0,9269.0,5732.0,6.0,17.10147601476015,5.077921977774237,4.137413333823183,0.3161222339304531,23,0.0,0.0006132987820030451,True
calendar,16,1606222,0.6,2,0,1000,100,500,200,500,8968.0,4064.0,8968.0,4904.0,0.0,17.936,1.1298512751053824,1.1972205473586741,0.21483622350674372,221,0.0,0.0004330458008134292,True
event_time,16,1606222,0.6,2,0,1000,100,505,201,500,8968.0,4064.0,8979.0,4890.0,11.0,17.78019801980198,0.8138378032324377,0.9029103612316962,0.33847637415621995,9,0.0,0.000354222727859729,True
calendar,17,1706222,0.6,2,0,1000,100,500,200,500,7825.0,3000.0,7825.0,4825.0,0.0,15.65,1.8178827670368554,1.4599069882243079,0.10805500982318271,6,0.0,0.0002746213803646859,True
event_time,17,1706222,0.6,2,0,1000,100,466,201,500,7825.0,3000.0,7835.0,4819.0,10.0,16.813304721030043,3.7514218851276953,3.920869125950279,0.2803103782735208,225,0.0,0.0006384224027033493,True
calendar,18,1806222,0.6,2,0,1000,100,500,200,500,8247.0,2973.0,8247.0,5274.0,0.0,16.494,3.944258822803212,3.4752518851462515,0.24725822532402789,12,0.0,0.0005689496220099825,True
event_time,18,1806222,0.6,2,0,1000,100,529,201,500,8247.0,2973.0,8252.0,5263.0,5.0,15.599243856332704,1.4376018770900372,1.332307126807115,0.0724206349206349,9,0.0,0.00017444795193172357,True
calendar,19,1906222,0.6,2,0,1000,100,500,200,500,9732.0,4010.0,9732.0,5722.0,0.0,19.464,3.333329167683587,2.325378898794479,0.3051771117166212,33,0.0,0.0008540888703343097,True
event_time,19,1906222,0.6,2,0,1000,100,500,201,500,9732.0,4010.0,9733.0,5696.0,1.0,19.466,3.2762594719700386,2.315355420812735,0.30327868852459017,32,0.0,0.0008517496527848496,True
calendar,20,2006222,0.6,2,0,1000,100,500,200,500,7998.0,2973.0,7998.0,5025.0,0.0,15.996,2.915763211000089,2.13674014971579,0.23034227567067522,13,0.0,0.0004226694667813761,True
event_time,20,2006222,0.6,2,0,1000,100,487,202,500,7998.0,2973.0,8000.0,5004.0,2.0,16.427104722792606,2.468072975153205,2.0041211793405687,0.18687329079307202,37,0.0,0.00029544438723491976,True
calendar,21,2106222,0.6,2,0,1000,100,500,200,500,8869.0,3577.0,8869.0,5292.0,0.0,17.738,1.5151484202616368,1.724963802839447,0.2250530785562633,42,0.0,0.0005345347897322533,True
event_time,21,2106222,0.6,2,0,1000,100,500,201,500,8869.0,3577.0,8869.0,5261.0,0.0,17.738,1.5163211890266668,1.7288130474240808,0.14419695193434934,15,0.0,0.0005353414822772386,True
calendar,22,2206222,0.6,2,0,1000,100,500,200,500,9733.0,4704.0,9733.0,5029.0,0.0,19.466,3.4089396047952807,4.0249403953672624,0.15335463258785947,2,0.0,0.0004119535659183398,True
event_time,22,2206222,0.6,2,0,1000,100,476,203,500,9733.0,4704.0,9741.0,5001.0,8.0,20.464285714285715,5.1127119085264425,6.250043993938463,0.17647058823529407,7,0.0,0.0005932598251725614,True
calendar,23,2306222,0.6,2,0,1000,100,500,200,500,8695.0,4126.0,8695.0,4569.0,0.0,17.39,7.648037975752777,6.911137002806944,0.09596928982725528,22,0.0,0.000291261057205048,True
event_time,23,2306222,0.6,2,0,1000,100,469,202,500,8695.0,4126.0,8702.0,4514.0,7.0,18.554371002132196,9.645668875379428,7.215433629709692,0.09596928982725528,24,0.0,0.0002456807316205667,True
calendar,24,2406222,0.6,2,0,1000,100,500,200,500,7662.0,3200.0,7662.0,4462.0,0.0,15.324,1.0236661720254787,0.9837205399509578,0.11977715877437331,17,0.0,0.00016290910378052327,True
event_time,24,2406222,0.6,2,0,1000,100,463,201,500,7662.0,3200.0,7676.0,4461.0,14.0,16.578833693304535,2.8256704795244216,2.125303889673134,0.26268115942028986,48,0.0,0.000552957425421143,True
calendar,25,2506222,0.6,2,0,1000,100,500,200,500,9186.0,3754.0,9186.0,5432.0,0.0,18.372,4.14106988848313,5.057710382848369,0.41850220264317184,44,0.0,0.0005096071065528087,True
event_time,25,2506222,0.6,2,0,1000,100,579,202,500,9186.0,3754.0,9197.0,5418.0,11.0,15.884283246977548,2.217555229484874,1.7673680018218643,0.1894618834080718,13,0.0,0.00023051530020618542,True
calendar,26,2606222,0.6,2,0,1000,100,500,200,500,8437.0,3153.0,8437.0,5284.0,0.0,16.874,3.1470571183848657,3.811684271371738,0.34475806451612906,15,0.0,0.0006544982627806191,True
event_time,26,2606222,0.6,2,0,1000,100,561,203,500,8437.0,3153.0,8440.0,5254.0,3.0,15.044563279857398,0.9181814018812336,0.7959365157667244,0.10183299389002036,11,0.0,0.0001454128993512527,True
calendar,27,2706222,0.6,2,0,1000,100,500,200,500,8356.0,3449.0,8356.0,4907.0,0.0,16.712,1.8225433746604571,1.8005113162218533,0.28503787878787873,5,0.0,0.0003965993951190483,True
event_time,27,2706222,0.6,2,0,1000,100,482,203,500,8356.0,3449.0,8360.0,4866.0,4.0,17.34439834024896,2.8281200271081706,2.259922955556927,0.299625468164794,14,0.0,0.00047880075275863834,True
calendar,28,2806222,0.6,2,0,1000,100,500,200,500,9014.0,3882.0,9014.0,5132.0,0.0,18.028,2.3917350440985525,2.803198982961039,0.2804532577903683,137,0.0,0.0004883299468308457,True
event_time,28,2806222,0.6,2,0,1000,100,511,202,500,9014.0,3882.0,9028.0,5133.0,14.0,17.667318982387474,1.5193467786572474,1.6841229693457525,0.15421455938697326,63,0.0,0.0002686304404697408,True
calendar,29,2906222,0.6,2,0,1000,100,500,200,500,8411.0,3936.0,8411.0,4475.0,0.0,16.822,1.0356478313054096,0.79874635605905,0.25475974614687213,135,0.0,0.00041845250183551036,True
event_time,29,2906222,0.6,2,0,1000,100,445,201,500,8411.0,3936.0,8416.0,4441.0,5.0,18.9123595505618,1.838847948002767,1.5684795707804802,0.38743455497382195,74,0.0,0.0006371075495645376,True
calendar,30,3006222,0.6,2,0,1000,100,500,200,500,7653.0,2763.0,7653.0,4890.0,0.0,15.306,2.0472826044922576,1.7918227324247833,0.12926577042399173,6,0.0,0.0002891932491219349,True
event_time,30,3006222,0.6,2,0,1000,100,506,203,500,7653.0,2763.0,7665.0,4864.0,12.0,15.148221343873518,1.8205579607810294,1.6917988767812677,0.10181451612903233,10,0.0,0.000265503418239648,True
calendar,31,3106222,0.6,2,0,1000,100,500,200,500,7512.0,2881.0,7512.0,4631.0,0.0,15.024,1.7206734201879932,1.3378365281195619,0.08467023172905526,11,0.0,0.00019701135711883264,True
event_time,31,3106222,0.6,2,0,1000,100,462,203,500,7512.0,2881.0,7527.0,4612.0,15.0,16.292207792207794,5.566934778987608,4.471739981238343,0.3321585903083701,76,0.0,0.0006886043148497907,True
calendar,32,3206222,0.6,2,0,1000,100,500,200,500,8219.0,3367.0,8219.0,4852.0,0.0,16.438,1.2871750867915754,1.3729367678734152,0.11131725417439703,12,0.0,0.0002329144216902458,True
event_time,32,3206222,0.6,2,0,1000,100,493,201,500,8219.0,3367.0,8240.0,4852.0,21.0,16.713995943204868,2.803905147801484,2.281879988307791,0.3013182674199623,8,0.0,0.0006978823537471923,True
calendar,33,3306222,0.6,2,0,1000,100,500,200,500,8629.0,3507.0,8629.0,5122.0,0.0,17.258,7.121338359757459,4.89550157484871,0.2618409294012512,28,0.0,0.0006988699117348665,True
event_time,33,3306222,0.6,2,0,1000,100,497,203,500,8629.0,3507.0,8657.0,5102.0,28.0,17.41851106639839,4.805021664496267,4.801259117319086,0.2639138240574507,26,0.0,0.00046832054631477607,True
calendar,34,3406222,0.6,2,0,1000,100,500,200,500,9478.0,4110.0,9478.0,5368.0,0.0,18.956,5.456583805702262,8.427994581494664,0.1290322580645161,110,0.0,0.00036748322974145334,True
event_time,34,3406222,0.6,2,0,1000,100,548,201,500,9478.0,4110.0,9489.0,5360.0,11.0,17.315693430656935,3.1592579972036097,4.74050641584373,0.185483870967742,110,0.0,0.00021684980468845524,True
calendar,35,3506222,0.6,2,0,1000,100,500,200,500,8438.0,3380.0,8438.0,5058.0,0.0,16.876,1.8147087766227883,1.9918141550859711,0.1888185654008438,10,0.0,0.0004118895178692663,True
event_time,35,3506222,0.6,2,0,1000,100,492,201,500,8438.0,3380.0,8445.0,5050.0,7.0,17.164634146341463,2.520474588414163,2.1927202154373227,0.09558823529411774,9,0.0,0.0004270878398677755,True
calendar,36,3606222,0.6,2,0,1000,100,500,200,500,9017.0,3421.0,9017.0,5596.0,0.0,18.034,5.16514705608842,5.501683747683433,0.3201189296333004,7,0.0,0.0006891134258799142,True
event_time,36,3606222,0.6,2,0,1000,100,505,202,500,9017.0,3421.0,9024.0,5571.0,7.0,17.86930693069307,5.542583247780081,4.57460668249087,0.23715415019762845,10,0.0,0.0006155117063020439,True
calendar,37,3706222,0.6,2,0,1000,100,500,200,500,7901.0,3295.0,7901.0,4606.0,0.0,15.802,5.190015147051204,3.678204993505135,0.2707231040564374,7,0.0,0.0007401995995599827,True
event_time,37,3706222,0.6,2,0,1000,100,506,203,500,7901.0,3295.0,7902.0,4582.0,1.0,15.616600790513834,2.681879181420258,2.3230351103882745,0.20665499124343265,7,0.0,0.0003980716927364651,True
calendar,38,3806222,0.6,2,0,1000,100,500,200,500,9083.0,4049.0,9083.0,5034.0,0.0,18.166,1.5702015732087677,1.3113685728268998,0.47874720357941836,81,0.0,0.0010267770696952934,True
event_time,38,3806222,0.6,2,0,1000,100,500,201,500,9083.0,4049.0,9083.0,5012.0,0.0,18.166,1.5635107526568217,1.2795780585681453,0.4593967517401392,232,0.0,0.0010278391785003636,True
calendar,39,3906222,0.6,2,0,1000,100,500,200,500,8156.0,3276.0,8156.0,4880.0,0.0,16.312,1.779234542420038,1.7562649953653369,0.1947224749772521,25,0.0,0.00033695130558807605,True
event_time,39,3906222,0.6,2,0,1000,100,513,201,500,8156.0,3276.0,8173.0,4875.0,17.0,15.9317738791423,1.398800780624317,1.457927921495685,0.13707451701931928,36,0.0,0.00020100781775594164,True
calendar,40,4006222,0.6,2,0,1000,100,500,200,500,8615.0,3512.0,8615.0,5103.0,0.0,17.23,1.6782437935039838,1.809770060188844,0.20109890109890108,28,0.0,0.0006284562389050186,True
event_time,40,4006222,0.6,2,0,1000,100,472,201,500,8615.0,3512.0,8618.0,5087.0,3.0,18.258474576271187,2.5498208597491816,3.278660685596079,0.2568908489525909,20,0.0,0.0009267573751084369,True
calendar,41,4106222,0.6,2,0,1000,100,500,200,500,8217.0,3698.0,8217.0,4519.0,0.0,16.434,1.2551938292163973,1.2159111956844149,0.25240174672489085,300,0.0,0.000299170310759303,True
event_time,41,4106222,0.6,2,0,1000,100,481,201,500,8217.0,3698.0,8229.0,4514.0,12.0,17.10810810810811,1.4837404665478755,1.3437474526428796,0.2674118658641444,280,0.0,0.00038715944387360035,True
calendar,42,4206222,0.6,2,0,1000,100,500,200,500,8282.0,3452.0,8282.0,4830.0,0.0,16.564,1.050951593054789,1.1439915911528031,0.2171428571428571,44,0.0,0.00029297889882559273,True
event_time,42,4206222,0.6,2,0,1000,100,511,203,500,8282.0,3452.0,8290.0,4805.0,8.0,16.223091976516635,1.6732817359889116,1.5474343880117896,0.10200000000000004,4,0.0,0.00037965322420678837,True
calendar,43,4306222,0.6,2,0,1000,100,500,200,500,8459.0,3537.0,8459.0,4922.0,0.0,16.918,2.3059132157619726,1.9160467366972864,0.29054726368159206,13,0.0,0.0006083838665276597,True
event_time,43,4306222,0.6,2,0,1000,100,493,202,500,8459.0,3537.0,8478.0,4904.0,19.0,17.196754563894523,1.7086669162641697,1.459218297194423,0.27701375245579574,16,0.0,0.0004176893116627769,True
calendar,44,4406222,0.6,2,0,1000,100,500,200,500,7696.0,3086.0,7696.0,4610.0,0.0,15.392,1.703413310590352,1.647031758924009,0.14106583072100312,165,0.0,0.0002948196731945205,True
event_time,44,4406222,0.6,2,0,1000,100,488,201,500,7696.0,3086.0,7697.0,4585.0,1.0,15.772540983606557,1.4022892701933076,1.4949076435291389,0.22736418511066406,272,0.0,0.0003622024257650745,True
calendar,45,4506222,0.6,2,0,1000,100,500,200,500,9410.0,4558.0,9410.0,4852.0,0.0,18.82,8.610256012605289,9.741956929122699,0.1718106995884774,25,0.0,0.0002212709519630557,True
event_time,45,4506222,0.6,2,0,1000,100,516,202,500,9410.0,4558.0,9415.0,4832.0,5.0,18.246124031007753,7.225541862325348,7.170422961379316,0.11258955987717502,46,0.0,0.0001920380584786946,True
calendar,46,4606222,0.6,2,0,1000,100,500,200,500,8376.0,3268.0,8376.0,5108.0,0.0,16.752,2.7510506480874874,2.4811499294776924,0.22335600907029482,26,0.0,0.0005712321671325668,True
event_time,46,4606222,0.6,2,0,1000,100,500,201,500,8376.0,3268.0,8376.0,5072.0,0.0,16.752,2.7343382581924054,2.459569425219218,0.2439293598233995,37,0.0,0.0005716561486106238,True
calendar,47,4706222,0.6,2,0,1000,100,500,200,500,8029.0,3301.0,8029.0,4728.0,0.0,16.058,1.2984606108942054,1.2787085477043945,0.2380952380952381,18,0.0,0.0002704223698828628,True
event_time,47,4706222,0.6,2,0,1000,100,514,204,500,8029.0,3301.0,8049.0,4712.0,20.0,15.65953307392996,1.0841215262361703,1.0566358921143122,0.1380670611439842,15,0.0,0.0002112423332324079,True
calendar,48,4806222,0.6,2,0,1000,100,500,200,500,8612.0,3179.0,8612.0,5433.0,0.0,17.224,2.979125915373135,3.6437751541640617,0.2649484536082474,58,0.0,0.0005681733611373624,True
