hft_frac,info_lag,speed_mult,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,run,grid
0.8,0,1,1.9979004125300337,1.86783064795161,0.1663366336633663,29,1.0,2,speed
0.8,0,1,2.765434251449601,3.112759847723116,0.1465428276573787,33,0.9333333333333332,3,speed
0.8,0,1,1.4839040071242415,2.319229546258408,0.1597374179431073,12,1.0,4,speed
0.8,0,1,1.3619502407339668,1.5864609699991814,0.1793855302279485,13,1.0,5,speed
0.8,0,1,2.838465005532931,3.377532619854973,0.2199807877041305,51,1.0,6,speed
0.8,0,1,1.2298005407706083,1.764117831856858,0.1144814090019569,22,1.0,7,speed
0.8,0,1,2.917873964010446,2.129194533445842,0.2084309133489462,22,1.0,8,speed
0.8,0,1,1.0087263029070694,0.7233826544198352,0.0988142292490118,13,1.0,9,speed
0.8,0,1,1.9747709710418888,1.7602934954310914,0.0893854748603352,19,1.0,10,speed
0.8,0,1,1.5522934075759989,2.037698193551201,0.090339892665474,29,0.8033333333333333,11,speed
0.8,0,1,1.6813720337428852,1.5803155659481332,0.1232876712328767,5,1.0,12,speed
0.8,0,1,2.2940533071281117,3.9293164827401745,0.1187569367369588,14,0.9033333333333332,13,speed
0.8,0,1,2.1110882909015363,2.3812628091421297,0.0916515426497278,19,0.9966666666666668,14,speed
0.8,0,1,1.3863647912159267,1.6067960600264393,0.1380434782608696,4,1.0,15,speed
0.8,0,1,1.965054254459504,1.9600989673806353,0.1549165120593692,7,1.0,16,speed
0.8,0,1,1.4778476783430954,1.4681832461692603,0.0947741364038972,15,1.0,17,speed
0.8,0,1,2.148913768211308,1.7825576187046446,0.1872060206961429,12,1.0,18,speed
0.8,0,1,1.4454431394538991,1.4823920496309098,0.1093911248710011,4,1.0,19,speed
0.8,0,1,2.4566254882789536,2.3678627524555083,0.167556029882604,33,1.0,20,speed
0.8,0,1,1.8198421684453672,1.784882689224249,0.1767241379310344,28,1.0,21,speed
0.8,0,1,2.560078118007855,5.2507736945788706,0.1149425287356321,15,1.0,22,speed
0.8,0,1,3.677911799472306,4.391020591664084,0.1827354260089685,30,1.0,23,speed
