fast_share,run,vol_ratio,spread_ratio,recovery_time,max_drawdown,mm_panic_ratio
0.9,12,1.2085296872927642,1.0820943847628606,8,0.08512628624883076,1.0
0.9,13,2.415698874881905,2.0733276777654086,51,0.10675381263616555,0.86
0.9,14,1.1435890245921236,1.2992686855454207,204,0.11399548532731371,1.0
0.9,15,1.5219113768886976,1.6901270127881483,12,0.1346899224806202,1.0
0.9,16,1.3450886593145155,1.9577814960165274,26,0.11685625646328848,1.0
0.9,17,1.5861267965143617,1.7547795858128918,24,0.1179435483870968,1.0
0.9,18,1.17330156746107,1.4465250593894363,23,0.1020608439646713,1.0
0.9,19,1.7900414978826462,1.577184362767583,8,0.1006346328195829,1.0
0.9,20,0.9726297454533992,1.0267674124602324,8,0.10018214936247724,1.0
0.9,21,1.9593617420063407,1.9286128895536294,7,0.09353905496624881,0.7366666666666667
0.9,22,1.0433105089541774,1.0310126463397646,3,0.1373976342129209,1.0
0.9,23,0.9304575961556658,1.1545658908037972,300,0.10159817351598165,1.0
0.9,24,1.1266862965023428,1.5250925889758913,12,0.14844533600802404,1.0
0.9,25,1.1278949637107365,1.3006633845352966,19,0.10050761421319802,1.0
0.9,26,1.293789938500475,1.2803830008068051,29,0.13220675944333993,0.89
0.9,27,1.0161114999704663,1.2511497004479066,300,0.14621131270010676,1.0
0.9,28,1.0391583993351872,1.2745018876889702,9,0.1573896353166987,1.0
0.9,29,1.6949570968243146,1.7722413196701223,5,0.0929577464788733,1.0
1.0,0,1.445991989189922,1.5767939667314816,16,0.10077519379844967,0.9633333333333334
1.0,1,1.5231680578099291,1.3081914465492628,10,0.1184466019417476,1.0
1.0,2,0.9808616441888914,1.3528241669341274,300,0.12,1.0
1.0,3,1.7711421052559215,1.9479791495503178,66,0.098876404494382,1.0
1.0,4,1.1003008302214556,1.0468912125492666,50,0.15068493150684936,1.0
1.0,5,1.5420215795256433,1.46662923857896,74,0.10020661157024796,0.99
1.0,6,1.3897499523211505,1.8140490683055612,300,0.13048245614035092,0.9733333333333334
1.0,7,0.7408278262072878,0.8889647705463587,300,0.10753880266075391,1.0
1.0,8,1.2291714356378924,1.2322469631110788,18,0.106776180698152,1.0
1.0,9,1.4408551849591213,1.4354846091718194,9,0.10753768844221108,1.0
1.0,10,1.3920792670122302,1.1922064247527242,2,0.09674657534246574,1.0
1.0,11,1.2101659939385214,1.1310317006284623,20,0.10373443983402489,1.0
1.0,12,1.2842308119624224,1.2046034301316146,10,0.11515151515151513,1.0
1.0,13,1.078131132762436,1.0974603303741801,14,0.10177404295051347,0.10333333333333333
1.0,14,0.991727894756935,1.2116517059518905,300,0.2430703624733475,1.0
1.0,15,0.9043370940310489,0.9940621309278056,6,0.09488372093023259,1.0
1.0,16,2.354557818838772,1.5339072135835117,15,0.10854271356783916,0.31666666666666665
1.0,17,1.1479241777558786,1.0647206781012117,104,0.09404388714733541,1.0
1.0,18,1.1811856821866968,1.6352684587682282,80,0.10383064516129029,0.8333333333333334
1.0,19,1.2321012668218096,1.8064971809485961,300,0.13943808532778348,0.9733333333333334
1.0,20,1.5387285884125637,1.4554061365968993,19,0.08802456499488237,1.0
1.0,21,0.9968029939334352,1.3306473548049766,9,0.11281070745697895,1.0
1.0,22,1.4927652975676113,1.2887984751308177,9,0.08700000000000002,1.0
1.0,23,1.930500723274707,1.5733009626223946,4,0.08839285714285719,1.0
1.0,24,1.3581567450598349,1.329429564664808,20,0.10377358490566044,1.0
1.0,25,1.252902780327154,1.3608894281176918,5,0.1488413547237077,1.0
1.0,26,1.2137694272298256,1.146247743381487,55,0.10408163265306125,1.0
1.0,27,1.1354588460326385,0.9902305814629438,7,0.10167910447761198,1.0
1.0,28,1.3041755163920055,1.0587462000481431,11,0.08985507246376809,1.0
1.0,29,1.2351529226164075,1.7443904081539585,300,0.10380267214799584,1.0
