run,seed,hft_frac,info_lag,book_volume,speed_mult,softlimit,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
27,27040320,0.4,0,300,2,100,500,200,-10,2.4847277958669087,5.654164531943585,0.22875816993464054,7,1.0,0.45487608790979267,0.23097983152527413,0.9701555533549129,0.8494983277591973
28,28040320,0.4,0,300,2,100,500,200,-10,1.4319198804072764,1.271115025653515,0.1744604316546763,3,1.0,0.3380067530736443,0.2652662664708032,0.9649802931511194,0.20066889632107024
29,29040320,0.4,0,300,2,100,500,200,-10,1.4155175137919946,1.1914436668285833,0.11274060494958751,4,1.0,0.13559962921002905,-0.0043602667053117125,0.9697466441270534,0.1705685618729097
0,60320,0.6,0,300,2,100,500,200,-10,4.648625365462197,4.166375190524218,0.47816826411075614,3,1.0,0.1885990151394896,0.15421006937996132,0.9533348736010401,0.6588628762541806
1,1060320,0.6,0,300,2,100,500,200,-10,0.8095721619828946,1.1575880630302464,0.10051813471502594,8,1.0,0.4580969038315139,0.20491163844827873,0.9759710993831608,0.026755852842809364
2,2060320,0.6,0,300,2,100,500,200,-10,1.606224293273833,1.277432724120831,0.7899628252788105,17,1.0,0.49541109844578635,0.2004345863341442,0.9688032681927529,0.20735785953177258
3,3060320,0.6,0,300,2,100,500,200,-10,4.143323411881929,4.339378387614889,0.6593521421107628,16,1.0,0.299960335531912,0.1955759443066339,0.9673451611254928,0.36789297658862874
4,4060320,0.6,0,300,2,100,500,200,-10,1.3754575129676097,1.7885494864121922,0.4463157894736842,4,1.0,0.4629761177903851,0.24098282562920578,0.9669886745461594,0.09698996655518395
5,5060320,0.6,0,300,2,100,500,200,-10,3.57497807366014,2.298561177559974,0.1570415400202634,16,1.0,0.32689424251275817,-0.0014883327955063955,0.9600456776626728,0.5284280936454849
6,6060320,0.6,0,300,2,100,500,200,-10,0.8720271250123306,0.8900119152198345,0.5220588235294118,8,1.0,0.2929575605421137,-0.00937941579315952,0.9269073196622604,0.07023411371237458
7,7060320,0.6,0,300,2,100,500,200,-10,9.919353860459196,9.225900900463934,0.1943866943866944,16,0.9533333333333334,0.3796499156472098,0.11371896231818282,0.9601737722511825,0.9331103678929766
8,8060320,0.6,0,300,2,100,500,200,-10,1.0671041488695825,2.4030168430364176,0.6732090284592739,32,1.0,0.5762819690724225,0.12809633262813194,0.9709659593652614,0.11705685618729098
9,9060320,0.6,0,300,2,100,500,200,-10,1.524549477314395,3.55232706422224,0.8583535108958837,300,1.0,0.3852742829450919,0.30228811314860615,0.9545809434326844,0.22073578595317725
10,10060320,0.6,0,300,2,100,500,200,-10,2.4133571579221416,2.891707133567004,0.42329227323628216,2,1.0,0.3133770838001526,0.27675481621440734,0.9811434493559533,0.3076923076923077
11,11060320,0.6,0,300,2,100,500,200,-10,0.5542726504890323,0.6286734241145769,0.0867579908675799,10,1.0,0.19772608752057216,0.1970879416816704,0.9550983556254369,0.0
12,12060320,0.6,0,300,2,100,500,200,-10,4.100511861116408,4.699717333655823,0.36571428571428577,16,0.9433333333333334,0.49581432455588537,0.16369410472210372,0.9667080917923967,0.5618729096989966
13,13060320,0.6,0,300,2,100,500,200,-10,3.3043641526065017,2.3872573689968495,0.39979550102249484,34,1.0,0.34427245518031657,0.40791185582515493,0.9750258850093844,0.44481605351170567
14,14060320,0.6,0,300,2,100,500,200,-10,4.764327143700317,4.074667526888341,0.2408123791102515,22,0.9366666666666666,0.40340025178598093,0.21574166131712308,0.9507405508887584,0.6989966555183946
15,15060320,0.6,0,300,2,100,500,200,-10,1.5552252103195043,1.490620102214531,0.34523809523809523,12,1.0,0.13455886132617187,0.25581956935006467,0.9552772013930125,0.17725752508361203
16,16060320,0.6,0,300,2,100,500,200,-10,2.5475407859783044,2.6366755139065576,0.19332161687170474,2,1.0,0.4030500089669109,0.28659548111342054,0.9666806819706137,0.3076923076923077
17,17060320,0.6,0,300,2,100,500,200,-10,2.3178908383157957,3.076682684827469,0.7625615763546798,12,1.0,0.4636221756263867,0.2322267035254663,0.9655390854419332,0.21739130434782608
18,18060320,0.6,0,300,2,100,500,200,-10,6.803324229559725,8.147613752840993,0.5654296875,10,1.0,0.19629304606650308,0.12898638357768302,0.9472891994947175,0.725752508361204
19,19060320,0.6,0,300,2,100,500,200,-10,0.0,1.1368825072128127e-08,0.0,0,1.0,0.0,0.0,0.0,0.0
20,20060320,0.6,0,300,2,100,500,200,-10,4.6118747378814104,4.348272513211935,0.10824230387288983,8,0.9766666666666667,0.40803344028218536,0.1241987462580175,0.9670294438496613,0.9364548494983278
21,21060320,0.6,0,300,2,100,500,200,-10,2.3608350040088704,1.9091174816623342,0.16393442622950818,4,1.0,0.2690951831163025,0.124549177075258,0.9575262233753895,0.2842809364548495
22,22060320,0.6,0,300,2,100,500,200,-10,7.889565657379076,9.760468489068872,0.463849765258216,14,0.9766666666666667,0.29633166081170764,0.005934120316113976,0.9454242978081026,0.903010033444816
23,23060320,0.6,0,300,2,100,500,200,-10,2.1335965030095765,2.663617755967219,0.22470817120622563,12,1.0,0.41355615686116665,0.30691850091820505,0.9777967173004238,0.5819397993311036
24,24060320,0.6,0,300,2,100,500,200,-10,5.597130350533528,7.14954055948702,0.35573940020682526,13,0.9666666666666667,0.12075584713735826,0.09378167635891949,0.9445144841407995,0.842809364548495
