run,seed,hft_frac,info_lag,softlimit,speed_mult,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
29,2900352,0.0,3,50,2,500,200,-10,2.010896414396406,1.9307691999062861,0.1723356009070295,12,1.0,0.28866943823508245,0.20987980952970037,0.9680382125979214,0.41471571906354515
0,2352,0.2,3,50,2,500,200,-10,1.7992533763730423,2.096665389522694,0.2024471635150167,2,1.0,0.23073137589759005,0.2100843812089725,0.970454985376109,0.3311036789297659
1,102352,0.2,3,50,2,500,200,-10,1.1060869108605775,1.1395897594616646,0.1771894093686355,16,1.0,0.5048105761153038,0.4178119526550465,0.984282554168324,0.1939799331103679
2,202352,0.2,3,50,2,500,200,-10,1.472169656205156,1.1823247097959437,0.09515859766277121,22,1.0,0.27489122223849244,0.010619875738133682,0.9446827143126724,0.27759197324414714
3,302352,0.2,3,50,2,500,200,-10,2.3874017298807497,1.962222133857535,0.28130671506352084,25,1.0,0.2606359237738299,0.07256588721357826,0.9477264017502643,0.43478260869565216
4,402352,0.2,3,50,2,500,200,-10,2.113478632036414,2.212554705516283,0.21218274111675134,17,1.0,0.47995399641304015,0.09445670011055231,0.968304917228355,0.38461538461538464
5,502352,0.2,3,50,2,500,200,-10,2.646201829724544,3.143822872775993,0.31854838709677424,89,1.0,0.4796340997582907,0.3017778677884804,0.9779717051396807,0.46153846153846156
6,602352,0.2,3,50,2,500,200,-10,1.0290832868464312,1.276162609967509,0.13979591836734698,4,1.0,0.42443061960575956,0.19255920942815952,0.9674629382784314,0.10702341137123746
7,702352,0.2,3,50,2,500,200,-10,2.3284612520323855,2.759655258560231,0.0977917981072555,12,1.0,0.19530784621367903,0.15646972952845353,0.9567278589212606,0.391304347826087
8,802352,0.2,3,50,2,500,200,-10,2.272696550644611,3.049106925151074,0.2851282051282051,12,1.0,0.40899288990732074,0.41565724204767684,0.9878447243754567,0.3879598662207358
9,902352,0.2,3,50,2,500,200,-10,4.224117257688781,5.9175534840595105,0.14641744548286598,118,1.0,0.31352716855736923,0.1997417167101751,0.950218549194849,0.8595317725752508
10,1002352,0.2,3,50,2,500,200,-10,7.3339176161391055,7.767678042237856,0.2117202268431001,28,0.9233333333333333,0.2981186696968902,0.24869753666204342,0.9836939722192208,0.979933110367893
11,1102352,0.2,3,50,2,500,200,-10,1.9160209004106792,1.82469173689479,0.17608695652173917,10,1.0,0.39018495292944816,0.3167418591460905,0.9742368767305012,0.32441471571906355
12,1202352,0.2,3,50,2,500,200,-10,1.0227292358933633,1.116311845345223,0.09235352532274078,16,1.0,0.35542659100512486,0.011743349116981192,0.957267759017825,0.0
13,1302352,0.2,3,50,2,500,200,-10,1.5148314639027962,1.590537481066241,0.1199616122840691,200,1.0,0.2705065982593841,0.15374037637435814,0.9564434939583218,0.4882943143812709
14,1402352,0.2,3,50,2,500,200,-10,3.3676471155096146,2.887809465143666,0.2706630336058129,45,1.0,0.3498881933002697,0.20004676348678244,0.9782993204975009,0.5217391304347826
15,1502352,0.2,3,50,2,500,200,-10,1.7677640975668243,1.5601265409204739,0.11303555150410215,27,1.0,0.19321437350371398,0.19391374683219226,0.9605967433044951,0.3745819397993311
16,1602352,0.2,3,50,2,500,200,-10,2.7948779115155533,2.3366873628388127,0.2014302741358761,15,1.0,0.33407607223808305,0.29649195638736964,0.9741324026073755,0.5618729096989966
17,1702352,0.2,3,50,2,500,200,-10,2.1110501345970323,2.118192648421458,0.218809980806142,27,1.0,0.33024627343630597,0.20581114144272378,0.9714119529060294,0.49498327759197325
18,1802352,0.2,3,50,2,500,200,-10,2.8789998394170917,2.711844243298574,0.2398785425101215,45,1.0,0.3216133632499325,0.2765164851509923,0.9721034191982546,0.3411371237458194
19,1902352,0.2,3,50,2,500,200,-10,1.1243820115499583,1.0227826333520211,0.08826382153249268,16,1.0,0.4486042767022118,0.224651788714804,0.9645917647907233,0.11371237458193979
20,2002352,0.2,3,50,2,500,200,-10,1.6243236808412727,1.6370411498881632,0.10341261633919338,17,1.0,0.31336888283918624,0.06689049182233402,0.9721701328496425,0.16387959866220736
21,2102352,0.2,3,50,2,500,200,-10,0.9760514227826326,0.7659193056989789,0.08645276292335118,20,1.0,0.3154113954383201,0.11964783233766124,0.9391687309820967,0.11371237458193979
22,2202352,0.2,3,50,2,500,200,-10,1.2162896813412716,1.2337003556713073,0.0910798122065728,24,1.0,0.3831576363698289,0.2031800108133998,0.9616398282500535,0.24749163879598662
23,2302352,0.2,3,50,2,500,200,-10,1.797734402726982,1.667008870720779,0.16531791907514448,18,1.0,0.3918732488078775,0.2739610491727356,0.9625302421161674,0.2809364548494983
24,2402352,0.2,3,50,2,500,200,-10,1.0714384261479233,0.917101682235852,0.2140871177015756,6,1.0,0.32635610028902545,0.2852950897727374,0.9697225913456321,0.1939799331103679
25,2502352,0.2,3,50,2,500,200,-10,1.0792471876374639,1.0879000314270404,0.1168177240684793,7,1.0,0.3345415896662809,0.18689322532800665,0.9592336727591522,0.1505016722408027
26,2602352,0.2,3,50,2,500,200,-10,1.1586293108653756,1.0157356511268256,0.3231323132313231,25,1.0,0.5964625302884352,0.35941083649828726,0.9807852668501128,0.2140468227424749
27,2702352,0.2,3,50,2,500,200,-10,3.886798189213904,3.5809266932086454,0.2733485193621868,23,1.0,0.47099632696456206,0.21725857071679477,0.980095917275332,0.5317725752508361
28,2802352,0.2,3,50,2,500,200,-10,1.765108192802118,1.9985821193223314,0.21157684630738524,272,1.0,0.22825746782075956,0.11110161998426132,0.9741542304668617,0.44816053511705684
29,2902352,0.2,3,50,2,500,200,-10,3.5518452008,2.0968125691170965,0.19125683060109291,18,1.0,0.5219155429964923,0.07447658509621852,0.966104426790778,0.44481605351170567
0,4352,0.4,3,50,2,500,200,-10,1.1707920637875617,1.6150048524619673,0.3731958762886598,40,1.0,0.34809605571461283,0.24980465429283438,0.9582459082711382,0.23745819397993312
1,104352,0.4,3,50,2,500,200,-10,0.8062557985012663,0.9117482583988077,0.20315236427320493,13,1.0,0.33842793872568144,0.15381336917222535,0.9438253578447561,0.033444816053511704
2,204352,0.4,3,50,2,500,200,-10,2.151371812943292,3.637804257348717,0.09707822808671063,20,1.0,0.29468831755157937,0.26797111698254816,0.9695195978958443,0.6555183946488294
3,304352,0.4,3,50,2,500,200,-10,0.3786798498187578,0.34996515588981447,0.07450628366247766,6,1.0,0.1499224259671882,0.14597972611364124,0.9609876834460549,0.0
4,404352,0.4,3,50,2,500,200,-10,1.9985380702126874,2.360762101120776,0.12524654832347143,26,1.0,0.39100594678958805,0.320712397356859,0.9824868870943667,0.4180602006688963
5,504352,0.4,3,50,2,500,200,-10,2.1155231097256104,2.217778130105007,0.2195121951219513,114,1.0,0.320846453289736,0.29250256300031635,0.9759958140483067,0.5217391304347826
6,604352,0.4,3,50,2,500,200,-10,4.503662541742024,4.517687428765093,0.2540322580645161,13,1.0,0.2880498897524796,0.22970363762272417,0.9732129054708968,0.6153846153846154
7,704352,0.4,3,50,2,500,200,-10,1.5384742189537812,1.2189262923931878,0.1993987975951903,16,1.0,0.34123115755279554,0.4570868329192219,0.973773846837519,0.2040133779264214
8,804352,0.4,3,50,2,500,200,-10,3.3148305497064894,4.710770918088938,0.2598509052183174,19,1.0,0.3703476586591758,0.08038704394613738,0.9660816503990323,0.8093645484949833
9,904352,0.4,3,50,2,500,200,-10,1.1057635822924152,0.8448915161007173,0.11205273069679854,47,1.0,0.14242441718794738,0.11012177164438665,0.957840829817124,0.13712374581939799
10,1004352,0.4,3,50,2,500,200,-10,1.1217760487656447,1.2025389070710697,0.2970946579194002,14,1.0,0.379528142664634,0.16526615661586677,0.9712503219281747,0.18729096989966554
11,1104352,0.4,3,50,2,500,200,-10,1.8778313026619307,2.172007867524719,0.2027896995708155,9,1.0,0.34017877296993265,0.2498904047404477,0.9746452811521137,0.4414715719063545
12,1204352,0.4,3,50,2,500,200,-10,1.9774097463328963,2.0943607434210674,0.26564344746162927,31,1.0,0.29398498019962893,0.22361224327017162,0.9799073907398117,0.431438127090301
13,1304352,0.4,3,50,2,500,200,-10,4.092250320705245,3.4508034382527373,0.30064655172413784,24,1.0,0.31706072216707465,0.2714181836686642,0.9665585637533527,0.5953177257525084
14,1404352,0.4,3,50,2,500,200,-10,0.7347800241502063,0.5917784391324251,0.08805031446540879,14,1.0,0.30698122711788245,0.29042499583913983,0.963207406712937,0.0
15,1504352,0.4,3,50,2,500,200,-10,1.4839854375611996,1.3009435424511093,0.16683119447186567,12,1.0,0.4581689066902864,0.1370873488727981,0.9763940280967605,0.10702341137123746
16,1604352,0.4,3,50,2,500,200,-10,1.9641245658497821,1.9752075855235696,0.29113924050632906,15,1.0,0.29156719510288653,0.30354829430715025,0.9740254499789504,0.23745819397993312
17,1704352,0.4,3,50,2,500,200,-10,2.836071494348749,2.796444220490325,0.24355005159958729,4,1.0,0.5540349166573744,0.15399924503415055,0.9775859939884518,0.41471571906354515
18,1804352,0.4,3,50,2,500,200,-10,1.0150943992130543,0.9755362637360494,0.053593179049938995,1,1.0,0.06958169325181035,0.10432006360108322,0.9506886092726222,0.06688963210702341
19,1904352,0.4,3,50,2,500,200,-10,1.419435328231397,1.5703949987511963,0.12583518930957682,11,1.0,0.27594075331193396,0.024313717853079585,0.9432146041754221,0.4682274247491639
20,2004352,0.4,3,50,2,500,200,-10,2.2096172459597887,2.759879230730433,0.10171198388721042,9,1.0,0.37769197660215265,0.19675403257186516,0.9675543554097756,0.7023411371237458
21,2104352,0.4,3,50,2,500,200,-10,2.3761494878041503,1.9560622686765594,0.22278738555442515,42,1.0,0.3629496911005828,0.26203376927065114,0.9675634156717224,0.41471571906354515
22,2204352,0.4,3,50,2,500,200,-10,1.3255919877609672,1.287159605870041,0.2480916030534351,38,1.0,0.3579967489694458,0.08868754748585471,0.950414540388941,0.3010033444816054
23,2304352,0.4,3,50,2,500,200,-10,1.3146906576929047,1.0672767820716302,0.08484848484848483,18,1.0,0.457585428794131,0.232862057819098,0.9738507152397441,0.11036789297658862
24,2404352,0.4,3,50,2,500,200,-10,3.147877608884115,3.4086459792566735,0.18958333333333335,10,1.0,0.3921772730599272,0.37800179153857805,0.9799281708813649,0.6588628762541806
25,2504352,0.4,3,50,2,500,200,-10,1.3413180278118575,1.5983585253786732,0.1767241379310344,17,1.0,0.3610603986005837,0.0997215078052485,0.9560282796340952,0.10702341137123746
26,2604352,0.4,3,50,2,500,200,-10,1.5202427511634187,1.5260695736889367,0.10666666666666673,13,1.0,0.3559569130843432,0.004163847216959393,0.9481800556323694,0.5117056856187291
27,2704352,0.4,3,50,2,500,200,-10,2.8649747621645365,1.883759894070242,0.19954904171364152,0,1.0,0.34242870781935214,0.28684977880521223,0.9781187636055924,0.3612040133779264
28,2804352,0.4,3,50,2,500,200,-10,2.0399792662998846,1.9763488479963187,0.1797235023041474,2,1.0,0.3481536638309046,0.2808231780976686,0.9787565839479455,0.47491638795986624
29,2904352,0.4,3,50,2,500,200,-10,4.300096709710409,3.49072283917081,0.3272569444444445,16,1.0,0.34665700771482655,0.2849238027881945,0.9780499805524718,0.6755852842809364
0,6352,0.6,3,50,2,500,200,-10,1.1537467839524744,1.33110744959218,0.2047817047817048,154,1.0,0.28687080229123657,0.023895642613742822,0.9602100373418606,0.07357859531772576
1,106352,0.6,3,50,2,500,200,-10,1.1651164108523904,1.3016193176911703,0.2774869109947644,300,1.0,0.3167986726388922,0.21554030084230172,0.9566865396597926,0.1605351170568562
2,206352,0.6,3,50,2,500,200,-10,2.007435340155741,1.670530432834192,0.19712793733681455,1,1.0,0.4143287262670407,0.14561217473130608,0.9636712804897775,0.1939799331103679
3,306352,0.6,3,50,2,500,200,-10,2.6059436164945358,2.114734699260475,0.38396624472573837,44,1.0,0.1843196103669313,0.10903595678547222,0.9514584053093932,0.27759197324414714
4,406352,0.6,3,50,2,500,200,-10,1.7308879483193833,2.0995349469478293,0.2936078006500541,61,1.0,0.31674357282680765,0.08791931311860163,0.9532751048377596,0.35785953177257523
5,506352,0.6,3,50,2,500,200,-10,3.5838276657193884,4.303926971532923,0.3319415448851774,26,1.0,0.4140813947381986,0.16247237857552918,0.9762432656213298,0.782608695652174
6,606352,0.6,3,50,2,500,200,-10,1.8553322028605008,1.8341933032294133,0.28228782287822884,8,1.0,0.2890662407690004,0.24265774718063557,0.9606665498378729,0.45819397993311034
7,706352,0.6,3,50,2,500,200,-10,1.5221199001611112,1.5887074802505727,0.28032345013477095,200,1.0,0.41184016913697596,0.15626192903695335,0.9721512096074134,0.1605351170568562
8,806352,0.6,3,50,2,500,200,-10,0.9801558134764095,1.0206313679301968,0.44757609921082303,300,1.0,0.22643199729994093,0.15725488345247265,0.954643091241548,0.18729096989966554
9,906352,0.6,3,50,2,500,200,-10,1.2049795174562252,1.0587697649449694,0.08949771689497714,13,1.0,0.24580614661568367,0.12434216779496123,0.969518181285498,0.17391304347826086
10,1006352,0.6,3,50,2,500,200,-10,2.568331006230251,1.995725543238743,0.4336283185840708,8,1.0,0.2076582472788995,0.16411579760203202,0.9643509632005053,0.2909698996655518
11,1106352,0.6,3,50,2,500,200,-10,1.9971892637597533,1.6434627058937823,0.21010332950631455,38,1.0,0.38369211688919475,0.2848517340771896,0.9765420504815142,0.4013377926421405
12,1206352,0.6,3,50,2,500,200,-10,3.49473478267323,3.1220010565647636,0.2952830188679245,8,1.0,0.34983691316456267,0.17638665679548976,0.952743099215114,0.6120401337792643
13,1306352,0.6,3,50,2,500,200,-10,3.5571872983148145,4.120473733323245,0.1072961373390558,1,1.0,0.2822641445913883,0.038985315579564125,0.9569379455452862,0.8060200668896321
14,1406352,0.6,3,50,2,500,200,-10,1.079029588968538,1.1234505151218859,0.24686595949855358,300,1.0,0.2603151757373962,0.008175163812282038,0.9603071490441459,0.17391304347826086
15,1506352,0.6,3,50,2,500,200,-10,1.8832321127025942,1.8071829285289402,0.323177366702938,35,1.0,0.372710381710207,0.27804533011078997,0.9686483285786794,0.3311036789297659
16,1606352,0.6,3,50,2,500,200,-10,2.197949087847277,2.771992827822458,0.33333333333333326,35,1.0,0.39909426391549585,0.264123408381233,0.9768481420905106,0.46488294314381273
17,1706352,0.6,3,50,2,500,200,-10,1.1971139178186037,1.017996092896991,0.32565789473684215,27,1.0,0.21197322651069284,0.2174168645548321,0.9530253105179194,0.1806020066889632
18,1806352,0.6,3,50,2,500,200,-10,1.6270326477607064,1.8544962222106474,0.2179752066115702,45,1.0,0.3033793108220016,0.2929710868757965,0.9697514860698173,0.26421404682274247
19,1906352,0.6,3,50,2,500,200,-10,1.8389530020433773,1.9176089364295814,0.27580071174377224,19,1.0,0.4805979359038326,0.3435254302379905,0.9719004651096278,0.21739130434782608
20,2006352,0.6,3,50,2,500,200,-10,2.8412528836503768,2.7273252726674824,0.24431256181998012,4,1.0,0.45725785007981884,0.17259663597354272,0.9638225327636623,0.5484949832775919
21,2106352,0.6,3,50,2,500,200,-10,3.0971239233332235,2.687340304610157,0.23425022182786162,80,1.0,0.3471498021974153,0.15076619970108893,0.9546299590852776,0.5183946488294314
22,2206352,0.6,3,50,2,500,200,-10,0.7594070973145558,0.6944959720047346,0.37500000000000006,8,1.0,0.3866970451617531,0.15406611600584427,0.9812987731496469,0.22408026755852842
23,2306352,0.6,3,50,2,500,200,-10,1.2928625668565519,1.4159825395482737,0.23689516129032256,1,1.0,0.32241520249956157,0.15171082193272312,0.9678613860457683,0.3277591973244147
24,2406352,0.6,3,50,2,500,200,-10,2.060046451584193,2.8755753683925915,0.16402714932126697,30,1.0,0.20723417245662817,0.15605291465296386,0.965044748273018,0.4280936454849498
25,2506352,0.6,3,50,2,500,200,-10,0.9340698649149628,0.6077050583510112,0.2387774594078319,10,1.0,0.25298486554721994,0.1189825177908434,0.9493563741617025,0.023411371237458192
26,2606352,0.6,3,50,2,500,200,-10,2.403893371124048,3.0037679295624913,0.24946004319654422,28,1.0,0.2812535872523948,0.3244887899689686,0.9824992173611269,0.4414715719063545
27,2706352,0.6,3,50,2,500,200,-10,6.9920755275313065,14.919770773333106,0.36062176165803106,10,1.0,0.53914816376269,0.25473595193772497,0.9722830392334746,0.9732441471571907
28,2806352,0.6,3,50,2,500,200,-10,3.0013878142204757,3.1372953243932282,0.42925430210325044,79,1.0,0.2627206398904886,0.1900876217388715,0.9698777273426955,0.47157190635451507
29,2906352,0.6,3,50,2,500,200,-10,1.1083321584699672,0.8083202305740643,0.30158730158730157,15,1.0,0.5164918147364527,0.29188289212747304,0.9714926207442882,0.10033444816053512
0,8352,0.8,3,50,2,500,200,-10,3.9743548220507163,5.23660184722495,0.4524590163934426,38,1.0,0.17197495058808024,0.1211554921516985,0.9666002163389956,0.8160535117056856
1,108352,0.8,3,50,2,500,200,-10,1.8612550031363229,2.1438019211076367,0.2631578947368421,10,1.0,0.2249256430433639,0.14507975005459137,0.9560455075747583,0.43812709030100333
2,208352,0.8,3,50,2,500,200,-10,1.12913472135698,1.3321708004511026,0.13390928725701937,2,1.0,0.24462475444269705,0.24810322111554106,0.9739799203206971,0.13043478260869565
3,308352,0.8,3,50,2,500,200,-10,2.0049112582623407,1.4130262754633998,0.6880530973451328,2,1.0,0.24645513611782302,0.009921258430554568,0.9429438183347726,0.2976588628762542
4,408352,0.8,3,50,2,500,200,-10,2.4358383934098122,2.162275352470824,0.29340761374187563,23,1.0,0.17351081324271186,-0.02322876337420574,0.9476118211815333,0.5518394648829431
5,508352,0.8,3,50,2,500,200,-10,3.0849170400156987,3.4681460543636473,0.32104752667313285,20,1.0,0.3098404136602107,0.16267699176647885,0.9454950451214256,0.5785953177257525
6,608352,0.8,3,50,2,500,200,-10,1.8947420053137736,1.677351592901183,0.36956521739130443,136,1.0,0.40129210185657255,0.31792549953998417,0.9680042499323509,0.3377926421404682
7,708352,0.8,3,50,2,500,200,-10,2.971392024747346,2.5349568140191363,0.4715852442671984,51,1.0,0.2647360848669581,0.06187505625418666,0.9412124189592611,0.5150501672240803
8,808352,0.8,3,50,2,500,200,-10,2.9428135597129956,2.8366943801818905,0.32686980609418276,16,1.0,0.254956428535504,0.06695574273589491,0.9481664604951134,0.5518394648829431
9,908352,0.8,3,50,2,500,200,-10,1.3549357653999483,1.1602716782047162,0.10077519379844956,5,1.0,0.22439072052125175,0.09193414622692724,0.953647335888559,0.1605351170568562
10,1008352,0.8,3,50,2,500,200,-10,2.128483316091749,1.9819962990178561,0.32942238267148016,43,1.0,0.1986005169279279,0.1967664784415679,0.9638068719711771,0.36454849498327757
11,1108352,0.8,3,50,2,500,200,-10,2.662168093398119,2.0226103401640274,0.2630385487528345,9,1.0,0.3154875303521559,0.2413646223707113,0.97594873352731,0.4280936454849498
12,1208352,0.8,3,50,2,500,200,-10,0.6255633174957015,0.7597869222323557,0.3174097664543525,300,1.0,0.26334954038536323,0.2640497977785999,0.9551338168742859,0.043478260869565216
13,1308352,0.8,3,50,2,500,200,-10,2.458496593095974,1.9562017236605203,0.23751178133835996,17,1.0,0.3762831169672432,0.1242456030024472,0.9480965311796948,0.5518394648829431
14,1408352,0.8,3,50,2,500,200,-10,1.8646643727634171,1.6592888997092312,0.6293823038397329,14,1.0,0.2750235200389107,0.15101555077915163,0.9527796051284166,0.3277591973244147
15,1508352,0.8,3,50,2,500,200,-10,3.3281677816492845,3.432792095723015,0.34612031386224934,11,1.0,0.3983837405253057,0.13879714311770033,0.9690672535984974,0.4916387959866221
16,1608352,0.8,3,50,2,500,200,-10,1.8165377462930155,1.3262984386259884,0.17377731529656598,5,1.0,0.23101971873315127,0.14267383943718562,0.9529766154830176,0.2508361204013378
17,1708352,0.8,3,50,2,500,200,-10,1.1507969408470478,1.003717053584112,0.11379928315412177,43,1.0,0.2822290076046522,0.322431505382087,0.9698757907423416,0.2608695652173913
18,1808352,0.8,3,50,2,500,200,-10,2.715176227867432,2.843327585356221,0.2957198443579766,16,1.0,0.24187565185644216,0.09933339970600209,0.9323184302929053,0.45819397993311034
19,1908352,0.8,3,50,2,500,200,-10,3.4615602483303185,4.072820362732245,0.4313063063063063,47,1.0,0.44332787896976256,0.15799408074252747,0.9682229202064583,0.4782608695652174
20,2008352,0.8,3,50,2,500,200,-10,2.1389613208386855,2.5100143802398085,0.174618320610687,22,1.0,0.13206368784894476,0.143825539272388,0.9512323478354932,0.39464882943143814
21,2108352,0.8,3,50,2,500,200,-10,3.8441351609110437,3.0407900697350816,0.22433460076045636,16,1.0,0.28129435193669056,0.18383440117944544,0.9689952293818387,0.822742474916388
22,2208352,0.8,3,50,2,500,200,-10,1.4915222861363038,1.4937263912747925,0.2875,26,1.0,0.43265381407074976,0.20439052503060662,0.9622855822809306,0.3979933110367893
23,2308352,0.8,3,50,2,500,200,-10,2.1502935609453986,1.6647226679070568,0.19732034104750293,2,1.0,0.23625764899183635,0.25447083504276913,0.9687996446018243,0.3712374581939799
24,2408352,0.8,3,50,2,500,200,-10,1.631049994014062,1.777753770714505,0.42928786359077237,5,1.0,0.18586201326030535,0.17546576378000037,0.9477632426120478,0.3377926421404682
25,2508352,0.8,3,50,2,500,200,-10,1.4513264087056783,1.6567758619290107,0.15254237288135594,27,1.0,0.5054011144995708,0.26262307426855597,0.9669942006396531,0.2842809364548495
26,2608352,0.8,3,50,2,500,200,-10,2.3278975624497877,1.6329384991867406,0.24452554744525545,12,1.0,0.4702914467019896,0.34155171941741025,0.9747150929655511,0.3712374581939799
27,2708352,0.8,3,50,2,500,200,-10,1.889617321077588,1.548754061100141,0.2265342960288808,14,1.0,0.19762039353182875,0.07374777204568193,0.9486081798976282,0.391304347826087
28,2808352,0.8,3,50,2,500,200,-10,3.596579380133655,2.8131208617493715,0.28444003964321113,1,1.0,0.354927640562096,0.16106741591827156,0.9651915054250618,0.6521739130434783
29,2908352,0.8,3,50,2,500,200,-10,2.8350097214207866,2.766097011847207,0.35621198957428324,21,1.0,0.31304524925673155,0.24094859954152728,0.9596531259290052,0.6287625418060201
0,10352,1.0,3,50,2,500,200,-10,2.2916891011715275,3.1873285902509587,0.4336734693877551,7,1.0,0.2824301527534707,0.131235335511404,0.9749309412811399,0.46488294314381273
1,110352,1.0,3,50,2,500,200,-10,3.4111238176396115,5.095244807932708,0.3008595988538682,47,1.0,0.29472096591210195,0.1632115720659192,0.9734740918625967,0.6521739130434783
2,210352,1.0,3,50,2,500,200,-10,1.1624597781517791,1.1087378204966596,0.13653846153846155,27,1.0,0.29709456052030764,0.09909982031650995,0.9695498330773283,0.16722408026755853
3,310352,1.0,3,50,2,500,200,-10,3.005208997097173,3.034158110146762,0.28910891089108914,6,1.0,0.23560795459570652,0.06288556992247463,0.9228308462980943,0.6889632107023411
4,410352,1.0,3,50,2,500,200,-10,1.4000000611685812,1.7888058326762708,0.5800995024875621,12,1.0,0.24757625570023845,0.17444258670908327,0.9858262315371532,0.27424749163879597
5,510352,1.0,3,50,2,500,200,-10,1.4650068760590373,1.157448948269144,0.35540408958130476,5,1.0,0.2758489121600928,0.17194656563055818,0.9355077241905859,0.24414715719063546
6,610352,1.0,3,50,2,500,200,-10,3.066753596906573,1.9660874475122063,0.17827298050139279,39,1.0,0.23416992657012595,0.16928707073024216,0.9633778716191834,0.36454849498327757
7,710352,1.0,3,50,2,500,200,-10,1.942562540141748,1.748401285528885,0.32013769363166955,50,1.0,0.3595251686080705,0.379405208890688,0.9771369045038717,0.28762541806020064
8,810352,1.0,3,50,2,500,200,-10,2.004268907880894,1.1507419706284248,0.2941688424717146,8,1.0,0.2969032050737718,0.19171247283896525,0.9530957602639568,0.18394648829431437
9,910352,1.0,3,50,2,500,200,-10,4.2584965985586205,4.0192809880999665,0.6360887096774194,287,1.0,0.22326871316028427,0.02207543667575184,0.9414959896770162,0.8662207357859532
10,1010352,1.0,3,50,2,500,200,-10,2.681723589632488,2.5581247774767477,0.33333333333333326,24,1.0,0.3063415185780714,0.11321449027607822,0.9629998325758931,0.4916387959866221
11,1110352,1.0,3,50,2,500,200,-10,2.510554299623076,2.06236797349163,0.3246977547495682,12,1.0,0.2737443124326434,0.054917273857010174,0.960892998081333,0.47157190635451507
12,1210352,1.0,3,50,2,500,200,-10,2.618437794680791,1.247343390676039,0.44115226337448554,28,1.0,0.1888461764957764,0.005005042204997876,0.9214769722149873,0.3612040133779264
13,1310352,1.0,3,50,2,500,200,-10,3.0546803605758175,2.32765782751255,0.4149797570850203,6,1.0,0.3147258531752797,0.19262718952380836,0.9636748941869407,0.5351170568561873
14,1410352,1.0,3,50,2,500,200,-10,5.040601895185159,5.618002659674132,0.4040139616055846,125,1.0,0.4052834287084446,0.1824077808877151,0.9633920427700288,0.8561872909698997
15,1510352,1.0,3,50,2,500,200,-10,3.407093306030974,3.9734186299631955,0.515426497277677,24,1.0,0.12647445844935765,0.058729126150614694,0.9588525300902621,0.8060200668896321
16,1610352,1.0,3,50,2,500,200,-10,1.4416556985289668,1.0443994177762894,0.5746691871455576,21,1.0,0.46401467419256043,0.04417815065490835,0.9516983584734544,0.1505016722408027
17,1710352,1.0,3,50,2,500,200,-10,1.5391706582358158,1.5828363661240616,0.1535181236673773,5,1.0,0.4128971500926398,0.2334401078272442,0.9717975760674499,0.35785953177257523
18,1810352,1.0,3,50,2,500,200,-10,1.2820606039045221,1.0568087364750447,0.15899122807017543,9,1.0,0.25171807364706833,0.13051677379581794,0.9534853231190816,0.23076923076923078
19,1910352,1.0,3,50,2,500,200,-10,1.465266563366377,1.1185563639563934,0.38734177215189874,300,1.0,0.31304909570046013,-0.0057225591169613775,0.9270308470292471,0.26755852842809363
20,2010352,1.0,3,50,2,500,200,-10,2.273769277576335,1.8344011164265202,0.23785425101214575,16,1.0,0.24586328482660988,0.05938845906283941,0.9294137351401629,0.30434782608695654
21,2110352,1.0,3,50,2,500,200,-10,0.7906109923910211,0.9820632110520995,0.3110236220472441,26,1.0,0.3960613010548258,0.25986309893524584,0.9719447308987869,0.13377926421404682
22,2210352,1.0,3,50,2,500,200,-10,1.9534512643166695,2.165983507095046,0.28223624887285853,2,1.0,0.27133193141787526,0.21013003081352755,0.9416903139451476,0.45484949832775917
23,2310352,1.0,3,50,2,500,200,-10,1.4293119368080052,1.7055003689081922,0.2869910625620656,6,1.0,0.16390339501609452,0.18278929434888339,0.974985375795006,0.3010033444816054
24,2410352,1.0,3,50,2,500,200,-10,2.1373868456153295,1.8041559904671978,0.3372641509433962,139,1.0,0.11733849596390561,0.04494194745073896,0.9231218147087793,0.47157190635451507
25,2510352,1.0,3,50,2,500,200,-10,2.165035102644997,2.3572476939350455,0.21793635486981686,60,1.0,0.22446549173703223,0.04250304592223815,0.9446038682562348,0.5351170568561873
26,2610352,1.0,3,50,2,500,200,-10,0.8941606618127462,1.1067916307450258,0.4614185502727982,75,1.0,0.16458848465976503,-0.05001260940360022,0.9381533749424785,0.18729096989966554
27,2710352,1.0,3,50,2,500,200,-10,1.256745221355247,0.6850670681174769,0.3676470588235294,300,1.0,0.21927569959568893,0.05157125010612119,0.9334494771844011,0.13712374581939799
28,2810352,1.0,3,50,2,500,200,-10,1.9645982629690755,1.9191532728404468,0.3850671140939598,102,1.0,0.44488479813737575,0.18786048126135646,0.9649878053932274,0.5551839464882943
29,2910352,1.0,3,50,2,500,200,-10,2.614988641199495,2.397489355649993,0.438943894389439,12,1.0,0.14005061000421087,0.0686576095375821,0.9424798266536021,0.6488294314381271
0,402,0.0,3,100,2,500,200,-10,6.360366332900041,9.50678016603923,0.2552521008403361,44,1.0,0.38406246083069306,0.24765919412081125,0.9737581524907656,1.0
1,100402,0.0,3,100,2,500,200,-10,2.2155795971615846,2.1969968232194503,0.1747173689619733,7,1.0,0.29928784643094175,0.24979631110650993,0.9642392599116288,0.5585284280936454
