mode,run,seed,hft_frac,n_ticks,shock_tick,shock_dp,speed_multiplier,vstar_postshock,calendar_post_volume,total_executed_volume,total_executed_trades,post_rv,pre_rv,post_rv_per_volume,post_rv_per_trade,post_vol_per_sqrt_volume,equal_volume_vol_ratio,post_window_volume,pre_window_volume,post_window_trades,pre_window_trades,post_window_ticks,pre_window_ticks,target_post_volume,post_volume_error,calendar_style_vol_ratio,spread_ratio,mm_stress_ratio,avg_sub_iters,threshold_hit_rate,book_depleted_rate
calendar,30,3002231,0.2,500,200,-10,2,,4244.0,6679.0,2266.0,0.10737495716990822,0.019804401408243646,2.5450333531620815e-05,7.83758811459184e-05,0.00029220215175264656,3.1291808953208426,4219.0,2435.0,1370.0,891.0,299,200,4244.0,-25.0,2.028473836985448,1.9419710473946854,0.0,1.0,1.0,0.0
event_time,30,3002231,0.2,500,200,-10,2,14.0,4244.0,10628.0,3526.0,0.08691185613459698,0.03447059762507999,2.0435423497436392e-05,6.33006963835375e-05,0.0003194914260409401,2.5130330055507684,4253.0,4239.0,1373.0,1446.0,201,200,4244.0,9.0,2.078526993411481,1.9618903751736778,0.0,1.654,1.0,0.0
calendar,31,3102231,0.2,500,200,-10,2,,3624.0,6355.0,2165.0,0.04163949888628012,0.03151536410960308,1.1521720776502524e-05,3.441280899692572e-05,0.00019643325047096093,0.9984278336271546,3614.0,2731.0,1210.0,951.0,299,200,3624.0,-10.0,1.1105628999761545,1.4862819725184793,0.0,1.0,1.0,0.0
event_time,31,3102231,0.2,500,200,-10,2,12.0,3624.0,9831.0,3204.0,0.05171887279997822,0.04594174356785692,1.4177322587713328e-05,4.324320468225604e-05,0.0002776877483674132,1.1235887766130213,3648.0,3641.0,1196.0,1184.0,184,185,3624.0,24.0,2.160361342832602,1.7260244082997451,0.0,1.48,1.0,0.0
calendar,32,3202231,0.2,500,200,-10,2,,3946.0,7739.0,2298.0,0.1699690612216244,0.05605557544469035,4.320515028511042e-05,0.0001359752489772995,0.0003807396912009798,2.9234759012397644,3934.0,3793.0,1250.0,1044.0,299,200,3946.0,-12.0,1.464244652527199,1.922761232947935,0.0,1.0,1.0,0.0
event_time,32,3202231,0.2,500,200,-10,2,13.0,3946.0,10711.0,3358.0,0.17909416666262817,0.04197630003322489,4.538625612332189e-05,0.0001464384028312577,0.0004962621400235046,4.2762850921341675,3946.0,3955.0,1223.0,1299.0,185,188,3946.0,0.0,2.6861668316210165,2.720269943437124,0.0,1.53,1.0,0.0
calendar,33,3302231,0.2,500,200,-10,2,,4134.0,6754.0,2195.0,0.08558072125520826,0.02381227233581256,2.075187227332887e-05,6.527896358139455e-05,0.00026387398231583547,2.283272197092197,4124.0,2620.0,1311.0,881.0,299,200,4134.0,-10.0,1.8655973075737406,2.2141408740862545,0.0,1.0,1.0,0.0
event_time,33,3302231,0.2,500,200,-10,2,14.0,4134.0,11029.0,3452.0,0.24915220995910708,0.0690314476149706,6.0022213914504236e-05,0.00019526035263252905,0.0005646665640208714,3.6092564126244833,4151.0,4151.0,1276.0,1292.0,189,186,4134.0,17.0,2.0192350451757113,1.9365831974719323,0.0,1.554,1.0,0.0
calendar,34,3402231,0.2,500,200,-10,2,,4005.0,7104.0,2253.0,0.29049981697625454,0.04613897439874545,7.282522360898835e-05,0.0002257185835091333,0.0004942565912833674,4.8914254325484965,3989.0,3099.0,1287.0,962.0,299,200,4005.0,-16.0,1.692078069396721,0.8240284277557937,0.0,1.0,1.0,0.0
event_time,34,3402231,0.2,500,200,-10,2,13.0,4005.0,10641.0,3369.0,0.31092737708819124,0.046876571086193,7.759605118247847e-05,0.0002623859722263217,0.0006556995750136715,6.647792439389518,4007.0,4016.0,1185.0,1376.0,181,193,4005.0,2.0,3.8623483909621874,3.6019926393626114,0.0,1.5,1.0,0.0
calendar,35,3502231,0.2,500,200,-10,2,,4632.0,7913.0,2357.0,0.9380151766705316,0.06210171691894472,0.00020307754420232336,0.0006802140512476661,0.0008248470838848423,10.729129891774175,4619.0,3281.0,1379.0,973.0,299,200,4632.0,-13.0,3.057141866561538,2.2764199040652575,0.0,1.0,1.0,0.0
event_time,35,3502231,0.2,500,200,-10,2,15.0,4632.0,11293.0,3680.0,0.10495110562109236,0.07654313895918183,2.2594425322086623e-05,7.010761898536563e-05,0.0003332507515335238,1.2775628043794607,4645.0,4328.0,1497.0,1490.0,204,200,4632.0,13.0,1.9039504344981137,1.9651235499243205,0.0,1.724,1.0,0.0
calendar,36,3602231,0.2,500,200,-10,2,,4651.0,8321.0,2476.0,0.30960153560063813,0.012340559847792382,6.691193767033459e-05,0.00022698059794768193,0.00047367506399133145,19.89915702764096,4627.0,3670.0,1364.0,1107.0,299,200,4651.0,-24.0,4.873056835285221,6.481020695200861,0.0,1.0,1.0,0.0
event_time,36,3602231,0.2,500,200,-10,2,16.0,4651.0,11472.0,3955.0,0.03701795676373896,0.0740179144332441,7.942063240450324e-06,2.306414751634826e-05,0.00019817419342529443,0.4982974683489922,4661.0,4644.0,1605.0,1584.0,203,200,4651.0,10.0,0.6572014161403353,0.861015529714318,0.0,1.888,1.0,0.0
calendar,37,3702231,0.2,500,200,-10,2,,4150.0,7066.0,2380.0,0.025343527973218836,0.041577426455299694,6.129027321213745e-06,1.8050945849870965e-05,0.00014214479691742536,0.42985446524493975,4135.0,2916.0,1404.0,972.0,299,200,4150.0,-15.0,0.9294523536237354,0.9972075559191228,0.0,1.0,1.0,0.0
event_time,37,3702231,0.2,500,200,-10,2,14.0,4150.0,10617.0,3501.0,0.1212125793723964,0.029723771235331015,2.9144645196536765e-05,9.477136776575168e-05,0.0003893737585515981,4.057376302590257,4159.0,4138.0,1279.0,1439.0,193,200,4150.0,9.0,1.719193492234687,1.816879541094201,0.0,1.638,1.0,0.0
calendar,38,3802231,0.2,500,200,-10,2,,4083.0,6842.0,2355.0,0.04434429386426236,0.018482301749326177,1.0895403897853161e-05,3.2320913895234956e-05,0.000191109188934439,1.626443246870801,4070.0,2759.0,1372.0,979.0,299,200,4083.0,-13.0,1.8645487089249888,2.0752653163017416,0.0,1.0,1.0,0.0
event_time,38,3802231,0.2,500,200,-10,2,14.0,4083.0,10915.0,3672.0,0.11716780570001725,0.025046747061853017,2.8668413432840043e-05,9.262277130436147e-05,0.0003999549491516435,4.689410178965675,4087.0,4097.0,1265.0,1511.0,180,191,4083.0,4.0,2.3986966234131404,2.4276160650819643,0.0,1.702,1.0,0.0
calendar,39,3902231,0.2,500,200,-10,2,,4407.0,7129.0,2262.0,0.09312225485461098,0.02097346280119608,2.1149728561119915e-05,6.908179143517134e-05,0.0002664042077896823,2.7448759519354615,4403.0,2722.0,1348.0,912.0,299,200,4407.0,-4.0,2.2381339125017754,2.659326084496464,0.0,1.0,1.0,0.0
event_time,39,3902231,0.2,500,200,-10,2,15.0,4407.0,11391.0,3830.0,0.4490824864089242,0.012149738238513303,0.00010167138021483455,0.00035084569250697203,0.0007424756484311762,37.02924991174652,4417.0,4425.0,1280.0,1633.0,185,196,4407.0,10.0,7.364004775392385,7.282394836345589,0.0,1.634,1.0,0.0
calendar,40,4002231,0.2,500,200,-10,2,,4349.0,7055.0,2196.0,0.23102054738720132,0.04003745085883664,5.326736162951379e-05,0.00018090880766421404,0.00042277759000294656,3.600166037933498,4337.0,2706.0,1277.0,915.0,299,200,4349.0,-12.0,2.202315875889594,1.6868037605507993,0.0,1.0,1.0,0.0
event_time,40,4002231,0.2,500,200,-10,2,14.0,4349.0,10801.0,3672.0,0.13229276974831256,0.013040461563115002,3.0328466242162437e-05,9.079805747996743e-05,0.00038523953074080905,10.121531388913333,4362.0,4352.0,1457.0,1482.0,205,198,4349.0,13.0,2.763024132122328,2.1490885412818495,0.0,1.716,1.0,0.0
calendar,41,4102231,0.2,500,200,-10,2,,4254.0,6982.0,2285.0,0.18112975986666813,0.030108184241672595,4.281015359647084e-05,0.00013387269761024992,0.00037877541970194635,3.878881818051976,4231.0,2728.0,1353.0,927.0,299,200,4254.0,-23.0,2.1973511508670467,2.1467809380609784,0.0,1.0,1.0,0.0
event_time,41,4102231,0.2,500,200,-10,2,14.0,4254.0,11168.0,3565.0,0.10711226410652426,0.04451374690867748,2.5126029581638344e-05,7.62364869085582e-05,0.0003526318682352163,2.4090958730662684,4263.0,4268.0,1405.0,1316.0,203,177,4254.0,9.0,3.395578059047444,3.480267862010433,0.0,1.528,1.0,0.0
calendar,42,4202231,0.2,500,200,-10,2,,4095.0,6891.0,2284.0,0.04309854359557284,0.07420409158182394,1.0591925189376465e-05,3.1690105584980026e-05,0.00018841585799025387,0.39910227431260337,4069.0,2796.0,1360.0,918.0,299,200,4095.0,-26.0,0.8071565873115156,0.7987871688741222,0.0,1.0,1.0,0.0
event_time,42,4202231,0.2,500,200,-10,2,14.0,4095.0,11304.0,3497.0,1.9910861075121629,0.15868874174052847,0.00048480304541323666,0.001646886772135784,0.0016745388672463257,12.513510416537162,4107.0,4096.0,1209.0,1186.0,173,176,4095.0,12.0,2.620518774489374,2.545823333470115,0.0,1.532,1.0,0.0
calendar,43,4302231,0.2,500,200,-10,2,,4375.0,7235.0,2267.0,0.1392680617264203,0.06985268604126298,3.1993581834693384e-05,0.00010285676641537689,0.0003275637121015927,1.309923003487539,4353.0,2860.0,1354.0,907.0,299,200,4375.0,-22.0,1.2989169385021397,1.0485350402798805,0.0,1.0,1.0,0.0
event_time,43,4302231,0.2,500,200,-10,2,15.0,4375.0,11422.0,3786.0,0.109261124777465,0.03705541607604308,2.4917018193264538e-05,7.550872479437802e-05,0.0003600190625706086,2.9425349998346535,4385.0,4376.0,1447.0,1432.0,193,190,4375.0,10.0,1.2805481934908973,1.3117848871535966,0.0,1.732,1.0,0.0
calendar,44,4402231,0.2,500,200,-10,2,,3748.0,7003.0,2324.0,0.04234590430061651,0.029169113012250412,1.1331523762541212e-05,3.318644537665871e-05,0.00019456361124020152,1.2644918519003345,3737.0,3255.0,1276.0,1043.0,299,200,3748.0,-11.0,1.4547406207023994,1.37963550512734,0.0,1.0,1.0,0.0
event_time,44,4402231,0.2,500,200,-10,2,12.0,3748.0,9745.0,3285.0,0.4753286142344703,0.022405597863560927,0.00012668673087272664,0.0004087090406143339,0.0008139534759408863,21.288227365776436,3752.0,3765.0,1163.0,1277.0,192,184,3748.0,4.0,4.0545681253619525,3.0640359545295754,0.0,1.512,1.0,0.0
calendar,45,4502231,0.2,500,200,-10,2,,4094.0,7046.0,2230.0,0.05109754703074563,0.04898852874325882,1.2496343123195311e-05,3.839034337396366e-05,0.00020471710293553443,0.7530171577533269,4089.0,2952.0,1331.0,897.0,299,200,4094.0,-5.0,1.1402099981542808,0.8043857746363875,0.0,1.0,1.0,0.0
event_time,45,4502231,0.2,500,200,-10,2,14.0,4094.0,11094.0,3588.0,0.3926138127593449,0.035258724648716905,9.566613371329067e-05,0.00031135115999948054,0.0007407708919076909,11.178635324154396,4104.0,4120.0,1261.0,1378.0,175,194,4094.0,10.0,3.331983586297926,3.230462771102063,0.0,1.594,1.0,0.0
calendar,46,4602231,0.2,500,200,-10,2,,3663.0,6371.0,2168.0,0.1358558834347962,0.04262763686881693,3.719022267582705e-05,0.00010903361431364062,0.0003532221707469714,2.3625779894440004,3653.0,2708.0,1246.0,920.0,299,200,3663.0,-10.0,1.2421309622208636,1.4782410882866313,0.0,1.0,1.0,0.0
event_time,46,4602231,0.2,500,200,-10,2,12.0,3663.0,10061.0,3244.0,0.0897644504800382,0.07236613299882631,2.449903124455191e-05,8.17526871402898e-05,0.000376016732499004,1.2407591955391144,3664.0,3665.0,1098.0,1146.0,174,176,3663.0,1.0,1.080323724517634,1.1587500547787226,0.0,1.46,1.0,0.0
calendar,47,4702231,0.2,500,200,-10,2,,4368.0,8166.0,2511.0,0.11319411629059878,0.010102530801640364,2.602163592887328e-05,8.359979046573026e-05,0.0002955008816459656,9.782710693352037,4350.0,3798.0,1354.0,1152.0,299,200,4368.0,-18.0,5.610509323054944,5.340199819925196,0.0,1.0,1.0,0.0
event_time,47,4702231,0.2,500,200,-10,2,15.0,4368.0,11339.0,3736.0,0.10990951557403118,0.03976466195798887,2.5093496706399815e-05,7.616737046017407e-05,0.00035690075916149517,2.7633683920820666,4380.0,4379.0,1443.0,1412.0,198,188,4368.0,12.0,1.6031858308239924,1.4222853227999517,0.0,1.714,1.0,0.0
calendar,48,4802231,0.2,500,200,-10,2,,4479.0,7677.0,2393.0,0.3432564159860855,0.011268017462858632,7.682551834961627e-05,0.0002518388965415154,0.0005074221528085827,21.804007560574636,4468.0,3198.0,1363.0,1025.0,299,200,4479.0,-11.0,5.517927526699337,5.059089302424946,0.0,1.0,1.0,0.0
event_time,48,4802231,0.2,500,200,-10,2,15.0,4479.0,11330.0,3733.0,0.07768000909231526,0.027193683577002355,1.733541823082242e-05,5.564470565352096e-05,0.00030047316229844735,2.8329588306770317,4481.0,4444.0,1396.0,1563.0,193,200,4479.0,2.0,2.2611320077298687,2.542569289687601,0.0,1.722,1.0,0.0
calendar,49,4902231,0.2,500,200,-10,2,,4372.0,6923.0,2227.0,0.8597992186984122,0.02551014798431642,0.0001970209025431742,0.0006634253230697625,0.0008126005480865789,19.701973992346076,4364.0,2551.0,1296.0,929.0,299,200,4372.0,-8.0,5.299037390070159,4.371832592682757,0.0,1.0,1.0,0.0
event_time,49,4902231,0.2,500,200,-10,2,15.0,4372.0,12099.0,3643.0,0.8138453943812017,0.054787463192898185,0.00018525959353089046,0.0006579186696695244,0.0010132793564742487,14.847827634092308,4393.0,4391.0,1237.0,1368.0,181,174,4372.0,21.0,5.497306230027254,3.779331968628957,0.0,1.542,1.0,0.0
calendar,0,4231,0.4,500,200,-10,2,,4478.0,7482.0,2446.0,0.20087481069851806,0.06745117470696775,4.498875939496485e-05,0.0001432773257478731,0.000388376733211228,2.003615619605397,4465.0,3004.0,1402.0,1041.0,299,200,4478.0,-13.0,1.310508972049698,1.445433077807423,0.0,1.0,1.0,0.0
event_time,0,4231,0.4,500,200,-10,2,15.0,4478.0,11931.0,3703.0,0.14723842396355863,0.07448141488532882,3.2792522040881654e-05,0.00011154426057845351,0.00041935373455668915,1.9742060513398938,4490.0,4484.0,1320.0,1463.0,187,187,4478.0,12.0,1.9237327560649258,2.0417212582657256,0.0,1.558,1.0,0.0
calendar,1,104231,0.4,500,200,-10,2,,4181.0,7406.0,2505.0,0.08707142226559655,0.049171334936674936,2.0900485421410597e-05,6.038240101636377e-05,0.0002645710577864844,1.370799900999749,4166.0,3225.0,1442.0,1055.0,299,200,4181.0,-15.0,1.1518982849313133,1.1764569541428682,0.0,1.0,1.0,0.0
event_time,1,104231,0.4,500,200,-10,2,14.0,4181.0,10829.0,3563.0,0.12738798284283642,0.024557664227801555,3.04028598670254e-05,9.769017089174572e-05,0.0003974982369466557,5.178633439314212,4190.0,4183.0,1304.0,1460.0,193,192,4181.0,9.0,2.4911021472651105,1.9417182071590418,0.0,1.552,1.0,0.0
calendar,2,204231,0.4,500,200,-10,2,,4846.0,7821.0,2527.0,0.5253811978714044,0.02429781988946538,0.00010875205917437474,0.0003507217609288414,0.000603792682195235,13.315488299032983,4831.0,2975.0,1498.0,1024.0,299,200,4846.0,-15.0,3.6828675004139764,3.3184414203252106,0.0,1.0,1.0,0.0
event_time,2,204231,0.4,500,200,-10,2,16.0,4846.0,12464.0,4158.0,0.10015110685660106,0.01166542925657941,2.0636947631691955e-05,6.415830035656697e-05,0.0003275289114355073,8.578211334476865,4853.0,4849.0,1561.0,1707.0,193,194,4846.0,7.0,5.506703186788782,5.768045143527491,0.0,1.622,1.0,0.0
calendar,3,304231,0.4,500,200,-10,2,,5639.0,8621.0,2533.0,1.535833005972195,0.0826192729551824,0.0002726976217990403,0.0009857721476073137,0.0009554944767062756,9.842549441162175,5632.0,2982.0,1558.0,971.0,299,200,5639.0,-7.0,3.703016883722106,5.274320235452835,0.0,1.0,1.0,0.0
event_time,3,304231,0.4,500,200,-10,2,19.0,5639.0,13843.0,4566.0,0.3238462644655939,0.014123241960103079,5.728750477013867e-05,0.00018348230281336765,0.0005335675096036854,22.633907372202067,5653.0,5580.0,1765.0,1889.0,202,200,5639.0,14.0,4.150872918460294,4.8334171666065515,0.0,1.856,1.0,0.0
calendar,4,404231,0.4,500,200,-10,2,,4955.0,8142.0,2578.0,0.5163846006806816,0.015115130147754476,0.00010448899244853937,0.0003472660394624624,0.0005919413540112819,22.031325265772402,4942.0,3187.0,1487.0,1086.0,299,200,4955.0,-13.0,6.32840691605327,6.073820931254742,0.0,1.0,1.0,0.0
event_time,4,404231,0.4,500,200,-10,2,17.0,4955.0,12966.0,4216.0,0.1984128623357248,0.10289909862682295,3.9946217502662535e-05,0.00012455295815174186,0.00046083876408465246,1.9235688245651312,4967.0,4955.0,1593.0,1649.0,189,192,4955.0,12.0,1.750792154220926,1.6013140346273844,0.0,1.754,1.0,0.0
calendar,5,504231,0.4,500,200,-10,2,,4601.0,8231.0,2531.0,1.2814999364533763,0.20203517958532088,0.00027882940305774074,0.0008825757138108653,0.0009671228910129748,5.009774619408193,4596.0,3630.0,1452.0,1078.0,299,200,4601.0,-5.0,1.4633774962837218,0.6901700747874604,0.0,1.0,1.0,0.0
event_time,5,504231,0.4,500,200,-10,2,15.0,4601.0,11831.0,3740.0,1.5501402997007172,0.07711388471377993,0.0003353104693274318,0.001074248301940899,0.0013196604061422397,20.075870252686357,4623.0,4617.0,1443.0,1509.0,193,198,4601.0,22.0,5.072555247271742,4.1201492948459295,0.0,1.514,1.0,0.0
calendar,6,604231,0.4,500,200,-10,2,,4412.0,7535.0,2357.0,0.14421896348258195,0.03247869593786259,3.29869541359977e-05,0.00010754583406605663,0.0003325299551242617,3.171871434064293,4372.0,3123.0,1341.0,1007.0,299,200,4412.0,-40.0,1.483307001469623,1.7193164691504117,0.0,1.0,1.0,0.0
event_time,6,604231,0.4,500,200,-10,2,15.0,4412.0,12123.0,3684.0,1.7639553251391635,0.15948593132249023,0.0003988142268006248,0.0013977458994763577,0.0015106615252648968,11.067758166483184,4423.0,4426.0,1262.0,1312.0,175,185,4412.0,11.0,1.7246031230601817,1.9123260410237204,0.0,1.528,1.0,0.0
calendar,7,704231,0.4,500,200,-10,2,,4279.0,7107.0,2331.0,0.17027966857441101,0.1039958482778867,3.987814252328127e-05,0.00012197683995301648,0.00036547941118215423,1.0844219827675006,4270.0,2828.0,1396.0,929.0,299,200,4279.0,-9.0,0.9187805837635616,1.1427287277091576,0.0,1.0,1.0,0.0
event_time,7,704231,0.4,500,200,-10,2,14.0,4279.0,10926.0,3678.0,0.018655375406530277,0.030965453469065422,4.355679525223039e-06,1.1652326924753451e-05,0.00014505227036008591,0.6035829015528357,4283.0,4291.0,1601.0,1369.0,208,185,4279.0,4.0,1.6737082862715404,1.7303271607649642,0.0,1.536,1.0,0.0
calendar,8,804231,0.4,500,200,-10,2,,4136.0,7056.0,2395.0,0.05231416919525697,0.030816977359553483,1.2657674617773281e-05,3.843803761591254e-05,0.00020591579827380804,1.199352095780149,4133.0,2920.0,1361.0,1033.0,299,200,4136.0,-3.0,1.2407134023061361,1.4466072571803141,0.0,1.0,1.0,0.0
event_time,8,804231,0.4,500,200,-10,2,14.0,4136.0,11106.0,3574.0,0.22225907800638686,0.04345056521731844,5.3698738344137925e-05,0.0001674898854607286,0.0005371542454420529,5.1201601321924075,4139.0,4143.0,1327.0,1385.0,187,187,4136.0,3.0,3.9181702015387323,3.011295856673796,0.0,1.464,1.0,0.0
calendar,9,904231,0.4,500,200,-10,2,,4582.0,7970.0,2599.0,0.1556470476334379,0.011450106168952215,3.411816037558919e-05,0.00010816334095443912,0.0003382694092443263,10.095303173960591,4562.0,3388.0,1439.0,1155.0,299,200,4582.0,-20.0,5.31788876413205,4.89016998256865,0.0,1.0,1.0,0.0
event_time,9,904231,0.4,500,200,-10,2,15.0,4582.0,11716.0,3747.0,1.1270140826013324,0.07596722832913916,0.0002456438715347281,0.0007914424737368907,0.0011393540947986641,14.84522959262567,4588.0,4591.0,1424.0,1460.0,190,195,4582.0,6.0,2.4332824227762804,1.4659976611639303,0.0,1.558,1.0,0.0
calendar,10,1004231,0.4,500,200,-10,2,,4440.0,7417.0,2423.0,0.0466907208035565,0.031140944940990227,1.0553960398633929e-05,3.2469207791068494e-05,0.00018789467656789855,1.0089333243636514,4424.0,2977.0,1438.0,979.0,299,200,4440.0,-16.0,1.4076098417915417,1.0508568603958197,0.0,1.0,1.0,0.0
event_time,10,1004231,0.4,500,200,-10,2,15.0,4440.0,12029.0,3736.0,0.20000361077463422,0.18820796391180525,4.492444087480553e-05,0.0001465227917762888,0.0004953014206138136,1.0598090996407235,4452.0,4440.0,1365.0,1320.0,184,181,4440.0,12.0,1.1389131271730215,1.0275722071841513,0.0,1.548,1.0,0.0
calendar,11,1104231,0.4,500,200,-10,2,,4387.0,8146.0,2689.0,0.047761935693429576,0.006899833440689455,1.0917013872783904e-05,3.323725517983965e-05,0.00019120294599252546,5.947539624506166,4375.0,3759.0,1437.0,1247.0,299,200,4387.0,-12.0,3.714393736242286,2.984047011301935,0.0,1.0,1.0,0.0
event_time,11,1104231,0.4,500,200,-10,2,15.0,4387.0,12125.0,3849.0,0.9521614213752423,0.07661907189568276,0.00021654796938258864,0.0006859952603568029,0.0010898056420231492,12.472431604830879,4397.0,4413.0,1388.0,1438.0,183,176,4387.0,10.0,4.715536789681559,3.4327967745722066,0.0,1.528,1.0,0.0
calendar,12,1204231,0.4,500,200,-10,2,,5754.0,8750.0,2602.0,2.1966873043761472,0.05089486625420859,0.00038370083919234013,0.0013763704914637514,0.001133756162365059,22.58710418468242,5725.0,2996.0,1596.0,999.0,299,200,5754.0,-29.0,6.301218679424553,5.615301584698479,0.0,1.0,1.0,0.0
event_time,12,1204231,0.4,500,200,-10,2,19.0,5754.0,13799.0,4470.0,0.15338439258220124,0.10448234775133085,2.6633858757110826e-05,8.255349439300389e-05,0.00036126232714970365,1.4068621339354448,5759.0,5519.0,1858.0,1733.0,205,200,5754.0,5.0,1.0497233356871716,0.9964274949529712,0.0,1.876,1.0,0.0
calendar,13,1304231,0.4,500,200,-10,2,,4379.0,7576.0,2427.0,0.043072283824926165,0.038501461428969354,9.874434622862486e-06,3.050445030093921e-05,0.0001817766077737523,0.8199315999007029,4362.0,3197.0,1412.0,1010.0,299,200,4379.0,-17.0,1.1084114714197382,1.0135750392345289,0.0,1.0,1.0,0.0
event_time,13,1304231,0.4,500,200,-10,2,15.0,4379.0,11532.0,3877.0,0.04603632009343043,0.027213776027753846,1.0498590671249813e-05,3.295370085428091e-05,0.00023819004733681147,1.6893400278188984,4385.0,4379.0,1397.0,1573.0,186,191,4379.0,6.0,2.4746734824769714,2.1765373063576425,0.0,1.668,1.0,0.0
calendar,14,1404231,0.4,500,200,-10,2,,4610.0,7510.0,2377.0,0.37857633262804635,0.03408284082696062,8.253244661609906e-05,0.00026697907801695794,0.0005262239099941641,7.022421518112893,4587.0,2900.0,1418.0,953.0,299,200,4610.0,-23.0,2.0001855950236775,2.101735987655334,0.0,1.0,1.0,0.0
event_time,14,1404231,0.4,500,200,-10,2,15.0,4610.0,11656.0,3679.0,0.17520256104251614,0.08407971251639389,3.799665171167125e-05,0.0001227768472617492,0.00044362340263078714,2.0774404804785878,4611.0,4597.0,1427.0,1480.0,194,200,4610.0,1.0,2.1646566905153892,1.7874884250034457,0.0,1.544,1.0,0.0
calendar,15,1504231,0.4,500,200,-10,2,,4355.0,7550.0,2337.0,0.31356726850260414,0.0808858539126657,7.228383321867315e-05,0.00023418018558820324,0.0004924144774200303,2.8552191370890903,4338.0,3195.0,1339.0,994.0,299,200,4355.0,-17.0,1.3479810677703699,1.4361262486795905,0.0,1.0,1.0,0.0
event_time,15,1504231,0.4,500,200,-10,2,15.0,4355.0,11509.0,3696.0,0.13871919975689934,0.03871146869063323,3.1736261669389006e-05,0.00010030310900715787,0.0004079426727640554,3.571115872168591,4371.0,4356.0,1383.0,1473.0,191,195,4355.0,16.0,2.6178022659667564,2.430566502772546,0.0,1.614,1.0,0.0
calendar,16,1604231,0.4,500,200,-10,2,,5298.0,8881.0,2634.0,1.3726886027050718,0.0108124702213768,0.00025973294280133807,0.0009262406226080107,0.0009328570321473091,86.06940011086878,5285.0,3583.0,1482.0,1148.0,299,200,5298.0,-13.0,17.06524790333232,15.841184409298828,0.0,1.0,1.0,0.0
event_time,16,1604231,0.4,500,200,-10,2,18.0,5298.0,13259.0,4524.0,0.046024710840650296,0.029550441337767522,8.65939997001887e-06,2.482454737899153e-05,0.00020234922958302988,1.5569102079719426,5315.0,5313.0,1854.0,1826.0,211,193,5298.0,17.0,2.6777779633397536,4.015119211361922,0.0,1.83,1.0,0.0
calendar,17,1704231,0.4,500,200,-10,2,,5247.0,7927.0,2499.0,1.219678263906698,0.015215550659489537,0.00023365483982886937,0.0008082692272410193,0.0008848096735433148,41.15492593464747,5220.0,2680.0,1509.0,983.0,299,200,5247.0,-27.0,6.655491245295624,7.290341372299701,0.0,1.0,1.0,0.0
event_time,17,1704231,0.4,500,200,-10,2,17.0,5247.0,12682.0,4112.0,0.03979532490918576,0.08869940564433969,7.5843958279370615e-06,2.2306796473758836e-05,0.00019045524349444012,0.4347161731133384,5247.0,5084.0,1784.0,1645.0,210,200,5247.0,0.0,1.574759060439841,1.813931198383758,0.0,1.754,1.0,0.0
calendar,18,1804231,0.4,500,200,-10,2,,4759.0,8400.0,2554.0,0.09653347831092299,0.028952352288508745,2.0327116932180034e-05,6.639166321246423e-05,0.0002607524077178974,2.5563043273668162,4749.0,3641.0,1454.0,1096.0,299,200,4759.0,-10.0,1.7390563771249874,2.117568006597441,0.0,1.0,1.0,0.0
event_time,18,1804231,0.4,500,200,-10,2,16.0,4759.0,12349.0,3962.0,0.2636625076213834,0.21248390854006657,5.5217279083012224e-05,0.00017707354440657045,0.0005334204010270631,1.2382600204317655,4775.0,4765.0,1489.0,1545.0,195,188,4759.0,16.0,1.2702092450320321,1.1253209864338967,0.0,1.642,1.0,0.0
calendar,19,1904231,0.4,500,200,-10,2,,4858.0,8011.0,2505.0,0.2681546574390187,0.015593428249500753,5.5301022363171514e-05,0.0001891076568681373,0.0004306833107300839,11.181895697640778,4849.0,3153.0,1418.0,1084.0,299,200,4858.0,-9.0,4.67112249745425,6.209069997113822,0.0,1.0,1.0,0.0
event_time,19,1904231,0.4,500,200,-10,2,16.0,4858.0,12196.0,3900.0,0.2606210061317933,0.06470281937799724,5.3614689597159695e-05,0.00018749712671352036,0.0005325846685997005,4.00476792138281,4861.0,4833.0,1390.0,1608.0,190,200,4858.0,3.0,2.1877517999161227,1.4904561579493683,0.0,1.64,1.0,0.0
calendar,20,2004231,0.4,500,200,-10,2,,4472.0,7426.0,2367.0,0.08736390526550321,0.13255560900394533,1.9579539503698613e-05,6.285173040683685e-05,0.0002563229212400722,0.4363297701215049,4462.0,2954.0,1390.0,974.0,299,200,4472.0,-10.0,0.762253426155414,1.176684173305026,0.0,1.0,1.0,0.0
event_time,20,2004231,0.4,500,200,-10,2,15.0,4472.0,11766.0,3917.0,0.11664153882063452,0.04252319796723269,2.608263390443527e-05,7.967318225453177e-05,0.00037037612688599667,2.755276760047611,4472.0,4492.0,1464.0,1546.0,191,192,4472.0,0.0,1.7992545223085306,1.991339816472859,0.0,1.682,1.0,0.0
calendar,21,2104231,0.4,500,200,-10,2,,4846.0,7829.0,2525.0,0.3142176507348547,0.035268590512669444,6.506888604987672e-05,0.0002103197126739322,0.00046698610527440607,5.503493841074651,4829.0,2983.0,1494.0,1025.0,299,200,4846.0,-17.0,2.5507146420071525,2.5581184846630305,0.0,1.0,1.0,0.0
