hft_frac,shock_dp,info_lag,speed_mult,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,run,grid
0.7,-0.5,0,2,1.6330965927111198,1.196308382209572,0.10947002606429188,0,1.0,9,shock_magnitude
0.7,-0.5,0,2,2.472217399524344,2.2177524512718736,0.14760914760914765,2,1.0,10,shock_magnitude
0.7,-0.5,0,2,3.945049578398263,3.3831759862100594,0.12866603595080425,0,1.0,11,shock_magnitude
0.7,-0.5,0,2,3.360267228066452,7.541794579221411,0.13163481953290876,0,0.8866666666666667,12,shock_magnitude
0.7,-0.5,0,2,3.7057588936766477,2.5712153015551173,0.2151277013752455,1,1.0,13,shock_magnitude
0.7,-0.5,0,2,3.4341016608677926,3.2645784239012556,0.1909722222222222,0,1.0,14,shock_magnitude
0.7,-0.5,0,2,0.856531449732643,0.9237646268948071,0.10400000000000005,0,1.0,15,shock_magnitude
0.7,-0.5,0,2,2.236776301614376,3.0216153263884644,0.08172635445362723,0,0.9533333333333334,16,shock_magnitude
0.7,-0.5,0,2,0.6299657678848442,0.6422585693427881,0.014054054054054023,0,1.0,17,shock_magnitude
0.7,-0.5,0,2,5.256127347374087,4.308380871651977,0.31094049904030713,1,1.0,18,shock_magnitude
0.7,-0.5,0,2,1.6937548125576833,1.8721225558740227,0.1337522441651706,0,0.39666666666666667,19,shock_magnitude
0.7,-0.5,0,2,3.5446140849687104,5.937953651337118,0.08874045801526716,0,0.7266666666666667,20,shock_magnitude
0.7,-0.5,0,2,4.847088458705953,4.926971679166347,0.22900763358778625,0,1.0,21,shock_magnitude
0.7,-0.5,0,2,0.626039984651923,0.6308961234135839,0.1642335766423358,0,1.0,22,shock_magnitude
0.7,-0.5,0,2,2.4726030679806503,1.9433125709034855,0.15299539170506907,1,1.0,23,shock_magnitude
0.7,-0.5,0,2,1.859282781127529,1.7183423043636423,0.18700000000000003,0,1.0,24,shock_magnitude
0.7,-0.5,0,2,2.8748357899326797,1.799097587249856,0.24504504504504507,0,1.0,25,shock_magnitude
0.7,-0.5,0,2,2.8221466410966847,3.875905367518606,0.4843330349149508,2,1.0,26,shock_magnitude
0.7,-0.5,0,2,2.243409947339409,2.7801400923489052,0.02358974358974356,0,1.0,27,shock_magnitude
0.7,-0.5,0,2,2.1717580163943837,3.685966416429398,0.02545824847250509,0,0.49666666666666665,28,shock_magnitude
0.7,-0.5,0,2,1.8320541900756815,1.5841281737369144,-0.001067235859124806,0,1.0,29,shock_magnitude
