mode,regime,volume_threshold,hft_frac,run,seed,n_ticks,shock_tick,shock_dp,speed_multiplier,softlimit,n_random,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_stress_ratio,avg_sub_iters,max_sub_iters_observed,threshold_hit_rate,executed_volume_total,book_depleted_rate,calendar_volume_per_tick_target,vstar_to_calendar_tick_ratio
event_time,event_time_V50,50.0,0.1,7,1075052,500,200,-10,2,100,5,1.210314815093846,1.1290131281303977,0.21330517423442452,3,0.0,5.044,10,1.0,28407,0.0,,
event_time,event_time_V50,50.0,0.1,8,1085052,500,200,-10,2,100,5,1.3616807205873684,1.5658137205381946,0.20529100529100536,17,0.0,4.982,11,1.0,28424,0.0,,
event_time,event_time_V50,50.0,0.1,9,1095052,500,200,-10,2,100,5,1.318579404832474,1.3729242963353718,0.23799999999999996,10,0.0,4.792,10,1.0,28592,0.0,,
event_time,event_time_V50,50.0,0.1,10,1105052,500,200,-10,2,100,5,1.3270715459430658,1.1982501894574564,0.21414141414141416,18,0.0,5.07,9,1.0,28421,0.0,,
event_time,event_time_V50,50.0,0.1,11,1115052,500,200,-10,2,100,5,0.5416572147040544,0.5862906468422572,0.1143724696356275,3,0.0,4.872,10,1.0,28608,0.0,,
event_time,event_time_V50,50.0,0.1,12,1125052,500,200,-10,2,100,5,2.437963662558053,2.12082888040206,0.29235537190082644,9,0.0,4.79,12,1.0,28774,0.0,,
event_time,event_time_V50,50.0,0.1,13,1135052,500,200,-10,2,100,5,0.589445851468606,0.7097248454479228,0.45010395010395016,25,0.0,4.514,9,1.0,29035,0.0,,
event_time,event_time_V50,50.0,0.1,14,1145052,500,200,-10,2,100,5,1.5897177571209662,1.3710024336542805,0.24319419237749543,1,0.0,4.866,9,1.0,28539,0.0,,
event_time,event_time_V50,50.0,0.1,15,1155052,500,200,-10,2,100,5,3.1008168289057534,2.884541854058356,0.3580246913580247,54,0.0,4.894,11,1.0,28691,0.0,,
event_time,event_time_V50,50.0,0.1,16,1165052,500,200,-10,2,100,5,1.12622262080875,1.5270931588167167,0.30467091295116777,6,0.0,5.008,10,1.0,28313,0.0,,
event_time,event_time_V50,50.0,0.1,17,1175052,500,200,-10,2,100,5,2.1856358291230946,2.375662186125655,0.21958762886597935,17,0.0,4.922,11,1.0,28563,0.0,,
event_time,event_time_V50,50.0,0.1,18,1185052,500,200,-10,2,100,5,2.3084298695420467,1.9289578270670702,0.09847715736040612,20,0.0,4.996,10,1.0,28434,0.0,,
event_time,event_time_V50,50.0,0.1,19,1195052,500,200,-10,2,100,5,0.9694640146805579,0.7939602889305304,0.23696682464454977,4,0.0,5.172,10,1.0,28169,0.0,,
event_time,event_time_V50,50.0,0.1,20,1205052,500,200,-10,2,100,5,1.7381605328229996,2.000349048161978,0.32289628180039137,8,0.0,4.712,11,1.0,29035,0.0,,
event_time,event_time_V50,50.0,0.1,21,1215052,500,200,-10,2,100,5,1.6171557775109215,1.7819775229067487,0.1296680497925311,2,0.0,5.096,11,1.0,28389,0.0,,
event_time,event_time_V50,50.0,0.1,22,1225052,500,200,-10,2,100,5,2.107978086114986,1.700424220051964,0.3240997229916897,8,0.0,4.964,11,1.0,28636,0.0,,
event_time,event_time_V50,50.0,0.1,23,1235052,500,200,-10,2,100,5,1.3895187700446314,1.1186683705561034,0.31137088204038255,1,0.0,4.872,11,1.0,28571,0.0,,
event_time,event_time_V50,50.0,0.1,24,1245052,500,200,-10,2,100,5,0.9224489523649356,1.0115341631422206,0.133630289532294,10,0.0,4.808,11,1.0,28353,0.0,,
event_time,event_time_V50,50.0,0.1,25,1255052,500,200,-10,2,100,5,1.1370407699952947,1.1320060294481193,0.3502762430939227,15,0.0,4.76,10,1.0,28608,0.0,,
event_time,event_time_V50,50.0,0.1,26,1265052,500,200,-10,2,100,5,1.857268438789511,1.5546018216223594,0.27836134453781514,6,0.0,4.762,10,1.0,28831,0.0,,
event_time,event_time_V50,50.0,0.1,27,1275052,500,200,-10,2,100,5,1.5642359662581231,1.2470392023404828,0.23578199052132706,16,0.0,4.918,10,1.0,28927,0.0,,
event_time,event_time_V50,50.0,0.1,28,1285052,500,200,-10,2,100,5,1.6918829527278725,1.7428686564099625,0.22023809523809526,4,0.0,5.03,10,1.0,28550,0.0,,
event_time,event_time_V50,50.0,0.1,29,1295052,500,200,-10,2,100,5,1.8779314311601014,1.9694196375989685,0.41957364341085274,7,0.0,4.668,10,1.0,28465,0.0,,
event_time,event_time_V50,50.0,0.2,0,1005062,500,200,-10,2,100,5,0.9667299957384857,1.004809321551815,0.3372093023255814,300,0.0,4.56,10,1.0,28925,0.0,,
event_time,event_time_V50,50.0,0.2,1,1015062,500,200,-10,2,100,5,0.6592442157714661,0.9358709104825725,0.11200807265388492,2,0.0,4.724,9,1.0,28608,0.0,,
event_time,event_time_V50,50.0,0.2,2,1025062,500,200,-10,2,100,5,1.653029516962599,1.1918587389694897,0.08953900709219853,1,0.0,4.912,9,1.0,28595,0.0,,
event_time,event_time_V50,50.0,0.2,3,1035062,500,200,-10,2,100,5,4.164024928399374,3.253864977344587,0.41372351160443993,10,0.0,4.72,10,1.0,28913,0.0,,
event_time,event_time_V50,50.0,0.2,4,1045062,500,200,-10,2,100,5,1.2747186447770618,1.3546491687338436,0.2530573847601128,4,0.0,4.774,10,1.0,28862,0.0,,
event_time,event_time_V50,50.0,0.2,5,1055062,500,200,-10,2,100,5,0.7495914941411392,0.8681289664581989,0.08248472505091659,1,0.0,4.706,10,1.0,28599,0.0,,
event_time,event_time_V50,50.0,0.2,6,1065062,500,200,-10,2,100,5,1.70027631609692,2.2404526078808895,0.1518324607329843,15,0.0,4.756,11,1.0,28592,0.0,,
event_time,event_time_V50,50.0,0.2,7,1075062,500,200,-10,2,100,5,1.7478749664593418,1.3310043185839753,0.33073593073593077,3,0.0,4.736,11,1.0,28507,0.0,,
event_time,event_time_V50,50.0,0.2,8,1085062,500,200,-10,2,100,5,2.641550015592156,2.1867858115593344,0.4640831758034026,31,0.0,4.664,9,1.0,28740,0.0,,
event_time,event_time_V50,50.0,0.2,9,1095062,500,200,-10,2,100,5,2.221852323080685,1.4374425870526486,0.32320162107396155,10,0.0,4.576,10,1.0,28956,0.0,,
event_time,event_time_V50,50.0,0.2,10,1105062,500,200,-10,2,100,5,1.659509851537088,1.0333074990497915,0.38857142857142857,8,0.0,4.492,10,1.0,28960,0.0,,
event_time,event_time_V50,50.0,0.2,11,1115062,500,200,-10,2,100,5,0.9873712069219408,1.092756369822492,0.111645813282002,4,0.0,4.626,10,1.0,28666,0.0,,
event_time,event_time_V50,50.0,0.2,12,1125062,500,200,-10,2,100,5,4.934747595528227,3.3497436935500264,0.1095041322314049,7,0.0,4.654,12,1.0,28865,0.0,,
event_time,event_time_V50,50.0,0.2,13,1135062,500,200,-10,2,100,5,1.3301149958298681,1.236609991457418,0.15515610217596978,1,0.0,4.84,11,1.0,28509,0.0,,
event_time,event_time_V50,50.0,0.2,14,1145062,500,200,-10,2,100,5,1.3426331646993053,1.2527396406789288,0.5594059405940595,48,0.0,4.548,9,1.0,29159,0.0,,
event_time,event_time_V50,50.0,0.2,15,1155062,500,200,-10,2,100,5,1.6764285795658727,1.6685406319341627,0.0966183574879227,7,0.0,4.916,9,1.0,28390,0.0,,
event_time,event_time_V50,50.0,0.2,16,1165062,500,200,-10,2,100,5,0.9953551930148388,1.2036416149153897,0.21146245059288543,24,0.0,4.56,9,1.0,28943,0.0,,
event_time,event_time_V50,50.0,0.2,17,1175062,500,200,-10,2,100,5,1.5113799975123126,1.3599423408120868,0.22701688555347083,11,0.0,4.76,10,1.0,28693,0.0,,
event_time,event_time_V50,50.0,0.2,18,1185062,500,200,-10,2,100,5,0.5272675515797306,0.6061141869245514,0.254302103250478,7,0.0,4.636,9,1.0,28645,0.0,,
event_time,event_time_V50,50.0,0.2,19,1195062,500,200,-10,2,100,5,1.2133960405521256,1.0245752296551107,0.09875359539789068,1,0.0,4.884,10,1.0,28469,0.0,,
event_time,event_time_V50,50.0,0.2,20,1205062,500,200,-10,2,100,5,1.396112129553874,1.019218843681763,0.09108341323106424,11,0.0,4.716,10,1.0,28640,0.0,,
event_time,event_time_V50,50.0,0.2,21,1215062,500,200,-10,2,100,5,1.3808456640509725,1.2474376072338658,0.11152764761012189,2,0.0,4.684,9,1.0,28734,0.0,,
event_time,event_time_V50,50.0,0.2,22,1225062,500,200,-10,2,100,5,1.609253877498445,1.4396178504478947,0.3878902554399243,31,0.0,4.584,9,1.0,28859,0.0,,
event_time,event_time_V50,50.0,0.2,23,1235062,500,200,-10,2,100,5,4.015976928760688,3.839989424616194,0.5104384133611691,24,0.0,4.396,9,1.0,29066,0.0,,
event_time,event_time_V50,50.0,0.2,24,1245062,500,200,-10,2,100,5,0.7260543736010397,0.9536422055713282,0.09653916211293255,5,0.0,4.49,9,1.0,28578,0.0,,
event_time,event_time_V50,50.0,0.2,25,1255062,500,200,-10,2,100,5,2.3653819290852045,1.9785112856562477,0.33822091886608013,9,0.0,4.594,9,1.0,28726,0.0,,
event_time,event_time_V50,50.0,0.2,26,1265062,500,200,-10,2,100,5,1.8327284729590045,1.6169411821688116,0.3435468895078923,7,0.0,4.658,10,1.0,28989,0.0,,
event_time,event_time_V50,50.0,0.2,27,1275062,500,200,-10,2,100,5,2.694589083164942,2.5775199992971407,0.32900000000000007,9,0.0,4.818,9,1.0,28803,0.0,,
event_time,event_time_V50,50.0,0.2,28,1285062,500,200,-10,2,100,5,1.3787082085205709,1.2855679273808902,0.38924339106654515,9,0.0,4.536,9,1.0,28943,0.0,,
event_time,event_time_V50,50.0,0.2,29,1295062,500,200,-10,2,100,5,0.4084563223400054,0.5429013210849243,0.14401622718052728,3,0.0,4.586,10,1.0,28914,0.0,,
event_time,event_time_V50,50.0,0.3,0,1005072,500,200,-10,2,100,5,0.9916150257097759,1.239398151818872,0.38703339882121807,14,0.0,4.432,9,1.0,29147,0.0,,
event_time,event_time_V50,50.0,0.3,1,1015072,500,200,-10,2,100,5,3.572632465251535,2.388494010466843,0.4425711275026344,11,0.0,4.508,10,1.0,28811,0.0,,
event_time,event_time_V50,50.0,0.3,2,1025072,500,200,-10,2,100,5,2.3026475816099694,1.8604771201082957,0.36831483350151356,10,0.0,4.254,8,1.0,29067,0.0,,
event_time,event_time_V50,50.0,0.3,3,1035072,500,200,-10,2,100,5,2.151716056060613,2.502049977521416,0.41008018327605955,9,0.0,4.452,10,1.0,28754,0.0,,
event_time,event_time_V50,50.0,0.3,4,1045072,500,200,-10,2,100,5,1.432826840578101,1.3985247592470786,0.4161425576519916,12,0.0,4.252,9,1.0,28623,0.0,,
event_time,event_time_V50,50.0,0.3,5,1055072,500,200,-10,2,100,5,2.4232924164221625,2.050724892254276,0.23796791443850268,2,0.0,5.874,50,0.972,28102,0.026,,
event_time,event_time_V50,50.0,0.3,6,1065072,500,200,-10,2,100,5,1.257300846991463,1.3968127353102597,0.30992978936810434,19,0.0,4.408,9,1.0,28803,0.0,,
event_time,event_time_V50,50.0,0.3,7,1075072,500,200,-10,2,100,5,3.9025923747058786,2.9471556743820315,0.3854625550660793,9,0.0,4.318,11,1.0,29150,0.0,,
event_time,event_time_V50,50.0,0.3,8,1085072,500,200,-10,2,100,5,2.633422082811074,2.4410731102661867,0.45974576271186446,7,0.0,4.246,9,1.0,29025,0.0,,
event_time,event_time_V50,50.0,0.3,9,1095072,500,200,-10,2,100,5,2.4387967369635177,1.9700488814331045,0.33591160220994476,3,0.0,4.444,10,1.0,28743,0.0,,
event_time,event_time_V50,50.0,0.3,10,1105072,500,200,-10,2,100,5,1.1040917317219494,1.2541805386850078,0.3863381858902576,18,0.0,4.37,9,1.0,28915,0.0,,
event_time,event_time_V50,50.0,0.3,11,1115072,500,200,-10,2,100,5,2.212049033341228,1.6631271736755746,0.09960552268244584,2,0.0,4.434,8,1.0,28968,0.0,,
event_time,event_time_V50,50.0,0.3,12,1125072,500,200,-10,2,100,5,1.927110526421295,1.7990650478446375,0.1998069498069497,4,0.0,4.348,9,1.0,28937,0.0,,
event_time,event_time_V50,50.0,0.3,13,1135072,500,200,-10,2,100,5,1.3468833913217204,1.5677157831961406,0.5329280648429584,1,0.0,4.264,10,1.0,29035,0.0,,
event_time,event_time_V50,50.0,0.3,14,1145072,500,200,-10,2,100,5,3.0896953384953774,2.8757384047557695,0.15827338129496393,10,0.0,4.096,10,1.0,29717,0.0,,
event_time,event_time_V50,50.0,0.3,15,1155072,500,200,-10,2,100,5,1.4262371378343413,1.2875001227404992,0.29732142857142857,6,0.0,4.574,9,1.0,29012,0.0,,
event_time,event_time_V50,50.0,0.3,16,1165072,500,200,-10,2,100,5,3.904941208609901,3.2318979696222248,0.39549549549549556,17,0.0,4.364,9,1.0,29304,0.0,,
event_time,event_time_V50,50.0,0.3,17,1175072,500,200,-10,2,100,5,1.944147752390078,1.7797732078767285,0.2880978865406007,1,0.0,4.506,10,1.0,28673,0.0,,
event_time,event_time_V50,50.0,0.3,18,1185072,500,200,-10,2,100,5,2.740222242822592,2.3105638895795932,0.3303747534516765,7,0.0,4.614,10,1.0,28856,0.0,,
event_time,event_time_V50,50.0,0.3,19,1195072,500,200,-10,2,100,5,1.0140862333588516,1.3692167845663912,0.4612286002014099,14,0.0,4.42,9,1.0,29484,0.0,,
event_time,event_time_V50,50.0,0.3,20,1205072,500,200,-10,2,100,5,0.6388091437201008,0.7872258796496352,0.0946094609460947,3,0.0,4.51,9,1.0,28695,0.0,,
event_time,event_time_V50,50.0,0.3,21,1215072,500,200,-10,2,100,5,1.812167880245952,1.8140599706940324,0.14202334630350189,4,0.0,4.408,10,1.0,28778,0.0,,
event_time,event_time_V50,50.0,0.3,22,1225072,500,200,-10,2,100,5,1.3862891994777573,1.2560231164832223,0.09680638722554893,9,0.0,4.506,10,1.0,28566,0.0,,
event_time,event_time_V50,50.0,0.3,23,1235072,500,200,-10,2,100,5,3.306670260594471,2.0563073255715283,0.2571996027805363,2,0.0,4.478,10,1.0,28921,0.0,,
event_time,event_time_V50,50.0,0.3,24,1245072,500,200,-10,2,100,5,3.5387313844505894,4.214560382883459,0.22551020408163258,11,0.0,13.266,50,0.804,23446,0.194,,
event_time,event_time_V50,50.0,0.3,25,1255072,500,200,-10,2,100,5,1.529078070635193,1.3842851928354676,0.2622478386167147,3,0.0,4.468,8,1.0,28710,0.0,,
event_time,event_time_V50,50.0,0.3,26,1265072,500,200,-10,2,100,5,2.1442283919332894,2.2226264554237396,0.3055555555555555,7,0.0,4.656,9,1.0,28749,0.0,,
event_time,event_time_V50,50.0,0.3,27,1275072,500,200,-10,2,100,5,1.8728112537198338,1.624852018437516,0.321505376344086,0,0.0,4.37,8,1.0,28874,0.0,,
event_time,event_time_V50,50.0,0.3,28,1285072,500,200,-10,2,100,5,0.8051268471788645,0.9962999057337946,0.18065887353878854,2,0.0,4.626,11,1.0,28772,0.0,,
event_time,event_time_V50,50.0,0.3,29,1295072,500,200,-10,2,100,5,0.8125915311934585,0.7837669566915754,0.08711770157553295,1,0.0,4.432,10,1.0,28802,0.0,,
event_time,event_time_V50,50.0,0.4,0,1005082,500,200,-10,2,100,5,1.9645772143919618,1.4009445020595965,0.4327628361858191,247,0.0,4.264,9,1.0,29445,0.0,,
event_time,event_time_V50,50.0,0.4,1,1015082,500,200,-10,2,100,5,1.0062573369682377,0.8629696114053866,0.21936148300720903,16,0.0,4.24,10,1.0,29099,0.0,,
event_time,event_time_V50,50.0,0.4,2,1025082,500,200,-10,2,100,5,1.4983731777010747,1.1419228465859501,0.11308900523560206,5,0.0,4.116,8,1.0,29216,0.0,,
event_time,event_time_V50,50.0,0.4,3,1035082,500,200,-10,2,100,5,3.58763577270579,3.7477792106579635,0.5697538100820633,300,0.0,4.292,10,1.0,29090,0.0,,
event_time,event_time_V50,50.0,0.4,4,1045082,500,200,-10,2,100,5,2.380053967334138,2.8401580655230916,0.3932092004381161,12,0.0,4.37,8,1.0,29210,0.0,,
event_time,event_time_V50,50.0,0.4,5,1055082,500,200,-10,2,100,5,1.8285567550229076,1.9775286230420497,0.30089374379344586,2,0.0,4.21,9,1.0,29059,0.0,,
event_time,event_time_V50,50.0,0.4,6,1065082,500,200,-10,2,100,5,3.4545142338529327,2.3020164838246444,0.4054770318021202,44,0.0,4.31,9,1.0,29122,0.0,,
event_time,event_time_V50,50.0,0.4,7,1075082,500,200,-10,2,100,5,1.672394626375949,1.4283671606432016,0.27594070695553025,300,0.0,4.288,8,1.0,28978,0.0,,
event_time,event_time_V50,50.0,0.4,8,1085082,500,200,-10,2,100,5,1.021772552084333,0.9784047768758984,0.3830921553693831,18,0.0,4.104,8,1.0,29344,0.0,,
event_time,event_time_V50,50.0,0.4,9,1095082,500,200,-10,2,100,5,1.3025397508293526,1.0320302037079385,0.03927813163481956,1,0.0,4.416,8,1.0,29013,0.0,,
event_time,event_time_V50,50.0,0.4,10,1105082,500,200,-10,2,100,5,0.7371937102796042,0.8358416791250669,0.2282722513089005,1,0.0,4.308,9,1.0,29141,0.0,,
event_time,event_time_V50,50.0,0.4,11,1115082,500,200,-10,2,100,5,2.03530520814309,1.6044643192903245,0.4836734693877551,300,0.0,4.212,9,1.0,29174,0.0,,
event_time,event_time_V50,50.0,0.4,12,1125082,500,200,-10,2,100,5,0.9811415488496423,1.1816522459694512,0.3218029350104822,8,0.0,4.232,9,1.0,29362,0.0,,
event_time,event_time_V50,50.0,0.4,13,1135082,500,200,-10,2,100,5,1.2570628096446894,1.0201992363270675,0.32356257046223225,22,0.0,4.286,8,1.0,29221,0.0,,
event_time,event_time_V50,50.0,0.4,14,1145082,500,200,-10,2,100,5,1.5791832766729619,1.3873579272198187,0.28030303030303033,3,0.0,4.22,8,1.0,29317,0.0,,
event_time,event_time_V50,50.0,0.4,15,1155082,500,200,-10,2,100,5,1.2663122767192,1.437383323692969,0.2864529472595657,2,0.0,4.356,9,1.0,28903,0.0,,
event_time,event_time_V50,50.0,0.4,16,1165082,500,200,-10,2,100,5,2.03462530186563,1.4997635875652902,0.1884720951509606,1,0.0,4.254,9,1.0,29223,0.0,,
event_time,event_time_V50,50.0,0.4,17,1175082,500,200,-10,2,100,5,2.066959620048314,2.263207921011578,0.5625,14,0.0,4.164,9,1.0,28961,0.0,,
event_time,event_time_V50,50.0,0.4,18,1185082,500,200,-10,2,100,5,1.889193353727278,1.4672102762247468,0.3175542406311637,128,0.0,4.194,8,1.0,29382,0.0,,
event_time,event_time_V50,50.0,0.4,19,1195082,500,200,-10,2,100,5,0.7607733438053763,1.611052868669609,0.18507751937984504,13,0.0,18.358,50,0.686,20457,0.312,,
event_time,event_time_V50,50.0,0.4,20,1205082,500,200,-10,2,100,5,5.103055188235374,3.5532068304812348,0.5057167985927881,22,0.0,4.26,9,1.0,29236,0.0,,
event_time,event_time_V50,50.0,0.4,21,1215082,500,200,-10,2,100,5,1.0218183440651902,1.711873100584402,0.3574561403508772,15,0.0,4.486,10,1.0,28806,0.0,,
event_time,event_time_V50,50.0,0.4,22,1225082,500,200,-10,2,100,5,1.8782550855334856,1.5900961939016023,0.32619863013698625,2,0.0,4.004,8,1.0,29407,0.0,,
event_time,event_time_V50,50.0,0.4,23,1235082,500,200,-10,2,100,5,0.7666650872620817,0.9140426521502852,0.5468306527909177,22,0.0,4.164,9,1.0,29158,0.0,,
event_time,event_time_V50,50.0,0.4,24,1245082,500,200,-10,2,100,5,1.850271392086501,1.6634681537638882,0.40245051837888784,9,0.0,4.38,8,1.0,28875,0.0,,
event_time,event_time_V50,50.0,0.4,25,1255082,500,200,-10,2,100,5,2.535658242569438,1.642076695250555,0.9382422802850356,300,0.0,5.278,50,0.972,28409,0.026,,
event_time,event_time_V50,50.0,0.4,26,1265082,500,200,-10,2,100,5,0.6742245575997495,0.758212142172547,0.08691406250000006,1,0.0,4.546,9,1.0,28797,0.0,,
event_time,event_time_V50,50.0,0.4,27,1275082,500,200,-10,2,100,5,1.2357902059929535,1.4623800540830538,0.10242290748898676,7,0.0,4.416,9,1.0,28912,0.0,,
event_time,event_time_V50,50.0,0.4,28,1285082,500,200,-10,2,100,5,0.4713217731517379,0.6262018277969328,0.10344827586206888,300,0.0,4.34,9,1.0,28821,0.0,,
event_time,event_time_V50,50.0,0.4,29,1295082,500,200,-10,2,100,5,2.7431000122127065,2.7544741333004414,0.10256410256410253,3,0.0,4.204,8,1.0,29111,0.0,,
event_time,event_time_V50,50.0,0.5,0,1005092,500,200,-10,2,100,5,1.2500311494189844,3.751627034464419,0.1540565177757521,12,0.0,24.086,50,0.562,16588,0.436,,
event_time,event_time_V50,50.0,0.5,1,1015092,500,200,-10,2,100,5,0.5657676660204393,1.1969524339779418,0.6730975348338692,7,0.0,16.702,50,0.716,21690,0.282,,
event_time,event_time_V50,50.0,0.5,2,1025092,500,200,-10,2,100,5,0.763898707151716,0.679156414075851,0.5980392156862745,4,0.0,4.044,9,1.0,29673,0.0,,
event_time,event_time_V50,50.0,0.5,3,1035092,500,200,-10,2,100,5,1.8439387282190538,1.8888799663880818,0.3742802303262956,6,0.0,4.246,8,1.0,28941,0.0,,
event_time,event_time_V50,50.0,0.5,4,1045092,500,200,-10,2,100,5,1.1257217138634008,1.1426281191018228,0.23044575273338944,7,0.0,4.16,8,1.0,29365,0.0,,
event_time,event_time_V50,50.0,0.5,5,1055092,500,200,-10,2,100,5,2.6790654375209213,2.3181790722074767,1.1777323799795711,3,0.0,6.662,50,0.936,27970,0.062,,
event_time,event_time_V50,50.0,0.5,6,1065092,500,200,-10,2,100,5,1.5785528020767892,1.7001815289906699,0.36108108108108106,7,0.0,4.13,9,1.0,29031,0.0,,
event_time,event_time_V50,50.0,0.5,7,1075092,500,200,-10,2,100,5,0.6439627705425396,0.869593003245671,0.12476547842401499,3,0.0,19.42,50,0.664,19499,0.334,,
event_time,event_time_V50,50.0,0.5,8,1085092,500,200,-10,2,100,5,1.4028532508571827,1.5825840121643273,0.30383795309168443,4,0.0,4.064,9,1.0,29345,0.0,,
event_time,event_time_V50,50.0,0.5,9,1095092,500,200,-10,2,100,5,4.421603428545267,3.968264991018876,0.38222222222222224,13,0.0,4.142,8,1.0,29277,0.0,,
event_time,event_time_V50,50.0,0.5,10,1105092,500,200,-10,2,100,5,2.0427798214269455,2.0852443899722064,0.22859830667920977,8,0.0,4.144,9,1.0,29147,0.0,,
event_time,event_time_V50,50.0,0.5,11,1115092,500,200,-10,2,100,5,2.735320590752826,1.908072863991558,0.3565121412803532,24,0.0,4.102,8,1.0,29092,0.0,,
event_time,event_time_V50,50.0,0.5,12,1125092,500,200,-10,2,100,5,2.8529932578332264,2.3218646963842913,0.11717974180734853,3,0.0,4.198,9,1.0,29190,0.0,,
event_time,event_time_V50,50.0,0.5,13,1135092,500,200,-10,2,100,5,2.4684297934671044,3.707702470325626,0.23996350364963503,23,0.0,15.336,50,0.752,22531,0.246,,
event_time,event_time_V50,50.0,0.5,14,1145092,500,200,-10,2,100,5,3.96971831254008,3.216689057272584,0.4417628541448058,3,0.0,3.932,8,1.0,29562,0.0,,
event_time,event_time_V50,50.0,0.5,15,1155092,500,200,-10,2,100,5,1.5495784211838879,2.3842462787754584,0.27153558052434457,3,0.0,3.95,8,1.0,29566,0.0,,
event_time,event_time_V50,50.0,0.5,16,1165092,500,200,-10,2,100,5,1.5931963677070373,1.420717871203399,0.32534246575342457,11,0.0,3.908,8,1.0,29854,0.0,,
event_time,event_time_V50,50.0,0.5,17,1175092,500,200,-10,2,100,5,0.0029302904664213567,0.6991645524898423,0.008337965536409116,1,0.0,31.488,50,0.4,11832,0.598,,
event_time,event_time_V50,50.0,0.5,18,1185092,500,200,-10,2,100,5,1.0213379679853967,1.0130494246617188,0.09566968781470292,3,0.0,4.304,10,1.0,29124,0.0,,
event_time,event_time_V50,50.0,0.5,19,1195092,500,200,-10,2,100,5,4.356404489244798,3.590371379482152,0.7243735763097949,25,0.0,3.924,8,1.0,29366,0.0,,
event_time,event_time_V50,50.0,0.5,20,1205092,500,200,-10,2,100,5,1.4487017691005304,1.2183234892849346,0.10805500982318271,5,0.0,3.902,10,1.0,29509,0.0,,
event_time,event_time_V50,50.0,0.5,21,1215092,500,200,-10,2,100,5,2.2973756883048964,1.7910545512668716,0.5196936542669585,8,0.0,3.89,9,1.0,29408,0.0,,
event_time,event_time_V50,50.0,0.5,22,1225092,500,200,-10,2,100,5,2.0515008373045815,1.8296985361407736,0.12914285714285711,3,0.0,4.118,9,1.0,29568,0.0,,
event_time,event_time_V50,50.0,0.5,23,1235092,500,200,-10,2,100,5,1.4286187845561424,1.2014827782120345,0.6459816887080366,17,0.0,3.702,8,1.0,29704,0.0,,
event_time,event_time_V50,50.0,0.5,24,1245092,500,200,-10,2,100,5,1.7829010569102994,1.8242756930720796,0.5834084761045988,23,0.0,3.966,8,1.0,29479,0.0,,
event_time,event_time_V50,50.0,0.5,25,1255092,500,200,-10,2,100,5,1.1624048274863599,1.3866905671267407,0.19593787335722826,1,0.0,4.198,8,1.0,28915,0.0,,
event_time,event_time_V50,50.0,0.5,26,1265092,500,200,-10,2,100,5,4.062945087420396,3.11965521476473,1.2057471264367816,8,0.0,8.134,50,0.91,26885,0.088,,
event_time,event_time_V50,50.0,0.5,27,1275092,500,200,-10,2,100,5,1.4215581423328,1.0900517518227355,0.2687074829931973,13,0.0,4.21,8,1.0,29018,0.0,,
event_time,event_time_V50,50.0,0.5,28,1285092,500,200,-10,2,100,5,1.2219712355691807,1.0309102012785465,0.5318791946308725,35,0.0,4.094,9,1.0,29101,0.0,,
event_time,event_time_V50,50.0,0.5,29,1295092,500,200,-10,2,100,5,0.9207505127762179,1.5471038501120384,0.45768880800727935,13,0.0,15.936,50,0.736,21976,0.262,,
event_time,event_time_V50,50.0,0.6,0,1005102,500,200,-10,2,100,5,2.000113163259392,1.5295786493101524,0.5425742574257425,5,0.0,3.866,9,1.0,29458,0.0,,
event_time,event_time_V50,50.0,0.6,1,1015102,500,200,-10,2,100,5,0.2740756836580297,4.103028018505622,1.0186915887850467,300,0.0,28.816,50,0.456,13800,0.542,,
event_time,event_time_V50,50.0,0.6,2,1025102,500,200,-10,2,100,5,2.1929284027318516,1.6707262854442397,0.5202769535113748,31,0.0,3.742,8,1.0,29814,0.0,,
event_time,event_time_V50,50.0,0.6,3,1035102,500,200,-10,2,100,5,1.144858732756351,2.68185568440284,0.2969776609724047,4,0.0,18.366,50,0.682,20282,0.316,,
event_time,event_time_V50,50.0,0.6,4,1045102,500,200,-10,2,100,5,1.0641671544989022,1.8399305269779904,0.046028880866425946,1,0.0,17.59,50,0.704,20847,0.294,,
event_time,event_time_V50,50.0,0.6,5,1055102,500,200,-10,2,100,5,4.096805811431856,2.816391677855706,0.5679374389051808,17,0.0,3.9,7,1.0,29399,0.0,,
event_time,event_time_V50,50.0,0.6,6,1065102,500,200,-10,2,100,5,1.3707132377749027,1.458093422755287,0.19700214132762317,6,0.0,3.978,9,1.0,29370,0.0,,
event_time,event_time_V50,50.0,0.6,7,1075102,500,200,-10,2,100,5,1.259754875743689,1.3263445200753845,0.5962596259625963,4,0.0,3.8,8,1.0,29351,0.0,,
event_time,event_time_V50,50.0,0.6,8,1085102,500,200,-10,2,100,5,2.4187478881793654,1.9559871792864278,0.30997876857749473,8,0.0,3.906,8,1.0,29258,0.0,,
event_time,event_time_V50,50.0,0.6,9,1095102,500,200,-10,2,100,5,0.7784972776499129,1.1604667584226747,0.16342412451361865,23,0.0,13.224,50,0.794,23812,0.204,,
event_time,event_time_V50,50.0,0.6,10,1105102,500,200,-10,2,100,5,0.5585310230289622,1.413692733830467,0.7737451737451738,20,0.0,20.41,50,0.634,19180,0.364,,
