run,seed,hft_frac,info_lag,book_volume,speed_mult,softlimit,n_iter,shock_it,shock_dp,vol_ratio,spread_ratio,max_drawdown,recovery_time,mm_panic_ratio,acf_abs_ret_1,acf_abs_ret_5,vol_persistence,high_vol_cluster_share
9,9040320,0.4,0,300,2,100,500,200,-10,0.8429094787373257,1.189639792994603,0.10598111227701988,25,0.08666666666666667,0.37818954479097205,0.2079668262274925,0.9388371247339954,0.030100334448160536
10,10040320,0.4,0,300,2,100,500,200,-10,1.7570034587090515,1.345272145056669,0.113849765258216,10,1.0,0.4862758984941314,0.37021366377128767,0.9745599039153926,0.27424749163879597
11,11040320,0.4,0,300,2,100,500,200,-10,2.5155594912633212,2.5467850757932218,0.3404689092762487,160,0.95,0.33823847941566537,0.17462508244558575,0.9639839641823327,0.23745819397993312
12,12040320,0.4,0,300,2,100,500,200,-10,2.2971832456333345,3.5709582821233536,0.15980861244019143,30,1.0,0.3125750399357271,0.29220552282246653,0.962957941585209,0.6789297658862876
13,13040320,0.4,0,300,2,100,500,200,-10,1.3245492633535776,1.6758608973638687,0.26512096774193544,3,1.0,0.49696185042664326,0.18959689803167804,0.976211516690858,0.11705685618729098
14,14040320,0.4,0,300,2,100,500,200,-10,2.5114423505776893,2.8232723263084902,0.20039880358923226,9,1.0,0.2543217736350357,0.21739927264699788,0.9716723522529253,0.3712374581939799
15,15040320,0.4,0,300,2,100,500,200,-10,3.181880554709549,2.4836942509166335,0.13995943204868153,15,1.0,0.19475691569693715,0.13741016328568756,0.9688169520800464,0.5150501672240803
16,16040320,0.4,0,300,2,100,500,200,-10,2.4458573128135868,3.531956795350034,0.20729166666666674,15,1.0,0.3952089496732318,0.26256518221065994,0.975044042333994,0.43478260869565216
17,17040320,0.4,0,300,2,100,500,200,-10,1.851676054287291,2.228523882484967,0.333011583011583,2,1.0,0.34682154067006743,0.1974571974422099,0.9786119936537729,0.31438127090301005
18,18040320,0.4,0,300,2,100,500,200,-10,2.871373668792467,2.4273512355220723,0.3567708333333334,127,1.0,0.3384468169872635,0.07179845169973975,0.9465779921780566,0.4916387959866221
19,19040320,0.4,0,300,2,100,500,200,-10,0.7015573331320445,0.823418223929303,0.12725344644750797,1,1.0,0.25565195754152487,0.18463207596468084,0.96890688428723,0.043478260869565216
20,20040320,0.4,0,300,2,100,500,200,-10,0.8771212595016219,1.2501066957543,0.0903426791277259,1,1.0,0.14437996141208503,0.126087773350738,0.9643444774851686,0.07023411371237458
21,21040320,0.4,0,300,2,100,500,200,-10,1.28513932472247,1.9227219874648833,0.2038724373576309,4,1.0,0.5442469493057361,0.11933956046104742,0.9787413618163631,0.13712374581939799
22,22040320,0.4,0,300,2,100,500,200,-10,2.5137741270982334,2.5195584606947974,0.264321608040201,12,1.0,0.2734150364585902,0.22585154436839452,0.9706911156332597,0.6923076923076923
23,23040320,0.4,0,300,2,100,500,200,-10,2.238276381665176,4.179642158374904,0.3354101765316718,300,0.5166666666666667,0.34443557603814284,0.10116267257401299,0.9655211680779576,0.8193979933110368
24,24040320,0.4,0,300,2,100,500,200,-10,2.541507664163659,2.527099610137528,0.25350877192982463,11,0.3466666666666667,0.41045229956616736,0.3911523610149822,0.9781449949854994,0.4816053511705686
25,25040320,0.4,0,300,2,100,500,200,-10,4.415467264609267,4.185339817422348,0.31351351351351353,30,1.0,0.16864632846964905,0.028318419397499673,0.9429652356198918,0.4983277591973244
26,26040320,0.4,0,300,2,100,500,200,-10,1.8343551260184534,2.0930880290856075,0.38888888888888884,15,1.0,0.23054524020912145,0.27790576563383573,0.9695225117114723,0.22742474916387959
27,27040320,0.4,0,300,2,100,500,200,-10,2.4847277958669087,5.654164531943585,0.22875816993464054,7,1.0,0.45487608790979267,0.23097983152527413,0.9701555533549129,0.8494983277591973
28,28040320,0.4,0,300,2,100,500,200,-10,1.4319198804072764,1.271115025653515,0.1744604316546763,3,1.0,0.3380067530736443,0.2652662664708032,0.9649802931511194,0.20066889632107024
29,29040320,0.4,0,300,2,100,500,200,-10,1.4155175137919946,1.1914436668285833,0.11274060494958751,4,1.0,0.13559962921002905,-0.0043602667053117125,0.9697466441270534,0.1705685618729097
30,30040320,0.4,0,300,2,100,500,200,-10,1.6015325571088532,2.4095760970824767,0.11934156378600831,16,1.0,0.13088005048564866,0.015295818507474569,0.9233726574421088,0.32441471571906355
31,31040320,0.4,0,300,2,100,500,200,-10,1.8543608128952558,2.774676011507489,0.09845559845559836,21,0.9333333333333333,0.4726306050615874,0.22215735530440192,0.9723982776609869,0.4280936454849498
32,32040320,0.4,0,300,2,100,500,200,-10,1.4779397548319984,1.0005569522191333,0.3648068669527897,8,1.0,0.2231363133922039,0.21349858366202873,0.943318791216769,0.06354515050167224
33,33040320,0.4,0,300,2,100,500,200,-10,1.4999363244512827,1.5047303946895874,0.37924151696606784,23,1.0,0.416626658136363,0.1834042648138295,0.9767373743838477,0.19063545150501673
34,34040320,0.4,0,300,2,100,500,200,-10,2.685538236495897,3.4906731369045367,0.19360902255639104,12,1.0,0.3214135096204946,0.08902683675782479,0.9611674131072739,0.4882943143812709
35,35040320,0.4,0,300,2,100,500,200,-10,1.6315314806349304,1.6677230731693853,0.086105675146771,12,1.0,0.24074084669739734,0.06430550110174944,0.955137615213259,0.5351170568561873
36,36040320,0.4,0,300,2,100,500,200,-10,4.878279903249857,4.9092244719521005,0.25828460038986356,15,1.0,0.22754513039529528,0.05083887099308597,0.9402136035283137,0.7525083612040134
37,37040320,0.4,0,300,2,100,500,200,-10,2.7965339571333523,2.984685836984018,0.1511017838405036,9,1.0,0.4269695085195186,0.2777364066877308,0.979629505515795,0.6488294314381271
38,38040320,0.4,0,300,2,100,500,200,-10,1.9299844733490814,2.521611431619289,0.3985042735042735,7,0.9833333333333333,0.12287084112308118,0.14896480073329904,0.94251466551802,0.4013377926421405
39,39040320,0.4,0,300,2,100,500,200,-10,5.8472512856269985,5.566229883739555,0.5431861804222649,21,1.0,0.2890409974802532,0.08203707338269432,0.9689052903936098,0.4882943143812709
40,40040320,0.4,0,300,2,100,500,200,-10,2.381937420400058,3.0761787997531456,0.4459459459459459,21,1.0,0.2990231364497967,0.1587163575406657,0.9434163925580107,0.5016722408026756
41,41040320,0.4,0,300,2,100,500,200,-10,5.660852706200763,5.956304464028539,0.36965376782077397,25,1.0,0.2129538773283441,0.20607173839819262,0.9509540631898509,0.7959866220735786
42,42040320,0.4,0,300,2,100,500,200,-10,4.865781715620359,4.577627539299628,0.5986261040235525,25,1.0,0.15912001020436908,0.06017195344965743,0.9112142909357593,0.6321070234113713
43,43040320,0.4,0,300,2,100,500,200,-10,0.8321847592733805,1.411511486866536,0.5085714285714286,23,1.0,0.37175373619870333,0.3340765492071489,0.9714300753610297,0.09698996655518395
44,44040320,0.4,0,300,2,100,500,200,-10,1.198326956450835,1.027155085523909,0.5987963891675026,16,1.0,0.5246757114614241,0.15151751399724933,0.9659915263386463,0.11371237458193979
45,45040320,0.4,0,300,2,100,500,200,-10,1.9454727310261093,0.7692164770860391,0.10616113744075832,17,1.0,0.4193441760981847,0.2462729838580887,0.9680991253177745,0.22073578595317725
46,46040320,0.4,0,300,2,100,500,200,-10,11.474169944003224,13.948683428180198,0.6267995570321151,22,1.0,0.24272543470946958,0.10107765282147513,0.9668675617553324,0.979933110367893
47,47040320,0.4,0,300,2,100,500,200,-10,5.554251890135824,5.868286256535461,0.10323253388946825,19,0.94,0.3294586347653738,0.3196869010172602,0.985047386801857,0.8193979933110368
48,48040320,0.4,0,300,2,100,500,200,-10,1.8198870897655244,1.5336318604766639,0.2403100775193798,8,1.0,0.37794053613851775,0.22896279508279938,0.9696331339750992,0.3210702341137124
49,49040320,0.4,0,300,2,100,500,200,-10,0.7304338854384669,0.7227112704659019,0.22553588070829453,20,1.0,0.2215594516234341,0.06743878520303087,0.9332181668820438,0.033444816053511704
50,50040320,0.4,0,300,2,100,500,200,-10,2.4349018806221916,4.060423980516022,0.18484288354898337,31,0.9166666666666666,0.2952300439955444,0.14838349414179056,0.966217711085552,0.8361204013377926
51,51040320,0.4,0,300,2,100,500,200,-10,1.140530198326376,1.4001177676320413,0.14882772680937814,13,1.0,0.3985166342366015,0.052142134941910126,0.9623299662151775,0.033444816053511704
52,52040320,0.4,0,300,2,100,500,200,-10,0.24277619991138924,0.5285433761028261,0.10414827890556044,9,1.0,0.3746123007819773,0.4658114714914927,0.9752852192539442,0.0
53,53040320,0.4,0,300,2,100,500,200,-10,4.649756550290418,6.840260212055454,0.32113341204250295,28,1.0,0.4323855009832049,0.36467686774443425,0.9836000671067564,0.9163879598662207
54,54040320,0.4,0,300,2,100,500,200,-10,1.925228406321029,13.582957540169545,0.6297747306562194,28,1.0,0.6078219740138407,0.4625256365955437,0.9872587878626958,0.2809364548494983
55,55040320,0.4,0,300,2,100,500,200,-10,0.8275027274240797,0.82935227323434,0.12214498510427008,12,1.0,0.18282385257830341,0.13717529934468653,0.9512667446933498,0.033444816053511704
56,56040320,0.4,0,300,2,100,500,200,-10,0.8734822485246834,1.4622185068301425,0.5997666277712953,7,1.0,0.5828752509327978,0.01948504183458838,0.9528750015140558,0.0903010033444816
57,57040320,0.4,0,300,2,100,500,200,-10,1.9518363044571017,1.7377716070503026,0.5452609158679447,23,1.0,0.10080589996533602,0.17967896748358925,0.9363871132617311,0.24749163879598662
58,58040320,0.4,0,300,2,100,500,200,-10,2.0238487505691847,0.907231478705278,0.09281961471103335,4,1.0,0.2191785166425453,0.19198768866156343,0.9701256662252743,0.10702341137123746
59,59040320,0.4,0,300,2,100,500,200,-10,1.5332487835125468,3.0331014247774073,0.597457627118644,9,1.0,0.5247245050367323,0.300039258800771,0.9670979513910609,0.2809364548494983
60,60040320,0.4,0,300,2,100,500,200,-10,1.564523977861164,1.8765308904685862,0.799791449426486,67,1.0,0.5555197084833601,0.21183735480722896,0.9604076207845246,0.19063545150501673
61,61040320,0.4,0,300,2,100,500,200,-10,0.9639159693535835,0.6081364698657781,0.10596707818930037,20,0.0,0.32803845864296455,-0.04282116457450635,0.9622097951996228,0.06020066889632107
62,62040320,0.4,0,300,2,100,500,200,-10,1.4206838098081245,1.6179070646815819,0.553763440860215,5,1.0,0.36508688995795,0.19421539136306568,0.9701514455747688,0.19063545150501673
63,63040320,0.4,0,300,2,100,500,200,-10,1.7942933358571427,2.280380548172673,0.17480468750000006,6,1.0,0.31086795218761054,0.31665083642197683,0.9715684247747736,0.7692307692307693
64,64040320,0.4,0,300,2,100,500,200,-10,1.2944721209522898,1.259143039612122,0.12993262752646775,3,1.0,0.25608482079195005,0.0025881351845512763,0.9532784744890178,0.23411371237458195
65,65040320,0.4,0,300,2,100,500,200,-10,0.49037956220746115,0.6036425243408317,0.09070796460176994,1,1.0,0.3591998493744727,0.07785992079178314,0.963761547871486,0.013377926421404682
66,66040320,0.4,0,300,2,100,500,200,-10,1.446835369845708,1.638255688760693,0.18828828828828834,56,1.0,0.45058227301569487,0.12980781362554528,0.9743410704164557,0.20735785953177258
67,67040320,0.4,0,300,2,100,500,200,-10,5.252996162413161,5.339396488197141,0.3826311263972485,15,0.9466666666666667,0.16721806238871204,-0.040702042922426795,0.9376892815561009,0.8060200668896321
68,68040320,0.4,0,300,2,100,500,200,-10,2.002962708488646,2.101663856137913,0.13117870722433456,30,1.0,0.4139650142640405,0.1256485287575866,0.9655527008211899,0.2842809364548495
69,69040320,0.4,0,300,2,100,500,200,-10,7.241625597495115,8.545239087527646,0.5453648915187377,65,0.89,0.1555096657395966,0.02289918503989736,0.9447948185465995,0.7525083612040134
70,70040320,0.4,0,300,2,100,500,200,-10,1.1129177151041325,1.0276565404293758,0.45297297297297295,12,1.0,0.39958566325824196,-0.05273638434684249,0.9389752825630027,0.15384615384615385
71,71040320,0.4,0,300,2,100,500,200,-10,1.7673201669149348,1.8844384438626227,0.23949579831932769,6,1.0,0.4833279049802703,0.07001728590893097,0.9716013571801128,0.27424749163879597
72,72040320,0.4,0,300,2,100,500,200,-10,2.684584784945986,2.0930557374553356,0.5817782656421514,5,1.0,0.20007869844733783,0.1226047356999524,0.9364758855198839,0.43478260869565216
73,73040320,0.4,0,300,2,100,500,200,-10,1.103835504557278,1.2662593653299352,0.10497237569060766,18,1.0,0.3570314474334683,0.17704749754104598,0.9658707145136542,0.09364548494983277
74,74040320,0.4,0,300,2,100,500,200,-10,1.6257928237060346,1.5279627849253665,0.4344758064516129,166,1.0,0.2417113360076205,0.11049205009975464,0.9572197021381019,0.1605351170568562
75,75040320,0.4,0,300,2,100,500,200,-10,1.2408135518103969,2.452653017845923,0.09432146294513966,13,1.0,0.254895819477498,0.30734284596051625,0.9796536734917475,0.18729096989966554
76,76040320,0.4,0,300,2,100,500,200,-10,2.7153600401452955,3.025942521530782,0.4376181474480151,26,1.0,0.46092123567743076,0.26449370468378564,0.9673925934387227,0.18394648829431437
77,77040320,0.4,0,300,2,100,500,200,-10,6.699587475127139,4.439178663162426,0.48279252704031467,12,1.0,0.25542175124158634,0.2293492928307547,0.958604122197622,0.7357859531772575
78,78040320,0.4,0,300,2,100,500,200,-10,6.520359813285204,4.563488117070705,0.10487580496780134,4,1.0,0.12011141395180526,0.14865959390215802,0.9606374737195589,0.8461538461538461
79,79040320,0.4,0,300,2,100,500,200,-10,2.5023235569310542,2.028568766508658,0.10521042084168337,21,1.0,0.5233983185465012,0.28455764231299574,0.9694679647641119,0.4414715719063545
80,80040320,0.4,0,300,2,100,500,200,-10,2.792843839397408,3.522403268514332,0.4033989266547406,25,0.7466666666666667,0.6150505373689901,0.25999354274416475,0.9894250945601271,0.5785953177257525
81,81040320,0.4,0,300,2,100,500,200,-10,2.125791353610559,2.105110449863858,0.2229795520934762,35,0.9,0.2317191561474266,0.19628669208999988,0.964880912502008,0.40468227424749165
82,82040320,0.4,0,300,2,100,500,200,-10,5.811005576717567,4.589530400306953,0.10301768990634748,8,0.9233333333333333,0.324090083190316,0.056792300042362756,0.969144021242083,0.8294314381270903
83,83040320,0.4,0,300,2,100,500,200,-10,1.8959785912107534,1.3422965083591096,0.1179201485608171,26,1.0,0.2437735981280247,0.19675340044008263,0.9738701008995637,0.45819397993311034
84,84040320,0.4,0,300,2,100,500,200,-10,4.787094525732517,4.126248133379968,0.4328922495274102,22,1.0,0.3755463023123776,0.26882171234234636,0.9734771857980546,0.5016722408026756
85,85040320,0.4,0,300,2,100,500,200,-10,3.1697055844131503,13.146261216910629,0.9549041713641488,300,1.0,0.49297926312791535,0.33248707058364657,0.9720792999891531,0.30434782608695654
86,86040320,0.4,0,300,2,100,500,200,-10,1.2228539463448513,1.0442949555731564,0.21535745807590462,183,1.0,0.22671749049415157,0.15908770606735856,0.9680111307383293,0.20066889632107024
87,87040320,0.4,0,300,2,100,500,200,-10,1.0054446430047297,0.6920632467960833,0.43939393939393934,16,1.0,0.13528580933161796,0.1349759972637354,0.9535357952212172,0.10033444816053512
88,88040320,0.4,0,300,2,100,500,200,-10,4.041938133591486,3.2242932885830675,0.2772946859903382,14,1.0,0.41205488406229124,0.2569291293702261,0.9701560494084533,0.7324414715719063
89,89040320,0.4,0,300,2,100,500,200,-10,3.575790751982807,3.328980289915898,0.5470588235294117,11,1.0,0.24034576444806033,0.18401692022087052,0.9465827442259029,0.3210702341137124
90,90040320,0.4,0,300,2,100,500,200,-10,3.824730359201509,2.1932586398688394,0.1314741035856574,17,1.0,0.19213955376459518,0.01833514890181417,0.9275103272130635,0.39464882943143814
91,91040320,0.4,0,300,2,100,500,200,-10,1.0962195091436981,0.985599792111457,0.44565217391304346,9,1.0,0.3359955166338528,0.2806163994192658,0.9623634298453834,0.14715719063545152
92,92040320,0.4,0,300,2,100,500,200,-10,0.0,1.631665415646797e-08,0.0,0,1.0,0.0,0.0,0.0,0.0
93,93040320,0.4,0,300,2,100,500,200,-10,1.4388185969607161,1.3126537246996428,0.19939577039274922,44,1.0,0.18914720525826617,0.16767617570488122,0.9709485299581478,0.22073578595317725
94,94040320,0.4,0,300,2,100,500,200,-10,1.6170653947879354,1.718641742124713,0.11067193675889331,10,1.0,0.20414204475831668,0.1406201448558625,0.9441388824279098,0.3879598662207358
95,95040320,0.4,0,300,2,100,500,200,-10,0.7584827810962299,0.572331204779013,0.7639484978540773,14,1.0,0.1822747563714646,0.0886746680570127,0.9291981654107471,0.0802675585284281
96,96040320,0.4,0,300,2,100,500,200,-10,1.14225107562171,1.166138518318197,0.12156448202959831,5,1.0,0.23811916309428297,0.10973988614110662,0.9509873350873065,0.28762541806020064
97,97040320,0.4,0,300,2,100,500,200,-10,0.834351496573609,1.1446391593933325,0.20228571428571432,11,1.0,0.2838024577890624,0.20421541777319788,0.9529842597745016,0.0033444816053511705
98,98040320,0.4,0,300,2,100,500,200,-10,0.865105621879166,1.0798338319555312,0.5055387713997985,7,1.0,0.35947408243575185,0.3809465662039637,0.9793983983051593,0.07692307692307693
99,99040320,0.4,0,300,2,100,500,200,-10,3.7753185346298714,8.614138115596191,0.4173703256936068,40,0.9066666666666666,0.31944960475862755,0.266426379491422,0.9841971653760997,0.8394648829431438
100,100040320,0.4,0,300,2,100,500,200,-10,4.329486768981057,4.127851625013761,0.09691629955947134,8,1.0,0.24891615406794315,0.1306006876685577,0.9622517500025518,0.5886287625418061
101,101040320,0.4,0,300,2,100,500,200,-10,2.796560199632235,2.7621479502127557,0.3004694835680751,44,1.0,0.2618106053266127,0.22415535339619638,0.9715297773767666,0.49498327759197325
102,102040320,0.4,0,300,2,100,500,200,-10,1.2967971009801127,1.5517502130165937,0.31840796019900497,12,1.0,0.3528938165045982,0.20426679215554153,0.9622147481693295,0.19063545150501673
103,103040320,0.4,0,300,2,100,500,200,-10,5.365225792471216,5.6559525744517405,0.0949367088607595,3,1.0,0.30920360136341196,0.26672609554870824,0.9763660429410513,0.6120401337792643
104,104040320,0.4,0,300,2,100,500,200,-10,1.0945068219662473,1.1680033382353638,0.30826271186440685,13,1.0,0.3303135505581612,0.06367404315721938,0.9550657626122522,0.12374581939799331
105,105040320,0.4,0,300,2,100,500,200,-10,4.0425015053810185,4.711601717806987,0.5281425891181989,38,1.0,0.19223680747659133,0.23078247922629272,0.9623103483868528,0.5719063545150501
106,106040320,0.4,0,300,2,100,500,200,-10,4.769421490861267,4.098651335252252,0.3006814310051108,7,1.0,0.18840848874846106,0.27985628199217855,0.9739570092690714,0.5183946488294314
107,107040320,0.4,0,300,2,100,500,200,-10,2.5124196175284124,2.0156276277269836,0.12185686653771768,20,1.0,0.1226427536741829,0.035351613768197745,0.9658951284171563,0.41471571906354515
108,108040320,0.4,0,300,2,100,500,200,-10,1.0927843950225422,1.797411118041397,0.16635859519408502,1,1.0,0.44957884580151397,0.2647702509318442,0.9819939877770515,0.0903010033444816
109,109040320,0.4,0,300,2,100,500,200,-10,3.729292776003325,3.2265035588178965,0.3352380952380953,50,1.0,0.28613024078046373,0.126610318766675,0.9737320388134194,0.45484949832775917
110,110040320,0.4,0,300,2,100,500,200,-10,1.4697501603468395,1.005827850049779,0.39920556107249255,12,1.0,0.37002285409713687,0.28967386965568503,0.9702062255473777,0.17725752508361203
111,111040320,0.4,0,300,2,100,500,200,-10,4.5707931750974895,4.7302011541653775,0.10531135531135531,4,1.0,0.37080624281487234,0.25335999346555665,0.9652329683154421,0.3177257525083612
112,112040320,0.4,0,300,2,100,500,200,-10,1.7742508591447652,1.2132553757895614,0.6244979919678715,14,1.0,0.12454686169695893,0.06582609360650636,0.9275859120330031,0.21070234113712374
113,113040320,0.4,0,300,2,100,500,200,-10,3.6034076630738294,3.1341671637391295,0.3021778584392014,5,1.0,0.3368363850039134,0.06880662498098346,0.9698173176238024,0.6287625418060201
114,114040320,0.4,0,300,2,100,500,200,-10,2.140738186391378,2.0287630052955596,0.15363128491620112,15,1.0,0.25190461836163053,0.21741923196807814,0.9488023891016094,0.20066889632107024
115,115040320,0.4,0,300,2,100,500,200,-10,1.6924093165865126,1.3575450796125037,0.09624639076034648,11,0.0,0.46529422765402484,-0.0010949784011495527,0.9499527365762438,0.17391304347826086
116,116040320,0.4,0,300,2,100,500,200,-10,4.841262873227442,5.932141479009097,0.1177094379639448,27,0.9266666666666666,0.2983195585256552,0.25271276622391614,0.9583160697626582,0.5551839464882943
117,117040320,0.4,0,300,2,100,500,200,-10,2.0393946845620197,1.6966850067033101,0.2643097643097642,86,1.0,0.3420631858886428,0.13425644344516488,0.9653806134543415,0.36789297658862874
118,118040320,0.4,0,300,2,100,500,200,-10,1.5562267531448495,1.3730641249252702,0.09871668311944719,12,0.07333333333333333,0.23433513243954004,0.16917672715886953,0.9412671232202354,0.22742474916387959
119,119040320,0.4,0,300,2,100,500,200,-10,2.2175944642073087,2.5416156546029796,0.09732824427480918,6,0.8266666666666667,0.18017855047641285,0.1630895948862189,0.9639260612230934,0.2608695652173913
120,120040320,0.4,0,300,2,100,500,200,-10,1.7744173121890148,2.811671731621883,0.08820614469772056,3,1.0,0.3509790143296688,0.25200923203977005,0.9811540243294721,0.5217391304347826
121,121040320,0.4,0,300,2,100,500,200,-10,0.28262941021186566,0.3480065244884224,0.16605839416058385,300,1.0,0.21614386669801064,0.060140750570685,0.9581462995310163,0.0
122,122040320,0.4,0,300,2,100,500,200,-10,2.9146927880347726,3.7815808781274285,0.1884720951509606,25,0.9633333333333334,0.5150829913059688,0.3440503090467815,0.9685217716657815,0.6688963210702341
123,123040320,0.4,0,300,2,100,500,200,-10,0.878739262916475,0.6572350987926565,0.101196953210011,3,1.0,0.48764589974314365,0.15712356403349922,0.9737197816901103,0.11036789297658862
124,124040320,0.4,0,300,2,100,500,200,-10,2.3421871283132973,3.1856669930351407,0.6401345291479821,8,1.0,0.5315840554722092,0.32747264853038016,0.9794259405409352,0.3511705685618729
125,125040320,0.4,0,300,2,100,500,200,-10,1.7339567117923642,1.3657845832517543,0.4263959390862945,11,1.0,0.19392323148160054,0.12838889231411146,0.9698723950797288,0.1605351170568562
126,126040320,0.4,0,300,2,100,500,200,-10,4.2653787541882675,4.927281311693197,0.096551724137931,6,1.0,0.26670861144859087,0.15948870471606608,0.9611344722842488,0.9264214046822743
127,127040320,0.4,0,300,2,100,500,200,-10,2.9055487568085807,6.489558477596637,0.29417293233082714,9,0.97,0.07055740747821859,0.12372352456291291,0.977203366803137,0.4682274247491639
128,128040320,0.4,0,300,2,100,500,200,-10,2.7504468083963456,2.4414597433278704,0.5330520393811532,14,1.0,0.3239983609376108,0.0038150908056471286,0.9399531283630652,0.451505016722408
129,129040320,0.4,0,300,2,100,500,200,-10,0.6484716615355475,0.5958211720799762,0.13105726872246687,6,1.0,0.2524115261310485,0.02289550763075645,0.9504408280902436,0.03678929765886288
130,130040320,0.4,0,300,2,100,500,200,-10,3.502466692458372,2.3873495667706663,0.12757973733583486,23,1.0,0.2093898373852886,0.053276892032618324,0.9511135821149728,0.46488294314381273
131,131040320,0.4,0,300,2,100,500,200,-10,4.515282444623104,2.7386870353492436,0.4598540145985402,1,1.0,0.3998374632161378,0.08556746229883186,0.9549343023806193,0.43478260869565216
132,132040320,0.4,0,300,2,100,500,200,-10,0.567841987573851,0.7618287430090644,0.41198156682027653,20,1.0,0.15183139400854162,0.01042458012359813,0.9472522911749028,0.06688963210702341
133,133040320,0.4,0,300,2,100,500,200,-10,5.257361185291144,4.812116308605921,0.35911016949152547,26,0.9766666666666667,0.4172544185649389,0.39820101713110906,0.9786636038639981,0.7959866220735786
134,134040320,0.4,0,300,2,100,500,200,-10,1.9499126373590017,1.5310775551837896,0.3511450381679389,6,1.0,0.36983788486674607,0.17865290966426248,0.9688247414255189,0.25418060200668896
135,135040320,0.4,0,300,2,100,500,200,-10,0.9395529017506303,1.0741691383833654,0.09999999999999994,3,1.0,0.4110623707589018,0.2986537382562601,0.9740152947270022,0.16387959866220736
136,136040320,0.4,0,300,2,100,500,200,-10,0.5797514219884891,1.38917468370378,0.07679324894514764,3,1.0,0.27352290099260046,0.32067856443709547,0.9782603558426362,0.09698996655518395
137,137040320,0.4,0,300,2,100,500,200,-10,0.3836921957843787,1.3246605925259738,0.5080416272469253,23,1.0,0.4376603769654884,0.2171576211559461,0.9642370864480188,0.10033444816053512
138,138040320,0.4,0,300,2,100,500,200,-10,2.664104059978041,2.277948194599808,0.8014184397163121,8,1.0,0.5328610300363427,0.1594238241129345,0.966212547109797,0.21070234113712374
139,139040320,0.4,0,300,2,100,500,200,-10,1.1049229954065332,1.3373675430623415,0.35975609756097554,49,1.0,0.20432794750340022,0.02031964767859028,0.9657203947040276,0.1505016722408027
140,140040320,0.4,0,300,2,100,500,200,-10,4.5013205768557,4.073263820594216,0.5195353748680043,15,1.0,0.47201560684803223,0.22428912667210876,0.9605024323387276,0.45484949832775917
141,141040320,0.4,0,300,2,100,500,200,-10,1.3211725581250104,1.1179618276613876,0.24947589098532505,300,1.0,0.13969643383924518,0.3233218626823177,0.9477716063808506,0.14715719063545152
142,142040320,0.4,0,300,2,100,500,200,-10,1.9178132434676811,2.5746380684499193,0.1069915254237289,6,0.99,0.027659238268008954,0.08418619784328002,0.9448727490622985,0.5050167224080268
143,143040320,0.4,0,300,2,100,500,200,-10,2.3331740263330274,1.7803642848985015,0.24435721295387638,45,1.0,0.3438486662073183,0.13914994907994843,0.9458988240674446,0.5150501672240803
144,144040320,0.4,0,300,2,100,500,200,-10,3.5724500165282884,3.932728273585766,0.234375,6,1.0,0.2564818151177751,0.07004179853140755,0.9511995341803509,0.4214046822742475
145,145040320,0.4,0,300,2,100,500,200,-10,1.2667761617155953,1.1088061513005674,0.14313346228239857,10,1.0,0.22174423916877609,0.1515811990219322,0.9725666823225093,0.056856187290969896
146,146040320,0.4,0,300,2,100,500,200,-10,2.6892035538763115,3.0854570607302976,0.26074766355140194,23,1.0,0.26550132486554284,0.30997431329450065,0.9609061912386693,0.4816053511705686
147,147040320,0.4,0,300,2,100,500,200,-10,6.732132373332613,11.4333377139485,0.2689265536723163,61,0.81,0.2835531945255356,0.14957772151822418,0.960017308194193,0.9899665551839465
148,148040320,0.4,0,300,2,100,500,200,-10,1.3877382341526496,3.0947138528294995,0.08303886925795058,4,1.0,0.37093203353934673,0.36352915053870044,0.9782415270827532,0.2040133779264214
149,149040320,0.4,0,300,2,100,500,200,-10,1.2961806739305415,1.1934545783522852,0.11174242424242423,173,1.0,0.23087697566950588,0.10349675248975722,0.9498491690921023,0.10033444816053512
150,150040320,0.4,0,300,2,100,500,200,-10,5.797197860028741,5.054452660275696,0.13451511991657983,11,1.0,0.3228238071972556,0.17654417581914705,0.957455873674086,0.6822742474916388
151,151040320,0.4,0,300,2,100,500,200,-10,3.0745886988697975,2.134554756975498,0.2669245647969053,7,1.0,0.18858105275047518,0.09666225455519471,0.9493931929998265,0.42474916387959866
152,152040320,0.4,0,300,2,100,500,200,-10,0.6540025757619898,0.8247777861593982,0.21407624633431077,26,1.0,0.13143269567209953,0.26785515422004147,0.9641581188889271,0.026755852842809364
153,153040320,0.4,0,300,2,100,500,200,-10,1.1400517616172916,2.772656811571295,0.0946691176470588,5,1.0,0.16193691690085943,0.22191008914763563,0.9688179201392023,0.1705685618729097
154,154040320,0.4,0,300,2,100,500,200,-10,1.3625010654182972,1.4235802416825059,0.11966604823747673,3,1.0,0.37770143512833404,0.22975054964217964,0.9678725507350323,0.22073578595317725
155,155040320,0.4,0,300,2,100,500,200,-10,3.7998402366933863,3.9501263799427155,0.34845360824742266,1,1.0,0.3714508560325736,0.1281876488563699,0.9609781632651955,0.7525083612040134
156,156040320,0.4,0,300,2,100,500,200,-10,1.3276262592749792,1.2908992755728084,0.10542797494780788,3,1.0,0.304975993112208,0.022842238734336443,0.950964134504957,0.22742474916387959
