info_lag,book_volume,hft_frac,n_runs,vol_ratio_mean,vol_ratio_std,vol_ratio_ci_low,vol_ratio_ci_high,spread_ratio_mean,spread_ratio_std,spread_ratio_ci_low,spread_ratio_ci_high,max_drawdown_mean,max_drawdown_std,max_drawdown_ci_low,max_drawdown_ci_high,recovery_time_mean,recovery_time_std,recovery_time_ci_low,recovery_time_ci_high,mm_panic_ratio_mean,mm_panic_ratio_std,mm_panic_ratio_ci_low,mm_panic_ratio_ci_high,acf_abs_ret_1_mean,acf_abs_ret_1_std,acf_abs_ret_1_ci_low,acf_abs_ret_1_ci_high,acf_abs_ret_5_mean,acf_abs_ret_5_std,acf_abs_ret_5_ci_low,acf_abs_ret_5_ci_high,vol_persistence_mean,vol_persistence_std,vol_persistence_ci_low,vol_persistence_ci_high,high_vol_cluster_share_mean,high_vol_cluster_share_std,high_vol_cluster_share_ci_low,high_vol_cluster_share_ci_high
0,1000,0.4,30,2.2566612045819676,1.2187303558301652,1.859066834724628,2.6960754472963013,2.331062923987944,1.2142130663937696,1.9354667732786075,2.738395966698384,0.20792965623770707,0.07999360629891573,0.18023604721335565,0.23523956811735008,46.733333333333334,70.40617788985189,25.530833333333337,75.63416666666667,0.9697777777777777,0.12081122138809064,0.9199777777777777,0.9980222222222221,0.3201482937494577,0.0829911966154625,0.29139710982817413,0.3518212799227544,0.17913492850978255,0.11003335019873706,0.140955090608107,0.21614384491444966,0.9632084620758873,0.013716908031078895,0.9582112351813125,0.9680419810644272,0.37848383500557414,0.21456351857180916,0.30744704570791526,0.4488545150501672
0,1000,0.6,30,2.48944832684727,1.2702674169106931,2.0702812340608947,2.960860759154019,2.4716190463139665,1.5536552670468726,1.975333069022064,3.0664978134695304,0.23859311086612695,0.10095084750575159,0.20333828556824599,0.2743727067724873,43.333333333333336,72.60394846930387,21.661666666666672,68.34666666666665,0.9923333333333333,0.025099800796022267,0.9826666666666666,1.0,0.30796765463579034,0.09909608890748278,0.27345029017913025,0.3424063228061685,0.20052299939463916,0.10262476096583727,0.16243387968676776,0.2329689145025786,0.964034165754674,0.011549582991751793,0.9599456732630447,0.9678910740612053,0.39977703455964325,0.21111790162082683,0.3236148272017837,0.47013377926421407
0,1500,0.0,30,2.127446204228551,0.9572139967383205,1.8210032034952397,2.4776998099611927,2.3029995800230845,1.3547016989955616,1.9102791826211636,2.821109698163195,0.1437420078465416,0.03985324519124516,0.13043795002654876,0.15879233661484254,34.46666666666667,32.79900475081032,24.3325,46.2675,0.9952222222222222,0.014691810561446665,0.9895527777777776,1.0,0.3078466695276294,0.10188673163911342,0.27088493281183307,0.34333709791028877,0.14937943161910316,0.07769913659415625,0.1205642365405132,0.17572034765577693,0.9634011765161298,0.011683967088577541,0.958896897903099,0.9673164881247596,0.4173913043478261,0.22543068763489738,0.3410228539576366,0.5012653288740245
0,1500,0.2,30,2.177704965909077,0.9600711317878734,1.8547486786932432,2.55432905421995,2.265329386187825,1.0823689163674384,1.9024649120391144,2.671589542516152,0.152253345463887,0.05309299764341026,0.13439219525538051,0.17183699809672026,52.1,71.32651970896313,28.633333333333333,76.57333333333332,0.9931111111111111,0.02508122182785426,0.981888888888889,0.9995555555555555,0.32281702564868764,0.11190060696159555,0.2857441402251497,0.3619730896237119,0.19828447236870483,0.09401469843612738,0.16365906491284102,0.23136127657385722,0.9661077109906699,0.012137789195343036,0.9615362989395435,0.9702317685770979,0.4072463768115942,0.20998569868324166,0.3329877369007804,0.4817307692307692
0,1500,0.4,30,2.731103982779951,2.3121098706301826,2.016168304769412,3.581052743099393,2.970921621817806,2.8708945613259127,2.1084842564612005,3.984517268941848,0.18115029318043396,0.06299987240624196,0.1600561231080855,0.2033115415701353,48.9,72.04565123634434,27.530833333333337,77.80499999999999,0.983,0.059179252344432144,0.9615555555555556,0.9984444444444445,0.2715228944465319,0.08447852171189307,0.24257265503313183,0.30156178518104454,0.14826256449301647,0.10199080420010763,0.10871221310498357,0.1830488242636441,0.9601586638166472,0.012585491447681804,0.9557446784899033,0.9642467754621832,0.4580824972129319,0.28845896727190035,0.36150222965440354,0.56023132664437
0,1500,0.6,30,2.7119173724376586,1.8963235276851402,2.0823545091483417,3.406658055196444,3.2016171584198307,3.3665053356832653,2.188093634683789,4.501563711178119,0.20123965186507162,0.08305445796937069,0.17227134157395488,0.23088528635241407,43.56666666666667,57.72747109947075,25.86416666666667,66.21,0.9868888888888889,0.03568630175322848,0.9742222222222223,0.9979999999999999,0.2657817072786434,0.0810579116775874,0.23852161537661365,0.29707592585056075,0.12638669484988044,0.08662030825402736,0.09556230938418264,0.15822425492089415,0.9586161604198523,0.012554004657829469,0.9541766562547084,0.9631434148703779,0.48149386845039016,0.28704213497317116,0.37379598662207364,0.5823021181716834
1,300,0.0,30,3.009017497322115,2.0353484168323512,2.358909809740385,3.7125160539204987,3.2592676118126533,2.5565914105429313,2.4849704659863026,4.234086725323262,0.19105816980984278,0.09885898932633028,0.1590942111136942,0.228774572153501,17.8,14.208787955783343,13.099166666666667,23.435,0.9395555555555556,0.1476138000726996,0.8848722222222224,0.984338888888889,0.4777821613672844,0.10830278932481265,0.4411581915376195,0.5155381933847438,0.1950023406393526,0.10448321211787205,0.1578344614267331,0.2313372441628201,0.971662566149584,0.008784519312642756,0.9687657769380982,0.9748440529543355,0.4928651059085842,0.2552458774565594,0.4048885172798216,0.5770512820512822
1,300,0.2,30,2.430749708841817,1.3558071224052177,1.9564735980402692,2.8971184563142818,3.0736531563035348,2.2209941388629084,2.3247758928179163,3.8348558891171924,0.2459747065340518,0.14310680404632967,0.20060295264204747,0.30104509602434826,33.63333333333333,65.05036952018524,13.665000000000001,59.104166666666664,0.9916666666666667,0.023056651868870695,0.9824444444444446,0.9988916666666667,0.45782043283411017,0.12024052165560833,0.4186324578729434,0.502995388765221,0.19853203354096158,0.09549930723271409,0.16481748390810744,0.23395367384432056,0.9674471038492185,0.011491777111434709,0.9634756438491799,0.9712239740136422,0.420958751393534,0.25105166356521014,0.33198160535117055,0.5109448160535117
1,300,0.4,30,2.6772976180047725,1.5263983377323487,2.1432873102567482,3.256109895790534,3.3163288933989565,1.9286500620282012,2.628283148781896,4.062020809818538,0.3436420761561934,0.1729696738612694,0.28084406517414634,0.4061048000620395,56.56666666666667,86.13489153780763,29.297500000000003,90.20333333333333,0.9096666666666667,0.18666122734275442,0.8367388888888889,0.9691166666666667,0.4160229460769198,0.10544456951216664,0.3794652047220462,0.45152201492968025,0.20988990213808473,0.1153829351235991,0.17095724554373,0.2485959692967392,0.9669391175780581,0.011749027211798607,0.9626126535563588,0.9705728510682812,0.4434782608695652,0.2916981991876893,0.3422380156075809,0.5426059085841695
1,300,0.6,30,2.6187970880954534,1.704811437318673,2.0453344623254375,3.2455770017706027,3.666054440288087,3.590896993413745,2.6351261366290366,5.059348723467597,0.4546183043825831,0.2145994484059515,0.3773470886655222,0.5294004581150984,36.36666666666667,60.83980283659211,18.799166666666668,62.26916666666666,0.982111111111111,0.06344807110300683,0.9574416666666665,0.9984444444444445,0.4049090698184964,0.15632273602055632,0.3489991514906877,0.4572088797058059,0.19102420039349596,0.12607163231082508,0.1510258086154,0.23373615928320063,0.9669595835799619,0.012160038049227412,0.9629302209458636,0.971241321349227,0.3651059085841695,0.24281423068287464,0.2843534002229655,0.4503037904124861
