hft_frac,info_lag,book_volume,baseline_lag,baseline_book_volume,interaction_acf_abs_ret_1,baseline_acf_abs_ret_1,delay_only_acf_abs_ret_1,liquidity_only_acf_abs_ret_1,combined_acf_abs_ret_1,interaction_acf_abs_ret_5,baseline_acf_abs_ret_5,delay_only_acf_abs_ret_5,liquidity_only_acf_abs_ret_5,combined_acf_abs_ret_5,interaction_vol_persistence,baseline_vol_persistence,delay_only_vol_persistence,liquidity_only_vol_persistence,combined_vol_persistence,interaction_high_vol_cluster_share,baseline_high_vol_cluster_share,delay_only_high_vol_cluster_share,liquidity_only_high_vol_cluster_share,combined_high_vol_cluster_share,interaction_vol_ratio,baseline_vol_ratio,delay_only_vol_ratio,liquidity_only_vol_ratio,combined_vol_ratio
0.4,5,1000,0,1500,-0.06609458721279843,0.2715228944465319,0.33213243288986855,0.3201482937494577,0.3146632449799959,-0.04418435572873883,0.14826256449301647,0.19978124226791563,0.17913492850978255,0.18646925055594288,-0.0029206140469458797,0.9601586638166472,0.9677125019506545,0.9632084620758873,0.9678416861629487,-0.0016722408026756952,0.4580824972129319,0.5157190635451505,0.37848383500557414,0.43444816053511703,0.26097305634925716,2.731103982779951,2.7252944862486426,2.2566612045819676,2.5118247643999165
0.6,1,300,0,1500,0.0127744663711305,0.2657817072786434,0.33521734468619263,0.3226989660398167,0.4049090698184964,-0.02974318338458859,0.12638669484988044,0.17699664329455855,0.17015743533340644,0.19102420039349596,0.03647692003288494,0.9586161604198523,0.9602065625877197,0.9288922613792095,0.9669595835799619,0.002898550724637794,0.48149386845039016,0.452396878483835,0.3913043478260869,0.3651059085841695,-0.1209005846608684,2.7119173724376586,2.3679451499560216,3.083669895237959,2.6187970880954534
0.6,1,600,0,1500,0.025531974701964277,0.2657817072786434,0.33521734468619263,0.27763428274421437,0.37260189485372786,-0.03456055284094278,0.12638669484988044,0.17699664329455855,0.14998957936753268,0.16603897497126802,0.0034176507946515056,0.9586161604198523,0.9602065625877197,0.9595700672723043,0.9645781202348233,0.07212931995540683,0.48149386845039016,0.452396878483835,0.458974358974359,0.5020066889632107,0.4933671694174424,2.7119173724376586,2.3679451499560216,2.893339152439377,3.042734099375182
0.6,1,1000,0,1500,-0.033502709810052156,0.2657817072786434,0.33521734468619263,0.30796765463579034,0.3439005822332874,-0.04038431482762392,0.12638669484988044,0.17699664329455855,0.20052299939463916,0.21074863301169336,-0.000706226830141099,0.9586161604198523,0.9602065625877197,0.964034165754674,0.9649183410924004,0.1070234113712375,0.48149386845039016,0.452396878483835,0.39977703455964325,0.47770345596432556,0.7548318308738691,2.7119173724376586,2.3679451499560216,2.48944832684727,2.900307935239502
0.6,3,300,0,1500,-0.028036638303338135,0.2657817072786434,0.337435123015584,0.3226989660398167,0.3663157434734191,-0.021371120505478902,0.12638669484988044,0.20342903312633254,0.17015743533340644,0.22582865310437963,0.02790385125054229,0.9586161604198523,0.9666374909689218,0.9288922613792095,0.9648174431788213,-0.011259754738015493,0.48149386845039016,0.5181716833890746,0.3913043478260869,0.41672240802675586,-0.3146165695690786,2.7119173724376586,2.896548343948628,3.083669895237959,2.9536842971798496
0.6,3,600,0,1500,-0.0130547280976962,0.2657817072786434,0.337435123015584,0.27763428274421437,0.33623297038345873,-0.04909134304763285,0.12638669484988044,0.20342903312633254,0.14998957936753268,0.17794057459635193,-0.006180744346938605,0.9586161604198523,0.9666374909689218,0.9595700672723043,0.9614106534744352,-0.054626532887402435,0.48149386845039016,0.5181716833890746,0.458974358974359,0.441025641025641,-0.43120713010547496,2.7119173724376586,2.896548343948628,2.893339152439377,2.646762993844871
0.6,3,1000,0,1500,-0.0633854992032638,0.2657817072786434,0.337435123015584,0.30796765463579034,0.3162355711694671,-0.05734058016114521,0.12638669484988044,0.20342903312633254,0.20052299939463916,0.22022475750994605,-0.0043059722022261715,0.9586161604198523,0.9666374909689218,0.964034165754674,0.9677495241015174,0.033556298773690096,0.48149386845039016,0.5181716833890746,0.39977703455964325,0.4700111482720178,-0.11393673997662335,2.7119173724376586,2.896548343948628,2.48944832684727,2.560142558381616
0.6,5,300,0,1500,-0.01687198161207354,0.2657817072786434,0.3092289923403124,0.3226989660398167,0.34927426948941215,0.012536938394384245,0.12638669484988044,0.1596655603218576,0.17015743533340644,0.21597323919976785,0.026727534084638904,0.9586161604198523,0.9635872422456854,0.9288922613792095,0.9605908772896815,-0.1429208472686732,0.48149386845039016,0.55273132664437,0.3913043478260869,0.31962095875139357,-1.0417036265135091,2.7119173724376586,2.9906401818946553,3.083669895237959,2.3206890781814464
0.6,5,600,0,1500,-0.05953710043407995,0.2657817072786434,0.3092289923403124,0.27763428274421437,0.2615444673718034,-0.007811562677023626,0.12638669484988044,0.1596655603218576,0.14998957936753268,0.17545688216248623,-0.005281529208175151,0.9586161604198523,0.9635872422456854,0.9595700672723043,0.9592596198899622,-0.09230769230769226,0.48149386845039016,0.55273132664437,0.458974358974359,0.4379041248606466,-0.41491746790359096,2.7119173724376586,2.9906401818946553,2.893339152439377,2.7571444939927825
0.6,5,1000,0,1500,-0.06385119071674716,0.2657817072786434,0.3092289923403124,0.30796765463579034,0.2875637489807122,-0.06920390618723207,0.12638669484988044,0.1596655603218576,0.20052299939463916,0.16459795867938426,-0.006295516794107003,0.9586161604198523,0.9635872422456854,0.964034165754674,0.9627097307864001,0.11337792642140487,0.48149386845039016,0.55273132664437,0.39977703455964325,0.5843924191750279,0.8145370553831128,2.7119173724376586,2.9906401818946553,2.48944832684727,3.5827081916873795
