experiment,hft_frac,info_lag,liquidity_setting,metric,interaction_point,interaction_boot_mean,ci_low,ci_high,p_two_sided,ci_excludes_zero,positive_point,p_holm,p_bh,significant_holm_5pct,significant_bh_5pct,metric_family,supports_original_h3,contradicts_original_h3
softlimit_liquidity_proxy,0.4,1,softlimit=50,acf_abs_ret_1,-0.0130291381327914,-0.0162704259733097,-0.0953587802235586,0.0595324536125292,0.69,False,False,1.0,0.9753947368421052,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,1,softlimit=50,acf_abs_ret_5,-0.0437694302598066,-0.0448166993730723,-0.1124385899874617,0.0200854650928615,0.17,False,False,1.0,0.7933333333333334,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,1,softlimit=50,high_vol_cluster_share,-0.0720178372352285,-0.0731220735785953,-0.2439966555183946,0.0908751393534002,0.38,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.4,1,softlimit=50,vol_persistence,0.0003591448649733,0.0004656346659618,-0.008308221588488,0.0087112322661092,0.902,False,True,1.0,0.9782005141388176,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,1,softlimit=50,vol_ratio,-0.4249634378363014,-0.4071661061090176,-1.354909232200833,0.7101069329584329,0.424,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=20,acf_abs_ret_1,0.0385665150421465,0.0402237047289375,-0.0307961482284479,0.1086100736773822,0.268,False,True,1.0,0.9024324324324324,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=20,acf_abs_ret_5,-0.010180732461152,-0.0106348376052576,-0.0734475648516771,0.0514711273526953,0.75,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=20,high_vol_cluster_share,0.0243032329988852,0.0242440356744704,-0.1222185061315495,0.1777591973244147,0.744,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=20,vol_persistence,0.0008376826172465,0.0008222126619636,-0.0063169377743483,0.0079978419557348,0.824,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=20,vol_ratio,-0.2974229951823148,-0.3153699030447313,-1.1175255768986556,0.5073471989259414,0.428,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=50,acf_abs_ret_1,0.045631845810786,0.0434422413220421,-0.0227708515560652,0.1142890844832465,0.206,False,True,1.0,0.8649504950495049,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=50,acf_abs_ret_5,-0.0129552295786362,-0.0152568965127434,-0.081144842887053,0.0448294658426847,0.642,False,False,1.0,0.9591489361702128,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=50,high_vol_cluster_share,-0.0239687848383499,-0.0215583054626532,-0.1928260869565216,0.1371237458193979,0.792,False,False,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=50,vol_persistence,0.0034871128165221,0.0034231860693056,-0.0046533707243516,0.0107565190670576,0.364,False,True,1.0,0.9181395348837209,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,3,softlimit=50,vol_ratio,-0.526227168087289,-0.5167257684822123,-1.425831748512743,0.3663837075035624,0.24,False,False,1.0,0.8823529411764706,False,False,context,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=20,acf_abs_ret_1,0.0122924444780246,0.0130079796715969,-0.0604231977403806,0.0842824520441077,0.718,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=20,acf_abs_ret_5,-0.0045853010030742,-0.0045309883170233,-0.0791414492297761,0.0668633956984031,0.906,False,False,1.0,0.9782005141388176,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=20,high_vol_cluster_share,-0.0322185061315495,-0.0311042363433667,-0.1847909698996657,0.126226309921962,0.72,False,False,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=20,vol_persistence,0.0004432147766159,0.0005178647189611,-0.0068375520070512,0.0079693009927073,0.892,False,True,1.0,0.9782005141388176,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=20,vol_ratio,-0.4631492987056473,-0.4673017843084446,-1.264397241440431,0.3367815482910466,0.238,False,False,1.0,0.8823529411764706,False,False,context,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=50,acf_abs_ret_1,-0.0093084626775258,-0.0089839096419548,-0.080185719955387,0.0685208698693179,0.808,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=50,acf_abs_ret_5,-0.0190921642685236,-0.0202460691721941,-0.0950399364666046,0.0537917873505544,0.612,False,False,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=50,high_vol_cluster_share,-0.086845039018952,-0.0842705685618728,-0.2438573021181717,0.0897686733556299,0.346,False,False,1.0,0.9181395348837209,False,False,context,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=50,vol_persistence,0.0027503602621359,0.0025036077817938,-0.005545800997843,0.010371293112033,0.56,False,True,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,5,softlimit=50,vol_ratio,-0.5108823736181942,-0.4997132452761353,-1.4028911319639916,0.3482364668840536,0.258,False,False,1.0,0.8950819672131147,False,False,context,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=20,acf_abs_ret_1,-0.0087955999966876,-0.0087301021188553,-0.081516410762614,0.0625361798095959,0.83,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=20,acf_abs_ret_5,-0.0759100744817823,-0.0773322173279264,-0.1480314679428381,-0.0086828021479458,0.032,True,False,1.0,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=20,high_vol_cluster_share,-0.0558528428093644,-0.0574670011148271,-0.2202396878483834,0.0971153846153846,0.466,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=20,vol_persistence,-0.0027855271822255,-0.0026353489704095,-0.0110988213834234,0.0054229190289396,0.564,False,False,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=20,vol_ratio,-1.0558730807753798,-1.0691961143870017,-1.8523318412863123,-0.2590241813137379,0.012,True,False,1.0,0.72,False,False,context,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=50,acf_abs_ret_1,-0.0005715328865081,0.0010508342104636,-0.0734106058728664,0.0785234513367489,0.984,False,False,1.0,0.9980000000000001,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=50,acf_abs_ret_5,-0.0382756238131469,-0.0371840901813437,-0.1049967724212217,0.034945201882911,0.304,False,False,1.0,0.9024324324324324,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=50,high_vol_cluster_share,-0.1273132664437012,-0.1262787068004459,-0.2935423634336676,0.0427201783723522,0.144,False,False,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=50,vol_persistence,0.0004811062197536,0.0005902668824166,-0.0076401020153246,0.0089604312480303,0.914,False,True,1.0,0.9789312977099237,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.4,10,softlimit=50,vol_ratio,-1.197181442680984,-1.197832142808935,-2.1373889314522576,-0.2808754848145471,0.014,True,False,1.0,0.72,False,False,context,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=20,acf_abs_ret_1,-0.0293684964871309,-0.0286904642018611,-0.1096150379973027,0.0510679377967051,0.486,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=20,acf_abs_ret_5,-0.0205314729571376,-0.0207768221238215,-0.0861032591180734,0.0411710751569473,0.546,False,False,1.0,0.9476033057851241,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=20,high_vol_cluster_share,-0.0356744704570791,-0.0317420289855072,-0.1747268673355628,0.1198606465997769,0.66,False,False,1.0,0.9718771331058023,False,False,context,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=20,vol_persistence,-0.0014253442397762,-0.0013763993320121,-0.0105806754799117,0.0074349879225885,0.794,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=20,vol_ratio,-0.1460954051778502,-0.1352898741773862,-1.098287373507973,0.7564968675508307,0.79,False,False,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=50,acf_abs_ret_1,-0.0237044113823082,-0.0226104200628707,-0.0962685905412249,0.0481148520511242,0.538,False,False,1.0,0.9415,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=50,acf_abs_ret_5,0.0252529434602703,0.0259914035481152,-0.0328838913932211,0.0911312698968583,0.418,False,True,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=50,high_vol_cluster_share,-0.0896321070234112,-0.0881445930880713,-0.2691304347826086,0.0905824972129319,0.332,False,False,1.0,0.9113725490196078,False,False,context,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=50,vol_persistence,0.0012323416806179,0.0012891741624631,-0.0071815914399974,0.0094371697642495,0.774,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,1,softlimit=50,vol_ratio,-0.3750054897300776,-0.3644796047892843,-1.310448537854,0.5468156792645174,0.48,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=20,acf_abs_ret_1,-0.0376423578834265,-0.0369820025307067,-0.1107512157004465,0.0344843566203652,0.318,False,False,1.0,0.9024324324324324,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=20,acf_abs_ret_5,-0.0322183141712627,-0.033235111074541,-0.0998612409641648,0.0349652761616141,0.318,False,False,1.0,0.9024324324324324,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=20,high_vol_cluster_share,0.0206243032329988,0.0176322185061315,-0.1390356744704572,0.1765914158305463,0.85,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=20,vol_persistence,0.000750642237592,0.0009526608379386,-0.0075442860203961,0.0097784087014195,0.854,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=20,vol_ratio,-0.2076212514478617,-0.198419922370969,-1.169929783567356,0.7805106616244348,0.676,False,False,1.0,0.9718771331058023,False,False,context,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=50,acf_abs_ret_1,0.0460044698370069,0.0462028084684347,-0.0160051516097304,0.1081845944064773,0.17,False,True,1.0,0.7933333333333334,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=50,acf_abs_ret_5,0.0509284703438842,0.0510477992286254,-0.0121623326467918,0.1144420845351914,0.124,False,True,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=50,high_vol_cluster_share,-0.0795986622073579,-0.0818826086956521,-0.2584225195094761,0.1101505016722408,0.356,False,False,1.0,0.9181395348837209,False,False,context,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=50,vol_persistence,0.0075546556948749,0.0076032386883642,-0.000934998031305,0.0166493890944387,0.076,False,True,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,3,softlimit=50,vol_ratio,-0.4514124060967703,-0.4136296226006052,-1.6185313249158826,0.6844093275609705,0.428,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=20,acf_abs_ret_1,-0.0238500480488817,-0.0227930744717754,-0.0915337626051454,0.0534696847799301,0.552,False,False,1.0,0.9501639344262296,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=20,acf_abs_ret_5,-0.0429449041160529,-0.0420563158958941,-0.1026564421591835,0.0143964577066536,0.156,False,False,1.0,0.7893975903614457,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=20,high_vol_cluster_share,-0.0238573021181714,-0.0202220735785953,-0.1657302118171684,0.1259838350055742,0.804,False,False,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=20,vol_persistence,-0.0046429983608798,-0.0045842510004951,-0.0130942434698792,0.0037887134720882,0.31,False,False,1.0,0.9024324324324324,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=20,vol_ratio,-0.3618297699702233,-0.3661621053710789,-1.2134643800897766,0.5071266177072752,0.406,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=50,acf_abs_ret_1,0.0215335085966113,0.0200877263165258,-0.0400988600756456,0.0763026308984306,0.532,False,True,1.0,0.9415,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=50,acf_abs_ret_5,0.0425579374027522,0.0417159834360444,-0.0239115247511947,0.1067835944285661,0.212,False,True,1.0,0.8729411764705881,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=50,high_vol_cluster_share,-0.0172798216276474,-0.0181668896321069,-0.1992251950947604,0.1603344481605352,0.864,False,False,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=50,vol_persistence,0.0017962036557173,0.0014908596324651,-0.0070816978738294,0.0097544223250321,0.744,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,5,softlimit=50,vol_ratio,-0.0954558425633518,-0.1088242097602702,-1.0921956230661063,0.8883206243464267,0.826,False,False,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=20,acf_abs_ret_1,-0.0251355020957089,-0.0237815494324168,-0.1071895199994959,0.04566837529164,0.536,False,False,1.0,0.9415,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=20,acf_abs_ret_5,-0.0003259290578331,0.0010906551566979,-0.06834090300449,0.0707386446235611,0.978,False,False,1.0,0.9980000000000001,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=20,high_vol_cluster_share,0.0220735785953176,0.0238501672240802,-0.1294593088071348,0.1764910813823857,0.774,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=20,vol_persistence,0.0039097184494854,0.003840457406115,-0.0038470655623072,0.0118505178259164,0.348,False,True,1.0,0.9181395348837209,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=20,vol_ratio,-0.0404562028118946,-0.017068477249301,-0.9239439487007698,0.8537668298075978,0.98,False,False,1.0,0.9980000000000001,False,False,context,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=50,acf_abs_ret_1,0.0515430470633863,0.0498152644983419,-0.0170661645397682,0.1150240570446106,0.134,False,True,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=50,acf_abs_ret_5,0.0863406033275709,0.0863237837856039,0.0211838348916555,0.1536199120855375,0.012,True,True,1.0,0.72,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=50,high_vol_cluster_share,-0.0112597547380156,-0.0086736900780378,-0.1995261984392418,0.1749247491638795,0.904,False,False,1.0,0.9782005141388176,False,False,context,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=50,vol_persistence,0.0088904155575408,0.0088669333544671,7.351200259883677e-06,0.0177965619547166,0.05,True,True,1.0,0.7241379310344828,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.6,10,softlimit=50,vol_ratio,0.0615418507978229,0.0513141881238091,-0.9060273313010908,1.158254395758103,0.958,False,True,1.0,0.9980000000000001,False,False,context,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=20,acf_abs_ret_1,0.0264245939397824,0.0247445760004776,-0.0430414329009029,0.0908656557921978,0.46,False,True,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=20,acf_abs_ret_5,-0.0167930796406955,-0.0179793326380451,-0.0888619525504336,0.0510370120990928,0.632,False,False,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=20,high_vol_cluster_share,0.0895206243032328,0.0922202898550724,-0.0721460423634337,0.2624386845039018,0.27,False,True,1.0,0.9024324324324324,False,False,context,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=20,vol_persistence,-0.0016691321844863,-0.0019781380648993,-0.0119015301184854,0.0078203700564526,0.686,False,False,1.0,0.9733783783783784,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=20,vol_ratio,0.6604757929164977,0.6858703588688624,-0.3085596177284646,1.7159447061302646,0.182,False,True,1.0,0.8219354838709677,False,False,context,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=50,acf_abs_ret_1,0.012404650489993,0.0142611070760848,-0.0542247307529375,0.0817138646860244,0.674,False,True,1.0,0.9718771331058023,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=50,acf_abs_ret_5,-0.0025091208449673,-0.0002736653978411,-0.0664878826955864,0.0600229635446711,0.976,False,False,1.0,0.9980000000000001,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=50,high_vol_cluster_share,0.1629877369007802,0.1638709030100334,-0.0078205128205129,0.3268561872909699,0.062,False,True,1.0,0.7658823529411765,False,False,context,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=50,vol_persistence,0.0027776468457129,0.0031412578810005,-0.0070202971798475,0.0132037668667061,0.568,False,True,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,1,softlimit=50,vol_ratio,0.9467275637111604,0.9328269696393058,-0.1652587749403473,1.965933164667413,0.092,False,True,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=20,acf_abs_ret_1,0.0269865609249681,0.0277447469596968,-0.0414443561609934,0.0962624754211853,0.434,False,True,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=20,acf_abs_ret_5,-0.0321509680180058,-0.0320809030127182,-0.1030979298765287,0.0367156800259652,0.34,False,False,1.0,0.9181395348837209,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=20,high_vol_cluster_share,0.0057971014492752,0.001265663322185,-0.1389269788182831,0.1520819397993312,0.98,False,True,1.0,0.9980000000000001,False,False,context,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=20,vol_persistence,-0.0001024269283176,-0.0001668621291112,-0.0090945877725401,0.0089958543527256,0.99,False,False,1.0,0.9980000000000001,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=20,vol_ratio,0.1632818080878264,0.1617185577073662,-0.7777157638367059,1.2267711683924365,0.764,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=50,acf_abs_ret_1,-0.0265615081875288,-0.027041021251342,-0.0929996487364086,0.0375073033529389,0.434,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=50,acf_abs_ret_5,-0.0175031156262489,-0.0182971064767709,-0.0851495536224413,0.0504461209045022,0.6,False,False,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=50,high_vol_cluster_share,0.0189520624303232,0.0167232998885173,-0.1392307692307691,0.1798272017837237,0.818,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=50,vol_persistence,-0.0033787305849612,-0.0034879857750464,-0.0135459817321341,0.0067227416431511,0.51,False,False,1.0,0.9345454545454546,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,3,softlimit=50,vol_ratio,0.2930481794880291,0.3113764247301513,-0.6799570568332648,1.2234359885617934,0.552,False,True,1.0,0.9501639344262296,False,False,context,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=20,acf_abs_ret_1,-0.0072625305886712,-0.0062508522040868,-0.079455692314454,0.0642992991154885,0.872,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=20,acf_abs_ret_5,-0.0456220312832988,-0.0469999399091053,-0.1144639027404937,0.0153006101729085,0.134,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=20,high_vol_cluster_share,0.0858416945373465,0.0824983277591973,-0.0634671125975472,0.2325083612040133,0.268,False,True,1.0,0.9024324324324324,False,False,context,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=20,vol_persistence,-0.0065920026859953,-0.0066149534003198,-0.0156483685647316,0.0020562760095515,0.138,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=20,vol_ratio,0.2028815698246102,0.1753897185588206,-0.8810085360148245,1.222228883583732,0.726,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=50,acf_abs_ret_1,-0.025409145863463,-0.0255772093836101,-0.0951670779744723,0.0423798185904595,0.46,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=50,acf_abs_ret_5,-0.0535869922804988,-0.0526756051468027,-0.1097125331358467,0.0073050130005541,0.078,False,False,1.0,0.7785365853658536,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=50,high_vol_cluster_share,0.0208472686733554,0.0201352285395763,-0.1445317725752509,0.1680936454849497,0.8,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=50,vol_persistence,-0.0058402023150471,-0.0058962505837022,-0.0156668090612014,0.003725291339349,0.2,False,False,1.0,0.8571428571428571,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,5,softlimit=50,vol_ratio,0.150315905723342,0.1468623032706701,-0.886917593052296,1.237432356704682,0.78,False,True,1.0,0.9762765957446808,False,False,context,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=20,acf_abs_ret_1,0.0077706111888401,0.0088535616738167,-0.0574010957766158,0.0740036448494587,0.804,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=20,acf_abs_ret_5,-0.0058176189372653,-0.0066817240356533,-0.0671420835745718,0.0512797179118985,0.832,False,False,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=20,high_vol_cluster_share,0.0354515050167221,0.0345868450390189,-0.1110367892976588,0.1689130434782609,0.62,False,True,1.0,0.9548201438848921,False,False,context,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=20,vol_persistence,0.0003173456754075,0.0001650575897051,-0.0088943921325693,0.0092012568496254,0.996,False,True,1.0,0.9980000000000001,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=20,vol_ratio,-0.4600656794679203,-0.4489072572371982,-1.6712762398866836,0.7343377297439503,0.436,False,False,1.0,0.919103139013453,False,False,context,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=50,acf_abs_ret_1,-0.0324084324492251,-0.0331085713583054,-0.0970269874900532,0.03234936392657,0.326,False,False,1.0,0.9063157894736843,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=50,acf_abs_ret_5,0.0050716416948465,0.0073532538185705,-0.0506196199847978,0.0674920777531213,0.816,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=50,high_vol_cluster_share,0.1201783723522853,0.118086287625418,-0.0287681159420289,0.2704069119286512,0.132,False,True,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=50,vol_persistence,0.000799824797072,0.0007329661344661,-0.0095035189671167,0.0119893807105247,0.904,False,True,1.0,0.9782005141388176,False,False,core_clustering,False,False
softlimit_liquidity_proxy,0.8,10,softlimit=50,vol_ratio,0.2451933990009576,0.2541042052610636,-0.8577401159709994,1.3985889231785824,0.638,False,True,1.0,0.9591489361702128,False,False,context,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=20,acf_abs_ret_1,-0.0010126463258535,-0.0005665905948823,-0.0825100860101415,0.0782783809137992,0.994,False,False,1.0,0.9980000000000001,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=20,acf_abs_ret_5,-0.0014321707763523,-0.0010412563813516,-0.0595445066876326,0.0570691906826757,0.952,False,False,1.0,0.9980000000000001,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=20,high_vol_cluster_share,-0.1412486064659976,-0.1417646599777034,-0.2964715719063547,-0.0006633221850613,0.048,True,False,1.0,0.72,False,False,context,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=20,vol_persistence,0.0022756338930491,0.0020207676787426,-0.0072702079155661,0.0114550984505662,0.702,False,True,1.0,0.9753947368421052,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=20,vol_ratio,-0.808445832616802,-0.8068553897570239,-1.94550469630949,0.2276181593411751,0.15,False,False,1.0,0.7785365853658536,False,False,context,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=50,acf_abs_ret_1,-0.0322309480692813,-0.033616360534041,-0.1035668401831961,0.0414865091687149,0.376,False,False,1.0,0.9181395348837209,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=50,acf_abs_ret_5,-0.0251328499261582,-0.0261427063823429,-0.0892798702695589,0.0380530148382085,0.428,False,False,1.0,0.919103139013453,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=50,high_vol_cluster_share,-0.0396878483835007,-0.0407476031215162,-0.1920903010033446,0.1173188405797099,0.606,False,False,1.0,0.9548201438848921,False,False,context,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=50,vol_persistence,0.0027150766424166,0.0024654041902275,-0.0067991225037737,0.0126678005910062,0.676,False,True,1.0,0.9718771331058023,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,1,softlimit=50,vol_ratio,-0.3310462817464121,-0.3464148602729599,-1.6992114609765103,0.9699849036345346,0.602,False,False,1.0,0.9548201438848921,False,False,context,False,False
softlimit_liquidity_proxy,1.0,3,softlimit=20,acf_abs_ret_1,0.0115297653972223,0.0122770931643633,-0.0641918725143366,0.0856024701438967,0.744,False,True,1.0,0.9762765957446808,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,3,softlimit=20,acf_abs_ret_5,0.0151317120022566,0.0149016795718721,-0.0447638979471175,0.0737479154979019,0.632,False,True,1.0,0.9548201438848921,False,False,core_clustering,False,False
softlimit_liquidity_proxy,1.0,3,softlimit=20,high_vol_cluster_share,-0.106243032329989,-0.1054673355629877,-0.2645234113712375,0.047179487179487,0.186,False,False,1.0,0.822680412371134,False,False,context,False,False
softlimit_liquidity_proxy,1.0,3,softlimit=20,vol_persistence,0.003390677939015,0.003355050738827,-0.0078249368215442,0.0136910272089426,0.51,False,True,1.0,0.9345454545454546,False,False,core_clustering,False,False
